Solution Type,States Searched,Unique States Searched,Backtracks,Dominance Moves,States Removed From Cache,Final States In Cache,Final Buckets In Cache,Maximum Search Depth,Final Search Depth,Time Taken (milliseconds),ID
solved,68780,23763,68686,3267,0,20496,24593,94,94,84,game489
solved,162141,42009,162046,38,0,41971,49157,95,95,194,game49
solved,1388,590,1286,43,0,547,769,102,102,2,game490
unsolvable,1975781,805119,1975780,314117,0,491002,786433,45,0,3450,game491
unsolvable,2789474,625355,2789473,165599,0,459756,786433,103,0,3152,game492
solved,478,177,383,49,0,128,193,95,95,0,game493
unsolvable,42871165,17974765,42871164,10656165,0,7318600,12582917,55,0,48670,game494
unsolvable,192985,70617,192984,17578,0,53039,98317,16,0,282,game495
unsolvable,94079,41437,94078,13687,0,27750,49157,38,0,122,game496
solved,4723,2201,4642,31,0,2170,3079,81,81,8,game497
solved,683,413,600,114,0,299,389,83,83,1,game498
solved,144,89,55,32,0,57,97,89,89,0,game499
unsolvable,5,5,4,0,0,5,53,2,0,0,game5
solved,2226,1078,2132,108,0,970,1543,94,94,4,game50
unsolvable,36306,14489,36305,3031,0,11458,12289,22,0,52,game500
solved,840,483,742,68,0,415,769,98,98,1,game501
solved,90,86,4,38,0,48,53,86,86,0,game502
unsolvable,37539,20091,37538,6857,0,13234,24593,18,0,44,game503
unsolvable,188232,81931,188231,24344,0,57587,98317,24,0,223,game504
solved,201173,46644,201095,37,0,46607,49157,78,78,229,game505
unsolvable,3,3,2,0,0,3,53,1,0,0,game506
unsolvable,1133450,373107,1133449,33442,0,339665,393241,38,0,1533,game507
unsolvable,3,3,2,1,0,2,53,2,0,0,game508
unsolvable,1198,669,1197,139,0,530,769,13,0,2,game509
solved,1967,1104,1869,186,0,918,1543,98,98,2,game51
unsolvable,1,1,0,0,0,1,53,0,0,0,game510
solved,141933,24028,141844,3430,0,20598,24593,153,89,130,game511
timed-out,44823027,16048295,44822974,7240825,0,8807470,12582917,104,53,60000,game512
solved,577,321,486,114,0,207,389,91,91,0,game513
solved,2218,638,2092,215,0,423,769,126,126,2,game514
unsolvable,8131448,2872077,8131447,594393,0,2277684,3145739,41,0,11526,game515
unsolvable,221,133,220,1,0,132,193,7,0,1,game516
unsolvable,126,95,125,0,0,95,97,7,0,0,game517
unsolvable,1563839,457153,1563838,105536,0,351617,393241,35,0,1997,game518
solved,1859,454,1755,42,0,412,769,104,104,2,game519
solved,303,139,207,35,0,104,193,96,96,0,game52
solved,154833,34461,154727,6359,0,28102,49157,106,106,186,game520
solved,11377,6122,11157,1995,0,4127,6151,220,220,15,game521
solved,169,113,91,27,0,86,97,78,78,0,game522
unsolvable,18,12,17,0,0,12,53,5,0,0,game523
unsolvable,515912,195030,515911,37185,0,157845,196613,23,0,675,game524
unsolvable,1037,448,1036,0,0,448,769,12,0,1,game525
solved,165,117,72,45,0,72,97,93,93,0,game526
unsolvable,108111,44402,108110,11447,0,32955,49157,27,0,134,game527
unsolvable,40005,17685,40004,2586,0,15099,24593,24,0,55,game528
solved,20351,8663,20265,54,0,8609,12289,86,86,28,game529
solved,87,83,6,39,0,44,53,81,81,0,game53
unsolvable,1284,670,1283,224,0,446,769,10,0,1,game530
timed-out,45587047,14710704,45587016,6410145,0,8300559,12582917,63,31,60000,game531
solved,12361,3265,12258,703,0,2562,3079,103,103,13,game532
unsolvable,616820,261358,616819,105351,0,156007,196613,23,0,809,game533
solved,2335,1399,2240,275,0,1124,1543,95,95,4,game534
solved,92725,41650,92640,14824,0,26826,49157,85,85,124,game535
unsolvable,3240,1798,3239,396,0,1402,1543,10,0,5,game536
unsolvable,20,20,19,0,0,20,53,8,0,0,game537
solved,109832,32190,109746,11903,0,20287,24593,86,86,126,game538
unsolvable,2930,1414,2929,591,0,823,1543,10,0,3,game539
solved,1338,623,1256,157,0,466,769,82,82,1,game54
unsolvable,258,206,257,0,0,206,389,9,0,0,game540
solved,143,101,56,32,0,69,97,87,87,0,game541
timed-out,44381602,10688757,44381533,3113358,0,7575399,12582917,115,69,60000,game542
timed-out,46065820,10780669,46065774,3824769,0,6955900,12582917,73,46,60000,game543
solved,8510,4226,8420,652,0,3574,6151,90,90,14,game544
solved,1206482,526546,1206391,299573,0,226973,393241,91,91,1350,game545
unsolvable,44,38,43,7,0,31,53,7,0,0,game546
unsolvable,638,384,637,133,0,251,389,12,0,0,game547
solved,1052,298,959,84,0,214,389,93,93,1,game548
solved,8903671,1680243,8903578,209173,0,1471070,1572869,93,93,10614,game549
solved,274578,79219,274479,8728,0,70491,98317,159,99,381,game55
unsolvable,1431,716,1430,147,0,569,769,9,0,2,game550
solved,43882,17317,43784,2155,0,15162,24593,98,98,69,game551
solved,1126,585,1039,36,0,549,769,87,87,1,game552
solved,278,211,197,61,0,150,193,81,81,0,game553
solved,203,100,107,28,0,72,97,96,96,0,game554
solved,2068,1051,1970,42,0,1009,1543,98,98,3,game555
solved,1076,406,992,179,0,227,389,84,84,1,game556
timed-out,37289088,10526396,37289019,585937,0,9940459,12582917,87,69,60000,game557
unsolvable,2444028,771592,2444027,144836,0,626756,786433,69,0,3389,game558
unsolvable,2753,1761,2752,492,0,1269,1543,17,0,6,game559
solved,135,96,48,37,0,59,97,87,87,0,game56
solved,650,159,568,36,0,123,193,82,82,0,game560
solved,1500,630,1398,245,0,385,389,102,102,1,game561
solved,287,199,190,42,0,157,193,97,97,0,game562
timed-out,42688346,13642578,42688328,4992955,0,8649623,12582917,43,18,60000,game563
solved,135,89,46,34,0,55,97,89,89,0,game564
unsolvable,1561,720,1560,124,0,596,769,12,0,2,game565
unsolvable,19189,8197,19188,1236,0,6961,12289,19,0,28,game566
unsolvable,10,7,9,2,0,5,53,4,0,0,game567
unsolvable,15972,7991,15971,1801,0,6190,12289,22,0,25,game568
unsolvable,9,7,8,2,0,5,53,4,0,0,game569
solved,101577,37632,101492,22,0,37610,49157,85,85,159,game57
unsolvable,22363787,5246696,22363786,122043,0,5124653,6291469,25,0,34045,game570
unsolvable,6,6,5,1,0,5,53,3,0,0,game571
unsolvable,2,2,1,0,0,2,53,1,0,0,game572
solved,154280,63039,154185,16542,0,46497,49157,95,95,195,game573
solved,432,234,333,39,0,195,389,99,99,0,game574
solved,2155,1035,2058,328,0,707,769,97,97,2,game575
timed-out,42332252,10790571,42332228,2029346,0,8761225,12582917,60,24,60000,game576
unsolvable,171512,65595,171511,11001,0,54594,98317,63,0,266,game577
solved,250,123,161,35,0,88,97,89,89,0,game578
solved,175,112,95,28,0,84,97,80,80,0,game579
unsolvable,1196772,436493,1196771,126760,0,309733,393241,28,0,1572,game58
solved,234,142,153,31,0,111,193,81,81,0,game580
unsolvable,62397,26617,62396,2255,0,24362,24593,22,0,104,game581
solved,189,127,100,30,0,97,193,89,89,0,game582
unsolvable,160895,64733,160894,24012,0,40721,49157,29,0,196,game583
unsolvable,680,438,679,69,0,369,389,13,0,1,game584
unsolvable,35364219,12249194,35364218,5442002,0,6807192,12582917,39,0,47465,game585
solved,112,93,19,30,0,63,97,93,93,0,game586
solved,1417374,517842,1417290,105833,0,412009,786433,84,84,1946,game587
solved,520,263,441,51,0,212,389,79,79,0,game588
solved,3437,753,3351,142,0,611,769,86,86,3,game589
unsolvable,6494,3114,6493,469,0,2645,3079,19,0,10,game59
solved,620,402,533,102,0,300,389,87,87,0,game590
unsolvable,79,59,78,0,0,59,97,4,0,0,game591
solved,146,92,56,35,0,57,97,90,90,0,game592
solved,499,229,411,51,0,178,193,88,88,0,game593
solved,412742,139767,412649,61393,0,78374,98317,93,93,424,game594
solved,7569,2129,7479,38,0,2091,3079,90,90,8,game595
unsolvable,272833,105279,272832,24368,0,80911,98317,29,0,349,game596
timed-out,38093323,13197203,38093302,3801661,0,9395542,12582917,65,21,60000,game597
solved,130475,45558,130387,4264,0,41294,49157,88,88,192,game598
unsolvable,2,2,1,1,0,1,53,1,0,0,game599
unsolvable,642,431,641,111,0,320,389,14,0,1,game6
unsolvable,45526,20921,45525,3172,0,17749,24593,21,0,73,game60
unsolvable,6695270,2536958,6695269,747105,0,1789853,3145739,44,0,10281,game600
solved,5052,2437,4975,380,0,2057,3079,77,77,7,game601
solved,160,94,68,27,0,67,97,92,92,0,game602
unsolvable,2736020,959709,2736019,291722,0,667987,786433,41,0,3719,game603
solved,216,134,121,44,0,90,97,95,95,0,game604
timed-out,49733784,8740282,49733736,2448813,0,6291469,12582917,147,48,60000,game605
unsolvable,1600485,536625,1600484,32792,0,503833,786433,22,0,2611,game606
solved,8747,2803,8653,1528,0,1275,1543,94,94,8,game607
unsolvable,104822,42821,104821,10846,0,31975,49157,30,0,143,game608
solved,97,76,21,26,0,50,53,76,76,0,game609
unsolvable,2,2,1,0,0,2,53,1,0,0,game61
solved,2191,728,2104,52,0,676,769,87,87,3,game610
solved,2379,803,2294,78,0,725,769,85,85,3,game611
solved,23395,12083,23286,3427,0,8656,12289,109,109,33,game612
solved,16855,7086,16739,1040,0,6046,6151,116,116,23,game613
solved,88,81,8,33,0,48,53,80,80,0,game614
timed-out,41427739,12074611,41427704,2738127,0,9336484,12582917,116,35,60000,game615
unsolvable,8,6,7,0,0,6,53,2,0,0,game616
solved,12960,5190,12838,32,0,5158,6151,122,122,22,game617
unsolvable,138,80,137,0,0,80,97,6,0,0,game618
solved,942727,369217,942633,193443,0,175774,196613,94,94,1063,game619
unsolvable,3,3,2,0,0,3,53,1,0,0,game62
unsolvable,10,10,9,1,0,9,53,6,0,0,game620
solved,710,294,607,69,0,225,389,103,103,0,game621
unsolvable,867,496,866,112,0,384,389,8,0,1,game622
solved,5095045,1745386,5094967,818424,0,926962,1572869,92,78,5740,game623
timed-out,39230823,8569571,39230797,180608,0,8388963,12582917,95,26,60000,game624
unsolvable,957062,383565,957061,90702,0,292863,393241,33,0,1413,game625
solved,117,94,26,41,0,53,53,91,91,0,game626
solved,1852,982,1750,49,0,933,1543,102,102,3,game627
unsolvable,2537491,1162932,2537490,530687,0,632245,786433,43,0,3091,game628
solved,753,376,658,29,0,347,389,95,95,1,game629
solved,44492,20058,44397,1778,0,18280,24593,95,95,63,game63
unsolvable,4340,2654,4339,396,0,2258,3079,14,0,7,game630
timed-out,43885715,11391398,43885676,3581823,0,7809575,12582917,78,39,60000,game631
solved,2759,1018,2670,144,0,874,1543,89,89,3,game632
solved,890453,154664,890370,847,0,153817,196613,266,83,954,game633
solved,236,124,127,26,0,98,193,109,109,0,game634
solved,4600,2374,4506,36,0,2338,3079,94,94,8,game635
solved,5857,2764,5759,395,0,2369,3079,98,98,9,game636
unsolvable,1604,790,1603,68,0,722,769,10,0,2,game637
solved,129,91,40,36,0,55,97,89,89,0,game638
unsolvable,1977,1329,1976,192,0,1137,1543,16,0,3,game639
unsolvable,144778,55614,144777,10028,0,45586,49157,24,0,180,game64
unsolvable,3684,1791,3683,74,0,1717,3079,12,0,5,game640
solved,496297,164535,496183,49956,0,114579,196613,114,114,519,game641
solved,796,507,704,35,0,472,769,92,92,1,game642
solved,191526,52849,191432,8457,0,44392,49157,94,94,214,game643
unsolvable,1079,629,1078,140,0,489,769,12,0,1,game644
unsolvable,691735,221158,691734,23458,0,197700,393241,36,0,909,game645
solved,56758,27157,56662,7384,0,19773,24593,96,96,71,game646
unsolvable,20800,9372,20799,610,0,8762,12289,25,0,30,game647
solved,623,441,537,65,0,376,389,86,86,1,game648
unsolvable,1182,664,1181,87,0,577,769,12,0,1,game649
solved,115,87,34,33,0,54,97,81,81,0,game65
solved,5719,3256,5629,946,0,2310,3079,90,90,8,game650
unsolvable,61,47,60,10,0,37,53,6,0,0,game651
unsolvable,507305,212667,507304,67540,0,145127,196613,22,0,649,game652
unsolvable,436,290,435,1,0,289,389,8,0,0,game653
unsolvable,68,60,67,0,0,60,97,6,0,0,game654
unsolvable,55,40,54,5,0,35,53,9,0,0,game655
solved,107,95,13,38,0,57,97,94,94,0,game656
solved,190,111,93,34,0,77,97,97,97,0,game657
solved,186716,75346,186619,4780,0,70566,98317,97,97,263,game658
unsolvable,1820,1007,1819,293,0,714,769,8,0,2,game659
unsolvable,523881,221445,523880,103708,0,117737,196613,33,0,508,game66
solved,380,218,295,44,0,174,193,85,85,0,game660
solved,1523,651,1426,28,0,623,769,97,97,2,game661
unsolvable,14576,6778,14575,1102,0,5676,6151,24,0,17,game662
unsolvable,261031,101197,261030,10163,0,91034,98317,22,0,364,game663
timed-out,38052311,10089504,38052284,2112515,0,7976989,12582917,50,27,60000,game664
solved,195,99,96,35,0,64,97,99,99,0,game665
unsolvable,3,3,2,0,0,3,53,1,0,0,game666
timed-out,44675675,16507371,44675645,7496047,0,9011324,12582917,62,30,60000,game667
solved,829,174,695,42,0,132,193,134,134,1,game668
solved,86047,29361,85944,3001,0,26360,49157,103,103,139,game669
solved,375,203,299,34,0,169,193,76,76,0,game67
solved,190,98,102,21,0,77,97,88,88,0,game670
timed-out,38670953,12627983,38670928,3156451,0,9471532,12582917,32,25,60000,game671
solved,187,135,96,37,0,98,193,91,91,0,game672
unsolvable,4689,2328,4688,81,0,2247,3079,20,0,9,game673
unsolvable,7653737,2139207,7653736,944212,0,1194995,1572869,74,0,7660,game674
unsolvable,40553,23458,40552,5896,0,17562,24593,28,0,66,game675
solved,655,331,563,90,0,241,389,92,92,0,game676
unsolvable,1511,685,1510,0,0,685,769,12,0,1,game677
solved,81454,29826,81355,9795,0,20031,24593,99,99,87,game678
solved,276,170,176,34,0,136,193,100,100,0,game679
solved,493350,172448,493265,85024,0,87424,98317,85,85,428,game68
unsolvable,6527,3089,6526,0,0,3089,6151,12,0,9,game680
unsolvable,801521,249629,801520,20371,0,229258,393241,22,0,1025,game681
timed-out,43632239,14814097,43632221,5976761,0,8837336,12582917,48,18,60000,game682
solved,522619,127142,522532,38,0,127104,196613,87,87,720,game683
solved,163,120,81,30,0,90,97,82,82,0,game684
solved,1261499,471677,1261411,247738,0,223939,393241,88,88,1480,game685
solved,742,391,654,201,0,190,193,88,88,0,game686
solved,34371,11527,34267,1434,0,10093,12289,136,104,42,game687
solved,605,299,523,62,0,237,389,82,82,0,game688
solved,1800,932,1716,267,0,665,769,84,84,2,game689
solved,32950098,6224459,32949992,379602,0,5844857,6291469,106,106,41137,game69
solved,91994,28358,91904,3242,0,25116,49157,114,90,118,game690
unsolvable,16570135,4879455,16570134,794572,0,4084883,6291469,49,0,24316,game691
solved,133,103,49,43,0,60,97,84,84,0,game692
solved,10848,5406,10759,1495,0,3911,6151,89,89,15,game693
solved,273,129,186,51,0,78,97,87,87,0,game694
solved,27246,7921,27158,2684,0,5237,6151,88,88,30,game695
unsolvable,14,11,13,0,0,11,53,3,0,0,game696
solved,7166,2094,7082,553,0,1541,1543,84,84,8,game697
unsolvable,158196,77530,158195,1789,0,75741,98317,30,0,280,game698
unsolvable,6251,3787,6250,880,0,2907,3079,17,0,10,game699
timed-out,41208136,10271603,41208105,1753122,0,8518481,12582917,86,31,60000,game7
solved,355,263,263,82,0,181,193,92,92,0,game70
unsolvable,1819136,717249,1819135,67054,0,650195,786433,29,0,3001,game700
solved,242,108,142,28,0,80,97,100,100,0,game701
unsolvable,641214,240545,641213,45193,0,195352,196613,58,0,899,game702
solved,7238,2110,7156,284,0,1826,3079,82,82,9,game703
solved,1286,291,1183,58,0,233,389,103,103,1,game704
unsolvable,540353,205012,540352,47348,0,157664,196613,18,0,652,game705
unsolvable,400690,177487,400689,67824,0,109663,196613,42,0,471,game706
unsolvable,767704,297991,767703,59924,0,238067,393241,39,0,1008,game707
unsolvable,13,9,12,0,0,9,53,3,0,0,game708
solved,16082,6759,15995,799,0,5960,6151,87,87,21,game709
solved,1976,918,1879,37,0,881,1543,97,97,3,game71
unsolvable,37725,15489,37724,5900,0,9589,12289,25,0,40,game710
solved,110,85,25,31,0,54,97,85,85,0,game711
solved,1971,651,1870,128,0,523,769,101,101,3,game712
solved,57541,15845,57449,313,0,15532,24593,92,92,64,game713
solved,663926,228591,663830,42324,0,186267,196613,96,96,831,game714
solved,1815376,757924,1815291,374479,0,383445,393241,85,85,1818,game715
solved,5515,2289,5417,360,0,1929,3079,98,98,7,game716
solved,108302,26817,108220,8669,0,18148,24593,82,82,114,game717
unsolvable,89619,37485,89618,1864,0,35621,49157,21,0,151,game718
solved,1385,889,1286,29,0,860,1543,99,99,2,game719
solved,157,98,67,35,0,63,97,90,90,0,game72
solved,9014,2678,8918,437,0,2241,3079,96,96,10,game720
unsolvable,5591,2821,5590,0,0,2821,3079,15,0,10,game721
solved,35467,15114,35376,4434,0,10680,12289,91,91,44,game722
solved,1385737,404815,1385656,170562,0,234253,393241,81,81,1629,game723
solved,820,426,729,44,0,382,389,91,91,1,game724
unsolvable,22723,11005,22722,2341,0,8664,12289,18,0,30,game725
solved,353,181,264,31,0,150,193,89,89,0,game726
solved,3243307,1422077,3243206,242189,0,1179888,1572869,101,101,6411,game727
solved,223470,91740,223371,21303,0,70437,98317,99,99,323,game728
solved,6758,2141,6662,41,0,2100,3079,96,96,10,game729
unsolvable,1774,1006,1773,219,0,787,1543,12,0,3,game73
timed-out,54330066,18596817,54330028,11412326,0,7184491,12582917,97,38,60000,game730
solved,3853,2072,3754,844,0,1228,1543,99,99,4,game731
unsolvable,998414,435028,998413,25660,0,409368,786433,20,0,1870,game732
unsolvable,6335,2936,6334,276,0,2660,3079,12,0,10,game733
solved,1102,621,1021,249,0,372,389,81,81,1,game734
unsolvable,3,3,2,0,0,3,53,1,0,0,game735
solved,13124,5554,12990,1823,0,3731,6151,134,134,17,game736
unsolvable,33,26,32,4,0,22,53,10,0,0,game737
unsolvable,36088512,8159506,36088511,2146095,0,6013411,6291469,67,0,45972,game738
solved,6863012,2198918,6862872,528556,0,1670362,3145739,140,140,10338,game739
solved,54546,15827,54462,6778,0,9049,12289,84,84,59,game74
unsolvable,175022,78287,175021,17797,0,60490,98317,19,0,243,game740
solved,235,109,147,39,0,70,97,88,88,0,game741
solved,133,96,41,35,0,61,97,92,92,0,game742
unsolvable,460,315,459,1,0,314,389,10,0,1,game743
unsolvable,4900011,1521260,4900010,285906,0,1235354,1572869,53,0,6658,game744
unsolvable,375479,144239,375478,4824,0,139415,196613,46,0,569,game745
solved,43342,16118,43250,2077,0,14041,24593,92,92,60,game746
unsolvable,10242721,3444797,10242720,951058,0,2493739,3145739,52,0,15647,game747
solved,283184,68945,283092,3962,0,64983,98317,92,92,373,game748
solved,11007,4726,10917,804,0,3922,6151,90,90,16,game749
unsolvable,75122,30863,75121,8041,0,22822,24593,22,0,112,game75
unsolvable,1694823,820489,1694822,348022,0,472467,786433,70,0,2303,game750
solved,1962,357,1857,88,0,269,389,105,105,2,game751
unsolvable,270920,126194,270919,32339,0,93855,98317,35,0,408,game752
unsolvable,9988,3488,9987,0,0,3488,6151,13,0,16,game753
unsolvable,3,3,2,1,0,2,53,2,0,0,game754
unsolvable,290,192,289,0,0,192,193,8,0,0,game755
solved,80054,23447,79951,426,0,23021,24593,103,103,119,game756
unsolvable,901177,301509,901176,28382,0,273127,393241,22,0,1303,game757
solved,20211,4865,20132,1365,0,3500,6151,79,79,19,game758
unsolvable,195097,83668,195096,15737,0,67931,98317,36,0,277,game759
solved,155,96,62,41,0,55,97,93,93,0,game76
unsolvable,76899,27506,76898,0,0,27506,49157,12,0,124,game760
solved,55334,14627,55233,5444,0,9183,12289,101,101,54,game761
solved,58801,16819,58702,3799,0,13020,24593,99,99,72,game762
timed-out,44500766,10620701,44500730,2446555,0,8174146,12582917,123,36,60000,game763
unsolvable,183066,76865,183065,28107,0,48758,49157,33,0,236,game764
solved,72685,33027,72582,5936,0,27091,49157,103,103,113,game765
solved,142,116,51,36,0,80,97,91,91,0,game766
solved,64709,19241,64595,2723,0,16518,24593,114,114,82,game767
solved,1071,600,942,32,0,568,769,129,129,2,game768
solved,11045,4242,10957,95,0,4147,6151,88,88,16,game769
solved,919,344,792,28,0,316,389,127,127,2,game77
solved,9161,4528,9075,1420,0,3108,6151,86,86,11,game770
unsolvable,4903,2226,4902,590,0,1636,3079,12,0,6,game771
solved,122,89,42,35,0,54,97,80,80,0,game772
solved,714,244,606,39,0,205,389,108,108,1,game773
unsolvable,2552382,908431,2552381,198781,0,709650,786433,22,0,3341,game774
solved,130,93,47,33,0,60,97,83,83,0,game775
solved,3967,1358,3871,28,0,1330,1543,96,96,4,game776
solved,284,188,191,41,0,147,193,93,93,0,game777
solved,48644,17918,48563,9194,0,8724,12289,81,81,41,game778
unsolvable,245,181,244,0,0,181,193,8,0,0,game779
solved,319318,78830,319215,27,0,78803,98317,103,103,363,game78
solved,3303,2081,3210,528,0,1553,3079,93,93,5,game780
unsolvable,144,95,143,14,0,81,97,15,0,0,game781
solved,47079,16972,46987,3548,0,13424,24593,92,92,51,game782
unsolvable,18084532,5528098,18084531,2019723,0,3508375,6291469,80,0,25474,game783
unsolvable,1587457,614279,1587456,39048,0,575231,786433,43,0,2637,game784
solved,1737,954,1638,43,0,911,1543,99,99,3,game785
unsolvable,2167,1079,2166,99,0,980,1543,17,0,3,game786
unsolvable,3,3,2,1,0,2,53,2,0,0,game787
solved,652,165,548,38,0,127,193,104,104,0,game788
solved,689411,196887,689305,14615,0,182272,196613,106,106,959,game789
solved,1993613,685649,1993512,110032,0,575617,786433,260,101,2845,game79
unsolvable,120957,45910,120956,9594,0,36316,49157,27,0,167,game790
unsolvable,11130,5593,11129,581,0,5012,6151,20,0,19,game791
unsolvable,2,2,1,1,0,1,53,1,0,0,game792
solved,399,141,296,44,0,97,193,103,103,0,game793
unsolvable,7012637,2282086,7012636,379034,0,1903052,3145739,76,0,11471,game794
solved,1712,1031,1630,34,0,997,1543,82,82,3,game795
solved,1347,641,1236,32,0,609,769,111,111,2,game796
solved,103960,45204,103869,14462,0,30742,49157,91,91,135,game797
solved,364194,95622,364107,3981,0,91641,98317,87,87,527,game798
unsolvable,183052,73048,183051,6700,0,66348,98317,25,0,1468,game799
unsolvable,246,150,245,7,0,143,193,15,0,0,game8
solved,19771,10395,19685,845,0,9550,12289,86,86,30,game80
solved,576,277,456,83,0,194,389,120,120,0,game800
unsolvable,404,174,403,6,0,168,193,6,0,0,game801
unsolvable,1960217,701181,1960216,167936,0,533245,786433,25,0,2730,game802
unsolvable,4,4,3,1,0,3,53,2,0,0,game803
solved,101340,25396,101240,4666,0,20730,24593,180,100,111,game804
unsolvable,90,70,89,2,0,68,97,9,0,0,game805
unsolvable,255550,97718,255549,6120,0,91598,98317,37,0,396,game806
unsolvable,135,111,134,4,0,107,193,9,0,0,game807
unsolvable,1,1,0,0,0,1,53,0,0,0,game808
solved,467597,117378,467498,11282,0,106096,196613,99,99,643,game809
unsolvable,2113499,734785,2113498,49652,0,685133,786433,26,0,3379,game81
solved,220,132,140,30,0,102,193,80,80,0,game810
unsolvable,185,133,184,0,0,133,193,7,0,0,game811
unsolvable,18002227,7216951,18002226,3287923,0,3929028,6291469,45,0,25093,game812
solved,193,140,107,34,0,106,193,86,86,0,game813
unsolvable,47,24,46,0,0,24,53,5,0,0,game814
unsolvable,132,80,131,17,0,63,97,7,0,0,game815
unsolvable,712063,213344,712062,49493,0,163851,196613,42,0,826,game816
unsolvable,10660,4672,10659,1654,0,3018,3079,14,0,12,game817
unsolvable,61,38,60,10,0,28,53,11,0,0,game818
solved,992,602,898,98,0,504,769,94,94,2,game819
solved,21906,9812,21796,741,0,9071,12289,110,110,38,game82
unsolvable,5,5,4,1,0,4,53,2,0,0,game820
solved,454,286,373,47,0,239,389,81,81,0,game821
solved,261,113,168,33,0,80,97,93,93,0,game822
solved,210,113,121,30,0,83,97,89,89,0,game823
unsolvable,207,148,206,14,0,134,193,9,0,0,game824
unsolvable,1703,1189,1702,179,0,1010,1543,16,0,3,game825
solved,11820,2570,11734,520,0,2050,3079,86,86,12,game826
solved,34876,12320,34790,3342,0,8978,12289,86,86,41,game827
unsolvable,2,2,1,0,0,2,53,1,0,0,game828
solved,958,423,863,220,0,203,389,95,95,1,game829
unsolvable,11138472,3740716,11138471,1033964,0,2706752,3145739,110,0,15140,game83
solved,547532,195531,547443,40296,0,155235,196613,89,89,834,game830
solved,86,81,7,24,0,57,97,79,79,0,game831
solved,977,497,879,57,0,440,769,98,98,1,game832
solved,140,109,31,33,0,76,97,109,109,0,game833
unsolvable,203707,93062,203706,29715,0,63347,98317,29,0,275,game834
unsolvable,9,7,8,0,0,7,53,2,0,0,game835
timed-out,41859199,11637500,41859152,3056885,0,8580615,12582917,67,47,60000,game836
solved,1886,539,1800,37,0,502,769,86,86,3,game837
solved,488,274,397,34,0,240,389,91,91,1,game838
solved,1044,460,957,71,0,389,389,87,87,1,game839
unsolvable,298,161,297,3,0,158,193,9,0,0,game84
solved,403,168,305,54,0,114,193,98,98,1,game840
solved,361,176,254,27,0,149,193,107,107,0,game841
unsolvable,7320,3508,7319,0,0,3508,6151,18,0,14,game842
solved,92,77,15,29,0,48,53,77,77,0,game843
solved,230,101,133,41,0,60,97,97,97,0,game844
unsolvable,1775130,592081,1775129,113912,0,478169,786433,37,0,2330,game845
unsolvable,1800,948,1799,298,0,650,769,10,0,2,game846
solved,115,95,21,40,0,55,97,94,94,0,game847
unsolvable,745419,313673,745418,41244,0,272429,393241,35,0,1124,game848
solved,193,137,106,33,0,104,193,87,87,0,game849
solved,146,117,46,33,0,84,97,100,100,0,game85
unsolvable,117797,50611,117796,10496,0,40115,49157,28,0,143,game850
solved,129,84,46,31,0,53,53,83,83,0,game851
solved,3918732,1642648,3918643,667415,0,975233,1572869,100,89,4535,game852
solved,1263046,469809,1262960,108974,0,360835,393241,86,86,1693,game853
unsolvable,550185,200631,550184,19970,0,180661,196613,51,0,695,game854
unsolvable,4415,1958,4414,90,0,1868,3079,17,0,6,game855
solved,24111,12909,24017,4535,0,8374,12289,94,94,26,game856
unsolvable,66763,29395,66762,6062,0,23333,24593,15,0,86,game857
solved,146,99,55,30,0,69,97,91,91,0,game858
unsolvable,27034,13538,27033,2398,0,11140,12289,22,0,37,game859
unsolvable,503952,150954,503951,1,0,150953,196613,20,0,614,game86
solved,8769,3526,8683,78,0,3448,6151,86,86,12,game860
unsolvable,3,3,2,0,0,3,53,1,0,0,game861
unsolvable,1,1,0,0,0,1,53,0,0,0,game862
solved,170,97,73,41,0,56,97,97,97,0,game863
solved,199511,76469,199422,22601,0,53868,98317,89,89,252,game864
solved,441,229,356,70,0,159,193,85,85,0,game865
unsolvable,5,5,4,1,0,4,53,3,0,0,game866
solved,985,239,911,24,0,215,389,74,74,1,game867
solved,1108452,467658,1108361,275769,0,191889,196613,91,91,1102,game868
unsolvable,709786,243506,709785,39870,0,203636,393241,25,0,957,game869
solved,115467,50941,115303,10827,0,40114,49157,164,164,176,game87
solved,737129,163727,737051,73538,0,90189,98317,80,78,723,game870
solved,185,100,87,33,0,67,97,98,98,0,game871
solved,249,133,166,51,0,82,97,83,83,0,game872
solved,141,115,47,45,0,70,97,94,94,0,game873
solved,10307,4625,10210,68,0,4557,6151,97,97,18,game874
solved,142,113,56,36,0,77,97,86,86,0,game875
unsolvable,3821067,1353420,3821066,288808,0,1064612,1572869,33,0,7028,game876
unsolvable,883,386,882,78,0,308,389,10,0,1,game877
unsolvable,1518,882,1517,105,0,777,1543,17,0,2,game878
unsolvable,185110,78747,185109,40547,0,38200,49157,28,0,217,game879
solved,234697,64665,234610,3685,0,60980,98317,87,87,321,game88
solved,498,131,375,30,0,101,193,123,123,0,game880
solved,170245,40219,170157,4320,0,35899,49157,88,88,225,game881
unsolvable,2934252,1057434,2934251,221662,0,835772,1572869,37,0,4743,game882
unsolvable,1035,642,1034,195,0,447,769,13,0,2,game883
timed-out,49618168,15034242,49618125,7762436,0,7271806,12582917,67,43,60000,game884
unsolvable,1,1,0,0,0,1,53,0,0,0,game885
