Solution Type,States Searched,Unique States Searched,Backtracks,Dominance Moves,States Removed From Cache,Final States In Cache,Final Buckets In Cache,Maximum Search Depth,Final Search Depth,Time Taken (milliseconds),ID
solved,842,194,751,33,0,161,193,91,91,0,game325
solved,4048504,1008163,4048224,34,0,1008129,1572869,280,280,5854,game326
solved,5151,1920,5062,802,0,1118,1543,89,89,5,game327
solved,497021,146062,496912,44216,0,101846,196613,109,109,563,game328
timed-out,47653901,16585916,47653862,7977919,0,8607997,12582917,72,39,60000,game329
solved,6435,2751,6355,1230,0,1521,1543,80,80,7,game33
solved,141,88,58,24,0,64,97,83,83,0,game330
solved,112496,42160,112404,12879,0,29281,49157,92,92,160,game331
solved,10397,2711,10303,377,0,2334,3079,94,94,12,game332
solved,34646,12801,34529,9368,0,3433,6151,117,117,30,game333
solved,210,111,105,32,0,79,97,105,105,0,game334
solved,4435,742,4336,37,0,705,769,99,99,7,game335
solved,65674,14794,65571,2894,0,11900,12289,103,103,84,game336
timed-out,41688901,8726253,41688847,1917124,0,6809129,12582917,351,54,60000,game337
solved,1794,913,1710,32,0,881,1543,84,84,3,game338
solved,3003,1168,2916,702,0,466,769,87,87,2,game339
solved,6419880,2010470,6419784,796905,0,1213565,1572869,96,96,8972,game34
unsolvable,11664,6650,11663,3521,0,3129,6151,29,0,14,game340
solved,2704,1149,2610,119,0,1030,1543,94,94,8,game341
unsolvable,364,214,363,21,0,193,389,14,0,1,game342
solved,308,117,198,31,0,86,97,110,110,1,game343
solved,2502,330,2425,34,0,296,389,77,77,4,game344
solved,2013,502,1918,103,0,399,769,95,95,5,game345
unsolvable,5821759,2008485,5821758,719113,0,1289372,1572869,64,0,8228,game346
solved,2740,1057,2645,266,0,791,1543,95,95,3,game347
solved,1279605,248611,1279524,42797,0,205814,393241,81,81,1440,game348
solved,1775,671,1652,348,0,323,389,123,123,1,game349
solved,199269,62982,199179,30,0,62952,98317,90,90,318,game35
unsolvable,589205,219423,589204,73189,0,146234,196613,40,0,783,game350
unsolvable,2578,1268,2577,275,0,993,1543,19,0,5,game351
solved,2175,837,2076,30,0,807,1543,99,99,2,game352
solved,85166,41024,85055,26292,0,14732,24593,184,111,77,game353
solved,165,86,79,28,0,58,97,86,86,0,game354
solved,9378,1334,9287,31,0,1303,1543,91,91,8,game355
solved,2192634,523435,2192549,196042,0,327393,393241,85,85,2455,game356
solved,617,258,519,28,0,230,389,98,98,0,game357
solved,299,130,185,36,0,94,97,114,114,0,game358
unsolvable,2419,1285,2418,267,0,1018,1543,13,0,3,game359
unsolvable,62891,26757,62890,664,0,26093,49157,19,0,121,game36
solved,120,92,38,34,0,58,97,82,82,0,game360
solved,564,241,471,39,0,202,389,93,93,0,game361
solved,1799,678,1707,33,0,645,769,92,92,2,game362
solved,99,72,27,22,0,50,53,72,72,0,game363
solved,469,144,387,35,0,109,193,82,82,0,game364
