Solution Type,States Searched,Unique States Searched,Backtracks,Dominance Moves,States Removed From Cache,Final States In Cache,Final Buckets In Cache,Maximum Search Depth,Final Search Depth,Time Taken (milliseconds),ID
solved,4777,2111,4681,531,0,1580,3079,96,96,6,game174
unsolvable,5,5,4,0,0,5,53,2,0,0,game175
solved,111,88,23,32,0,56,97,88,88,0,game176
solved,290,185,195,40,0,145,193,95,95,0,game177
unsolvable,49,35,48,0,0,35,53,5,0,0,game178
solved,475289,92893,475183,18667,0,74226,98317,226,106,472,game179
unsolvable,879,552,878,222,0,330,389,12,0,1,game18
solved,2818,1608,2725,82,0,1526,1543,93,93,4,game180
solved,86236,31183,86158,5626,0,25557,49157,78,78,106,game181
solved,99,83,16,23,0,60,97,83,83,0,game182
unsolvable,13864499,2954568,13864498,377499,0,2577069,3145739,125,0,19221,game183
unsolvable,1,1,0,0,0,1,53,0,0,0,game184
solved,777,394,691,30,0,364,389,86,86,1,game185
unsolvable,449,247,448,28,0,219,389,9,0,1,game186
timed-out,40517733,11651433,40517711,3480077,0,8171356,12582917,50,22,60000,game187
solved,156,109,77,37,0,72,97,79,79,0,game188
solved,1386,742,1288,170,0,572,769,98,98,2,game189
solved,54763,20530,54675,1802,0,18728,24593,88,88,76,game19
unsolvable,11453,6163,11452,1716,0,4447,6151,28,0,17,game190
solved,131,79,54,20,0,59,97,77,77,0,game191
solved,1073,534,986,341,0,193,193,87,87,1,game192
solved,223825,75847,223739,19300,0,56547,98317,86,86,271,game193
solved,866,387,772,32,0,355,389,94,94,1,game194
unsolvable,6376343,1957393,6376342,185887,0,1771506,3145739,57,0,11222,game195
solved,3520,1564,3430,175,0,1389,1543,90,90,5,game196
solved,1910,816,1812,42,0,774,1543,98,98,3,game197
unsolvable,14,14,13,0,0,14,53,6,0,0,game198
solved,19184,6641,19093,1844,0,4797,6151,102,91,24,game199
solved,265,206,185,28,0,178,193,80,80,0,game2
unsolvable,3178588,774846,3178587,119564,0,655282,786433,196,0,3853,game20
solved,219,91,130,26,0,65,97,89,89,0,game200
solved,103,89,18,31,0,58,97,85,85,0,game201
solved,5874,2938,5781,150,0,2788,3079,93,93,10,game202
solved,174,84,91,27,0,57,97,83,83,0,game203
solved,171723,67130,171626,8508,0,58622,98317,97,97,284,game204
solved,1003259,425352,1003167,156768,0,268584,393241,92,92,1335,game205
solved,2915,1321,2826,471,0,850,1543,89,89,3,game206
unsolvable,297,159,296,30,0,129,193,8,0,0,game207
solved,12937,6137,12854,253,0,5884,6151,83,83,22,game208
solved,922,578,838,118,0,460,769,84,84,1,game209
solved,1418,677,1324,98,0,579,769,94,94,2,game21
unsolvable,7652,4312,7651,360,0,3952,6151,15,0,16,game210
unsolvable,3,3,2,0,0,3,53,1,0,0,game211
solved,2089,412,1993,36,0,376,389,96,96,2,game212
unsolvable,11503074,4021936,11503073,1419030,0,2602906,3145739,140,0,15142,game213
solved,462,192,383,29,0,163,193,79,79,0,game214
solved,17494,5663,17394,31,0,5632,6151,100,100,26,game215
unsolvable,1,1,0,0,0,1,53,0,0,0,game216
unsolvable,2,2,1,0,0,2,53,1,0,0,game217
solved,18015,4565,17923,279,0,4286,6151,92,92,21,game218
solved,110,97,23,41,0,56,97,87,87,0,game219
unsolvable,73697,31737,73696,3914,0,27823,49157,35,0,123,game22
unsolvable,15,13,14,1,0,12,53,6,0,0,game220
solved,859904,292380,859810,31717,0,260663,393241,94,94,1215,game221
timed-out,41438944,11350275,41438905,3780278,0,7569997,12582917,176,39,60525,game222
unsolvable,7467,4054,7466,362,0,3692,6151,21,0,13,game223
solved,9131,3230,9051,49,0,3181,6151,80,80,15,game224
unsolvable,8,6,7,0,0,6,53,2,0,0,game225
unsolvable,4,4,3,1,0,3,53,3,0,0,game226
solved,1093,445,1000,49,0,396,769,93,93,1,game227
timed-out,43777231,10887921,43777195,3458573,0,7429348,12582917,100,36,60000,game228
unsolvable,31531,16584,31530,3890,0,12694,24593,37,0,48,game229
unsolvable,409,231,408,32,0,199,389,8,0,0,game23
unsolvable,3884536,1215661,3884535,207856,0,1007805,1572869,49,0,5581,game230
solved,495289,178282,495193,40844,0,137438,196613,96,96,563,game231
unsolvable,1330884,438140,1330883,42000,0,396140,786433,27,0,3279,game232
unsolvable,53233,17772,53232,1414,0,16358,24593,46,0,69,game233
solved,930059,420182,929965,190671,0,229511,393241,94,94,1123,game234
unsolvable,2414,1344,2413,134,0,1210,1543,11,0,4,game235
solved,570,263,483,131,0,132,193,87,87,0,game236
unsolvable,143,91,142,0,0,91,97,6,0,0,game237
solved,134,89,45,32,0,57,97,89,89,0,game238
unsolvable,372,178,371,26,0,152,193,14,0,0,game239
solved,192,99,94,29,0,70,97,98,98,0,game24
solved,196,149,116,32,0,117,193,80,80,0,game240
unsolvable,5,5,4,0,0,5,53,2,0,0,game241
solved,121,78,43,27,0,51,53,78,78,0,game242
solved,105,86,24,27,0,59,97,81,81,0,game243
unsolvable,1,1,0,0,0,1,53,0,0,0,game244
solved,31019,11264,30929,3280,0,7984,12289,90,90,43,game245
unsolvable,807,450,806,141,0,309,389,10,0,1,game246
solved,774,255,681,112,0,143,193,93,93,0,game247
solved,5923,2282,5814,194,0,2088,3079,109,109,9,game248
solved,17073,6411,16983,3834,0,2577,3079,90,90,17,game249
solved,220,92,129,33,0,59,97,91,91,0,game25
solved,118132,21662,118036,1809,0,19853,24593,96,96,130,game250
unsolvable,650238,323605,650237,98493,0,225112,393241,33,0,940,game251
unsolvable,1719,1131,1718,142,0,989,1543,15,0,4,game252
solved,23504,11088,23408,4255,0,6833,12289,96,96,32,game253
solved,204209,70830,204123,46,0,70784,98317,86,86,286,game254
solved,198,141,114,31,0,110,193,84,84,0,game255
unsolvable,4550,2219,4549,275,0,1944,3079,17,0,6,game256
solved,767998,225626,767899,75024,0,150602,196613,99,99,846,game257
unsolvable,90,69,89,0,0,69,97,6,0,0,game258
unsolvable,59,44,58,0,0,44,53,7,0,0,game259
solved,55636,25293,55555,4885,0,20408,24593,81,81,68,game26
timed-out,41159620,11245631,41159583,2818449,0,8427182,12582917,71,37,60000,game260
unsolvable,609166,209911,609165,69510,0,140401,196613,20,0,725,game261
solved,6736,3458,6646,413,0,3045,3079,90,90,10,game262
unsolvable,104,73,103,25,0,48,53,7,0,0,game263
solved,3869,767,3788,100,0,667,769,81,81,3,game264
solved,23702,9523,23597,2133,0,7390,12289,105,105,33,game265
solved,11531,4234,11431,2431,0,1803,3079,100,100,11,game266
solved,84,67,17,28,0,39,53,67,67,0,game267
unsolvable,404722,155002,404721,23607,0,131395,196613,30,0,617,game268
unsolvable,23,14,22,2,0,12,53,6,0,0,game269
solved,17596,4250,17500,1513,0,2737,3079,96,96,16,game27
solved,367,190,267,42,0,148,193,100,100,0,game270
solved,15852,7665,15758,2670,0,4995,6151,94,94,20,game271
solved,358,145,236,42,0,103,193,122,122,0,game272
solved,5446,1458,5355,40,0,1418,1543,91,91,6,game273
unsolvable,217434,79505,217433,7752,0,71753,98317,30,0,293,game274
unsolvable,35,27,34,0,0,27,53,4,0,0,game275
unsolvable,2403126,832972,2403125,259635,0,573337,786433,29,0,2892,game276
solved,138,87,51,25,0,62,97,87,87,0,game277
solved,13518,5716,13429,2653,0,3063,3079,89,89,14,game278
unsolvable,48342,20063,48341,3758,0,16305,24593,17,0,60,game279
unsolvable,5,4,4,1,0,3,53,3,0,0,game28
solved,12658,5936,12568,77,0,5859,6151,90,90,19,game280
unsolvable,2,2,1,0,0,2,53,1,0,0,game281
solved,359,196,272,33,0,163,193,87,87,0,game282
solved,516,328,424,85,0,243,389,92,92,0,game283
unsolvable,122906,45428,122905,12688,0,32740,49157,98,0,136,game284
timed-out,41788954,8468936,41788904,313472,0,8155464,12582917,137,50,60000,game285
unsolvable,1,1,0,0,0,1,53,0,0,0,game286
unsolvable,2286,1134,2285,2,0,1132,1543,18,0,4,game287
unsolvable,61566,31970,61565,3477,0,28493,49157,23,0,109,game288
timed-out,43036500,13276499,43036467,4720339,0,8556160,12582917,122,33,60000,game289
unsolvable,2253989,901134,2253988,363481,0,537653,786433,75,0,2966,game29
unsolvable,23082,11391,23081,280,0,11111,12289,26,0,41,game290
solved,187,102,86,29,0,73,97,101,101,0,game291
unsolvable,244553,104699,244552,54524,0,50175,98317,40,0,269,game292
unsolvable,13858,6060,13857,927,0,5133,6151,17,0,19,game293
unsolvable,3040436,1138305,3040435,335613,0,802692,1572869,32,0,4044,game294
solved,116,87,29,32,0,55,97,87,87,0,game295
solved,93071,27328,92981,2215,0,25113,49157,90,90,109,game296
unsolvable,1,1,0,0,0,1,53,0,0,0,game297
solved,252,106,163,29,0,77,97,89,89,0,game298
solved,1113,291,1001,33,0,258,389,112,112,1,game299
unsolvable,83093,32639,83092,10346,0,22293,24593,33,0,96,game3
unsolvable,2741,1385,2740,220,0,1165,1543,15,0,4,game30
unsolvable,14807,7615,14806,300,0,7315,12289,22,0,24,game300
unsolvable,1,1,0,0,0,1,53,0,0,0,game301
solved,160,95,75,30,0,65,97,85,85,0,game302
solved,8027,4132,7932,1333,0,2799,3079,95,95,10,game303
unsolvable,1,1,0,0,0,1,53,0,0,0,game304
solved,404562,134091,404461,15937,0,118154,196613,101,101,517,game305
unsolvable,255,135,254,19,0,116,193,8,0,0,game306
solved,1110,623,1015,61,0,562,769,95,95,1,game307
unsolvable,379,208,378,40,0,168,193,8,0,0,game308
unsolvable,2786852,837653,2786851,87739,0,749914,786433,119,0,3734,game309
unsolvable,27961,13615,27960,24,0,13591,24593,24,0,47,game31
solved,200,100,103,29,0,71,97,97,97,0,game310
unsolvable,614188,226167,614187,67998,0,158169,196613,39,0,1930,game311
solved,260,165,175,28,0,137,193,85,85,0,game312
unsolvable,5448341,1543922,5448340,96422,0,1447500,1572869,26,0,7503,game313
solved,15339,5460,15238,717,0,4743,6151,101,101,21,game314
solved,104,95,24,28,0,67,97,80,80,0,game315
solved,219504,90861,219417,705,0,90156,98317,87,87,374,game316
solved,273,145,184,53,0,92,97,89,89,0,game317
solved,7217,2637,7133,432,0,2205,3079,84,84,8,game318
solved,347,138,214,30,0,108,193,133,133,0,game319
unsolvable,27,16,26,0,0,16,53,4,0,0,game32
solved,5138,1519,5043,461,0,1058,1543,95,95,5,game320
solved,1710,924,1633,33,0,891,1543,77,77,2,game321
solved,714802,213211,714706,11193,0,202018,393241,96,96,931,game322
solved,101,97,15,39,0,58,97,86,86,0,game323
unsolvable,1344069,480475,1344068,140829,0,339646,393241,30,0,1742,game324
unsolvable,213,127,212,23,0,104,193,15,0,0,game325
unsolvable,22924,12748,22923,1481,0,11267,12289,28,0,37,game326
solved,757,262,665,31,0,231,389,92,92,1,game327
unsolvable,18494,9287,18493,1254,0,8033,12289,22,0,28,game328
solved,65720,20710,65622,150,0,20560,24593,98,98,102,game329
unsolvable,30692,13122,30691,337,0,12785,24593,33,0,49,game33
unsolvable,2,2,1,0,0,2,53,1,0,0,game330
solved,89631,35395,89537,4091,0,31304,49157,94,94,137,game331
unsolvable,23,23,22,0,0,23,53,3,0,0,game332
unsolvable,2846,1868,2845,142,0,1726,3079,21,0,6,game333
solved,156,107,72,32,0,75,97,84,84,0,game334
unsolvable,323311,103139,323310,15844,0,87295,98317,44,0,424,game335
unsolvable,1,1,0,0,0,1,53,0,0,0,game336
unsolvable,7447,3960,7446,1392,0,2568,3079,14,0,8,game337
solved,32663,11024,32531,1805,0,9219,12289,132,132,38,game338
solved,312246,104618,312152,28305,0,76313,98317,94,94,361,game339
unsolvable,16657,7640,16656,1742,0,5898,6151,21,0,23,game34
unsolvable,121,103,120,4,0,99,193,9,0,0,game340
unsolvable,9,9,8,1,0,8,53,4,0,0,game341
solved,1627,643,1526,104,0,539,769,101,101,3,game342
unsolvable,1194440,463002,1194439,133971,0,329031,393241,39,0,1545,game343
unsolvable,60028,27130,60027,7629,0,19501,24593,25,0,83,game344
solved,168,95,73,32,0,63,97,95,95,0,game345
unsolvable,152285,56812,152284,10006,0,46806,49157,54,0,192,game346
unsolvable,181696,89759,181695,8608,0,81151,98317,27,0,293,game347
solved,676,414,585,40,0,374,389,91,91,1,game348
solved,550670,164810,550577,38947,0,125863,196613,93,93,704,game349
solved,968,233,861,29,0,204,389,107,107,1,game35
solved,87,73,14,24,0,49,53,73,73,0,game350
solved,66395,12378,66300,87,0,12291,24593,172,95,69,game351
solved,838032,219103,837945,2860,0,216243,393241,87,87,1008,game352
solved,208,127,122,31,0,96,97,86,86,0,game353
solved,195,88,107,26,0,62,97,88,88,0,game354
solved,119874,40528,119780,1017,0,39511,49157,94,94,165,game355
solved,7948,3695,7864,242,0,3453,6151,84,84,13,game356
unsolvable,6,5,5,1,0,4,53,3,0,0,game357
solved,1461,330,1363,65,0,265,389,98,98,1,game358
solved,5574,2194,5487,315,0,1879,3079,87,87,7,game359
unsolvable,103292,39571,103291,10012,0,29559,49157,24,0,133,game36
solved,1900,888,1804,257,0,631,769,96,96,2,game360
solved,72470,32773,72371,3064,0,29709,49157,99,99,110,game361
unsolvable,14210225,3695971,14210224,662934,0,3033037,3145739,40,0,19385,game362
solved,40742956,10009888,40742870,3233303,0,6776585,12582917,86,86,53823,game363
solved,2623,1346,2528,42,0,1304,1543,95,95,5,game364
unsolvable,13540,6263,13539,658,0,5605,6151,16,0,22,game365
solved,23079854,4698920,23079764,1019852,0,3679068,6291469,513,90,28282,game366
unsolvable,24521,9882,24520,829,0,9053,12289,22,0,39,game367
unsolvable,56651,22116,56650,6005,0,16111,24593,15,0,76,game368
solved,41062,15303,40976,5141,0,10162,12289,86,86,53,game369
unsolvable,471980,176976,471979,43964,0,133012,196613,26,0,683,game37
timed-out,36227476,11754971,36227453,2090510,0,9664461,12582917,45,23,60000,game370
unsolvable,549670,245193,549669,89440,0,155753,196613,34,0,727,game371
unsolvable,76590,35985,76589,6510,0,29475,49157,51,0,126,game372
solved,330,162,231,28,0,134,193,99,99,0,game373
unsolvable,7,6,6,0,0,6,53,3,0,0,game374
solved,449349,165683,449259,36748,0,128935,196613,90,90,645,game375
unsolvable,766073,356714,766072,204638,0,152076,196613,36,0,835,game376
solved,738,477,639,26,0,451,769,99,99,1,game377
solved,13645,7036,13559,1001,0,6035,6151,86,86,16,game378
solved,579,372,488,74,0,298,389,91,91,0,game379
unsolvable,96,64,95,14,0,50,53,6,0,0,game38
unsolvable,2628,1462,2627,172,0,1290,1543,23,0,5,game380
unsolvable,2,2,1,0,0,2,53,1,0,0,game381
solved,391803,122588,391713,14705,0,107883,196613,90,90,501,game382
solved,551,288,462,35,0,253,389,89,89,0,game383
solved,382743,79831,382611,1202,0,78629,98317,234,132,436,game384
unsolvable,9,7,8,0,0,7,53,2,0,0,game385
unsolvable,136747,71164,136746,29569,0,41595,49157,33,0,172,game386
solved,125,88,41,27,0,61,97,84,84,0,game387
solved,11421,4784,11322,1075,0,3709,6151,99,99,13,game388
unsolvable,22926,8671,22925,830,0,7841,12289,20,0,29,game389
solved,2781,1663,2679,323,0,1340,1543,102,102,4,game39
unsolvable,61,50,60,2,0,48,53,14,0,0,game390
solved,657773,283796,657684,129674,0,154122,196613,89,89,712,game391
solved,4147,897,4061,46,0,851,1543,86,86,4,game392
solved,515,146,404,36,0,110,193,111,111,0,game393
solved,1602,590,1493,63,0,527,769,109,109,2,game394
unsolvable,7,7,6,2,0,5,53,3,0,0,game395
timed-out,34951793,14002597,34951761,3393191,0,10609406,12582917,60,32,60000,game396
solved,25213,10392,25128,2743,0,7649,12289,85,85,40,game397
solved,162,97,69,38,0,59,97,93,93,0,game398
solved,14701,7146,14610,2821,0,4325,6151,91,91,17,game399
unsolvable,2,2,1,1,0,1,53,1,0,0,game4
solved,4529,2513,4449,810,0,1703,3079,80,80,6,game40
solved,9657164,2518722,9657067,874795,0,1643927,3145739,97,97,12075,game400
solved,93194,37314,93105,20873,0,16441,24593,89,89,88,game401
solved,171039,62950,170944,8940,0,54010,98317,95,95,218,game402
solved,2178,1224,2087,59,0,1165,1543,91,91,3,game403
unsolvable,6063,3864,6062,2176,0,1688,3079,32,0,6,game404
solved,3747,1862,3648,903,0,959,1543,99,99,3,game405
unsolvable,4621,2248,4620,632,0,1616,3079,15,0,5,game406
unsolvable,691577,235714,691576,37778,0,197936,393241,37,0,947,game407
solved,61909,28855,61813,10090,0,18765,24593,96,96,74,game408
solved,849,469,753,106,0,363,389,96,96,1,game409
unsolvable,2386877,842681,2386876,99372,0,743309,786433,38,0,3402,game41
solved,547,268,458,35,0,233,389,89,89,0,game410
unsolvable,3330,1586,3329,436,0,1150,1543,13,0,4,game411
solved,94456,28836,94375,5697,0,23139,24593,81,81,119,game412
solved,8821,3743,8719,99,0,3644,6151,102,102,14,game413
solved,757,485,666,32,0,453,769,91,91,1,game414
solved,256,151,156,30,0,121,193,100,100,0,game415
solved,3246160,1219812,3246068,565884,0,653928,786433,92,92,3470,game416
solved,766822,336757,766728,15754,0,321003,393241,94,94,1206,game417
unsolvable,274,143,273,30,0,113,193,8,0,0,game418
solved,179,96,84,23,0,73,97,95,95,0,game419
unsolvable,7,7,6,0,0,7,53,3,0,0,game42
solved,282665,67432,282546,9029,0,58403,98317,119,119,338,game420
unsolvable,238,152,237,30,0,122,193,8,0,0,game421
solved,188,136,98,44,0,92,97,90,90,0,game422
solved,12626,5955,12531,1130,0,4825,6151,95,95,20,game423
solved,343,191,247,36,0,155,193,96,96,0,game424
unsolvable,32,27,31,6,0,21,53,6,0,0,game425
solved,4393,2596,4296,554,0,2042,3079,97,97,6,game426
solved,31363,9486,31267,68,0,9418,12289,96,96,42,game427
solved,3309,1778,3216,154,0,1624,3079,93,93,5,game428
solved,1942,698,1842,40,0,658,769,100,100,2,game429
solved,1983,982,1881,32,0,950,1543,102,102,3,game43
unsolvable,2,2,1,0,0,2,53,1,0,0,game430
solved,18494,8854,18384,2860,0,5994,6151,110,110,21,game431
unsolvable,9158,3683,9157,704,0,2979,3079,14,0,10,game432
solved,12076,6071,11970,30,0,6041,6151,106,106,20,game433
unsolvable,1148,691,1147,76,0,615,769,11,0,2,game434
solved,53057,21843,52959,5638,0,16205,24593,98,98,65,game435
solved,20250,7154,20164,1419,0,5735,6151,86,86,23,game436
solved,5820,3226,5721,817,0,2409,3079,99,99,7,game437
unsolvable,41651,17865,41650,13,0,17852,24593,23,0,61,game438
unsolvable,953503,381926,953502,88309,0,293617,393241,22,0,1196,game439
solved,17130,7561,17046,825,0,6736,12289,84,84,24,game44
unsolvable,10,8,9,3,0,5,53,4,0,0,game440
unsolvable,1470426,582688,1470425,177334,0,405354,786433,40,0,2176,game441
solved,703,447,618,58,0,389,389,85,85,1,game442
unsolvable,1006,635,1005,80,0,555,769,14,0,2,game443
solved,16304,6634,16216,937,0,5697,6151,88,88,20,game444
solved,816,447,723,72,0,375,389,93,93,1,game445
unsolvable,46327,22527,46326,7126,0,15401,24593,28,0,63,game446
solved,148759,53076,148648,14724,0,38352,49157,111,111,178,game447
solved,43069,17085,42989,2278,0,14807,24593,80,80,64,game448
solved,9803,4501,9720,2409,0,2092,3079,83,83,9,game449
unsolvable,1,1,0,0,0,1,53,0,0,0,game45
solved,292,165,203,28,0,137,193,89,89,0,game450
solved,112,96,24,36,0,60,97,88,88,0,game451
solved,254,106,160,29,0,77,97,94,94,0,game452
solved,91,80,11,32,0,48,53,80,80,0,game453
unsolvable,140338,58134,140337,16626,0,41508,49157,16,0,172,game454
solved,106287,37082,106202,13890,0,23192,24593,85,85,104,game455
unsolvable,771820,327724,771819,50946,0,276778,393241,27,0,1168,game456
solved,1882,1130,1794,57,0,1073,1543,88,88,3,game457
solved,74306,31524,74227,18156,0,13368,24593,91,79,66,game458
solved,246,170,163,66,0,104,193,83,83,0,game459
solved,91,74,17,32,0,42,53,74,74,0,game46
unsolvable,255624,105130,255623,42150,0,62980,98317,17,0,272,game460
solved,366802,100560,366710,14858,0,85702,98317,92,92,432,game461
solved,753,391,657,36,0,355,389,96,96,1,game462
solved,29325,11244,29230,2132,0,9112,12289,95,95,38,game463
solved,99,87,12,33,0,54,97,87,87,0,game464
solved,114,90,26,31,0,59,97,88,88,0,game465
solved,268,202,179,36,0,166,193,89,89,0,game466
solved,15560,8861,15473,2322,0,6539,12289,87,87,20,game467
unsolvable,791302,287931,791301,67728,0,220203,393241,66,0,1015,game468
solved,160789,71559,160694,7691,0,63868,98317,95,95,242,game469
unsolvable,2,2,1,0,0,2,53,1,0,0,game47
unsolvable,4,4,3,0,0,4,53,3,0,0,game470
solved,296,165,193,31,0,134,193,103,103,0,game471
solved,2038451,663910,2038363,122570,0,541340,786433,88,88,2633,game472
solved,294,117,187,27,0,90,97,107,107,0,game473
solved,415,180,306,49,0,131,193,109,109,0,game474
solved,777,490,687,196,0,294,389,90,90,1,game475
solved,396,257,314,68,0,189,193,82,82,0,game476
unsolvable,11171,6363,11170,1778,0,4585,6151,17,0,16,game477
solved,154,112,64,33,0,79,97,90,90,0,game478
unsolvable,65379,31857,65378,16454,0,15403,24593,15,0,76,game479
solved,28555,11624,28461,4277,0,7347,12289,94,94,32,game48
unsolvable,3,3,2,0,0,3,53,1,0,0,game480
solved,416,176,312,26,0,150,193,104,104,0,game481
unsolvable,3125076,984907,3125075,219720,0,765187,786433,46,0,4647,game482
unsolvable,23,23,22,0,0,23,53,4,0,0,game483
unsolvable,15948,7712,15947,2092,0,5620,6151,24,0,20,game484
solved,27320,4398,27233,349,0,4049,6151,97,87,30,game485
unsolvable,1488,784,1487,79,0,705,769,10,0,2,game486
unsolvable,11134,5897,11133,1984,0,3913,6151,26,0,14,game487
solved,20214290,6527642,20214203,2942047,0,3585595,6291469,87,87,27376,game488
solved,385902,156422,385815,57585,0,98837,196613,87,87,501,game489
solved,862061,200281,861950,65601,0,134680,196613,111,111,1001,game49
solved,15130,4075,15040,732,0,3343,6151,90,90,16,game490
solved,301515,107888,301421,20646,0,87242,98317,94,94,428,game491
solved,1176,649,1091,59,0,590,769,85,85,2,game492
unsolvable,10,9,9,1,0,8,53,3,0,0,game493
solved,1481,417,1386,38,0,379,389,95,95,2,game494
solved,964445,286655,964352,38115,0,248540,393241,93,93,1290,game495
unsolvable,47,39,46,0,0,39,53,5,0,0,game496
solved,193,115,105,29,0,86,97,88,88,0,game497
unsolvable,39,35,38,0,0,35,53,4,0,0,game498
