Solution Type,States Searched,Unique States Searched,Backtracks,Dominance Moves,States Removed From Cache,Final States In Cache,Final Buckets In Cache,Maximum Search Depth,Final Search Depth,Time Taken (milliseconds),ID
solved,37242,11182,37153,2775,0,8407,12289,89,89,68,game180
unsolvable,44627,18441,44626,4369,0,14072,24593,17,0,124,game181
unsolvable,16,14,15,0,0,14,53,3,0,0,game182
solved,34125696,8537791,34125580,1475333,0,7062458,12582917,116,116,54453,game183
solved,3171,1753,3078,31,0,1722,3079,93,93,7,game184
solved,102,86,16,32,0,54,97,86,86,0,game185
solved,134254,44589,134173,21795,0,22794,24593,81,81,143,game186
solved,174,107,82,32,0,75,97,92,92,0,game187
unsolvable,8,7,7,1,0,6,53,3,0,0,game188
unsolvable,232489,99120,232488,17108,0,82012,98317,29,0,443,game189
solved,5017,944,4923,151,0,793,1543,94,94,10,game19
unsolvable,1375,635,1374,178,0,457,769,14,0,2,game190
unsolvable,8,6,7,0,0,6,53,2,0,0,game191
solved,574466,236170,574362,72478,0,163692,196613,104,104,918,game192
timed-out,35144961,10816214,35144934,2661444,0,8154770,12582917,54,27,60000,game193
solved,3772,2006,3686,43,0,1963,3079,86,86,21,game194
solved,257,175,169,38,0,137,193,88,88,0,game195
unsolvable,137969,66986,137968,5328,0,61658,98317,45,0,224,game196
solved,50406,16353,50308,9563,0,6790,12289,98,98,69,game197
solved,4021,2234,3924,112,0,2122,3079,97,97,6,game198
unsolvable,376,229,375,72,0,157,193,12,0,1,game199
unsolvable,478839,206729,478838,52624,0,154105,196613,24,0,729,game2
solved,2416,1296,2329,150,0,1146,1543,87,87,4,game20
solved,133339,38347,133253,2584,0,35763,49157,86,86,209,game200
solved,6646021,1632861,6645939,497268,0,1135593,1572869,96,82,9845,game201
unsolvable,8184297,3540429,8184296,1753242,0,1787187,3145739,33,0,11461,game202
unsolvable,756,431,755,39,0,392,769,11,0,3,game203
solved,18678,5473,18583,893,0,4580,6151,95,95,47,game204
solved,168,111,66,35,0,76,97,102,102,0,game205
unsolvable,344,227,343,27,0,200,389,16,0,0,game206
unsolvable,238960,110343,238959,25542,0,84801,98317,27,0,460,game207
unsolvable,790643,322729,790642,163088,0,159641,196613,36,0,1058,game208
solved,163,98,67,33,0,65,97,96,96,0,game209
solved,1604,588,1510,54,0,534,769,94,94,2,game21
solved,1213567,430427,1213470,105097,0,325330,393241,97,97,2181,game210
solved,2734347,797957,2734253,311145,0,486812,786433,94,94,3979,game211
solved,3026,1476,2904,360,0,1116,1543,122,122,8,game212
solved,67164,20900,67076,1885,0,19015,24593,88,88,133,game213
solved,72197,24793,72119,4786,0,20007,24593,78,78,116,game214
solved,9805,4348,9706,1619,0,2729,3079,99,99,16,game215
solved,751,306,652,45,0,261,389,99,99,1,game216
unsolvable,16,14,15,1,0,13,53,4,0,0,game217
solved,333739,166340,333653,32553,0,133787,196613,86,86,617,game218
solved,11601484,3009288,11601386,522631,0,2486657,3145739,98,98,19014,game219
unsolvable,2,2,1,0,0,2,53,1,0,0,game22
solved,272,120,178,35,0,85,97,94,94,0,game220
unsolvable,266195,138228,266194,45674,0,92554,98317,29,0,427,game221
solved,3048,1258,2954,168,0,1090,1543,94,94,9,game222
solved,1021,338,884,75,0,263,389,137,137,2,game223
unsolvable,81489,31562,81488,2240,0,29322,49157,25,0,145,game224
timed-out,33749148,10913152,33749115,2541529,0,8371623,12582917,53,33,60000,game225
unsolvable,23183,12631,23182,5809,0,6822,12289,26,0,27,game226
unsolvable,5060227,1713727,5060226,370832,0,1342895,1572869,41,0,8588,game227
solved,128440,59380,128346,27568,0,31812,49157,94,94,185,game228
unsolvable,935,531,934,38,0,493,769,9,0,4,game229
unsolvable,8976265,3390097,8976264,1354694,0,2035403,3145739,47,0,14641,game23
solved,142,106,49,44,0,62,97,93,93,0,game230
unsolvable,229355,79541,229354,11632,0,67909,98317,51,0,429,game231
solved,21356,4274,21264,68,0,4206,6151,92,92,56,game232
solved,62751,28334,62661,5908,0,22426,24593,90,90,125,game233
solved,271268,84095,271177,30434,0,53661,98317,91,91,477,game234
solved,174,94,83,30,0,64,97,91,91,0,game235
solved,541,310,455,36,0,274,389,86,86,2,game236
solved,1401802,459682,1401722,97951,0,361731,393241,80,80,2243,game237
solved,266,99,168,26,0,73,97,98,98,0,game238
solved,535,334,439,47,0,287,389,96,96,2,game239
unsolvable,24622896,7303331,24622895,829661,0,6473670,12582917,74,0,47950,game24
solved,367846,100044,367760,24318,0,75726,98317,86,86,463,game240
solved,133,92,53,26,0,66,97,80,80,0,game241
solved,35410,15794,35308,2778,0,13016,24593,102,102,45,game242
solved,3654,1278,3568,626,0,652,769,86,86,4,game243
solved,798,395,706,166,0,229,389,92,92,2,game244
solved,5619,1475,5521,77,0,1398,1543,98,98,6,game245
solved,886956,322697,886863,150191,0,172506,196613,93,93,1057,game246
unsolvable,596196,200634,596195,71487,0,129147,196613,53,0,836,game247
unsolvable,19410746,5133517,19410745,1398414,0,3735103,6291469,73,0,30591,game248
unsolvable,75158,31485,75157,2142,0,29343,49157,26,0,169,game249
unsolvable,32442,15201,32441,3994,0,11207,12289,17,0,61,game25
solved,1426,581,1333,195,0,386,389,93,93,4,game250
solved,8533924,3077918,8533833,611471,0,2466447,3145739,91,91,15394,game251
solved,115,85,34,32,0,53,53,81,81,0,game252
unsolvable,238149,112350,238148,11162,0,101188,196613,34,0,455,game253
unsolvable,902590,277591,902589,688,0,276903,393241,27,0,1558,game254
solved,160,86,74,25,0,61,97,86,86,0,game255
unsolvable,96392,40278,96391,12358,0,27920,49157,39,0,144,game256
solved,233,155,142,46,0,109,193,91,91,0,game257
unsolvable,262071,93698,262070,26328,0,67370,98317,29,0,350,game258
unsolvable,13883009,4943673,13883008,1762533,0,3181140,6291469,105,0,23730,game259
solved,78650,17149,78552,1072,0,16077,24593,98,98,111,game26
solved,2202,844,2118,328,0,516,769,84,84,4,game260
unsolvable,54533,25577,54532,5031,0,20546,24593,30,0,99,game261
solved,1831794,698237,1831699,152740,0,545497,786433,95,95,2907,game262
unsolvable,1675,732,1674,119,0,613,769,9,0,3,game263
solved,156,112,69,34,0,78,97,87,87,0,game264
solved,6279,2512,6182,546,0,1966,3079,97,97,9,game265
solved,6018,3488,5931,1121,0,2367,3079,87,87,8,game266
unsolvable,284846,132604,284845,72774,0,59830,98317,18,0,315,game267
timed-out,38079121,11595021,38079086,3701011,0,7894010,12582917,67,35,60000,game268
unsolvable,60,36,59,14,0,22,53,5,0,0,game269
solved,291,197,191,31,0,166,193,100,100,0,game27
solved,309,160,218,51,0,109,193,91,91,0,game270
solved,5435948,1739181,5435847,592514,0,1146667,1572869,101,101,8704,game271
unsolvable,215,143,214,25,0,118,193,9,0,0,game272
solved,1093554,252788,1093454,94551,0,158237,196613,100,100,1209,game273
timed-out,39868037,10785842,39868022,2822905,0,7962937,12582917,64,15,60000,game274
solved,168,124,84,32,0,92,97,84,84,0,game275
unsolvable,5541823,1967583,5541822,318272,0,1649311,3145739,23,0,11621,game276
unsolvable,396333,155685,396332,31434,0,124251,196613,25,0,695,game277
unsolvable,12157,6143,12156,2691,0,3452,6151,19,0,13,game278
solved,5461,1361,5377,533,0,828,1543,84,84,8,game279
solved,101,83,24,29,0,54,97,77,77,0,game28
solved,670706,253161,670617,27,0,253134,393241,89,89,1321,game280
solved,53398,19578,53309,2321,0,17257,24593,89,89,135,game281
solved,48246,13101,48145,505,0,12596,24593,109,101,95,game282
solved,340,156,250,39,0,117,193,90,90,0,game283
unsolvable,3690153,1295958,3690152,338777,0,957181,1572869,50,0,5433,game284
unsolvable,260235,87763,260234,13096,0,74667,98317,23,0,378,game285
solved,355,125,264,26,0,99,193,91,91,0,game286
solved,109,82,27,26,0,56,97,82,82,0,game287
solved,425,214,336,40,0,174,193,89,89,0,game288
timed-out,37599164,13134359,37599137,5406227,0,7728132,12582917,76,27,60000,game289
unsolvable,1,1,0,0,0,1,53,0,0,0,game29
unsolvable,4962166,1942205,4962165,787930,0,1154275,1572869,50,0,7396,game290
solved,616825,223900,616706,74591,0,149309,196613,119,119,933,game291
solved,147,96,52,26,0,70,97,95,95,0,game292
unsolvable,1,1,0,0,0,1,53,0,0,0,game293
solved,2661,1419,2576,31,0,1388,1543,85,85,11,game294
solved,1050,567,944,31,0,536,769,106,106,3,game295
unsolvable,25649027,10674737,25649026,3628144,0,7046593,12582917,49,0,45201,game296
unsolvable,171,103,170,20,0,83,97,10,0,0,game297
solved,2288,760,2186,29,0,731,769,102,102,3,game298
solved,143769,51355,143678,7603,0,43752,49157,91,91,238,game299
unsolvable,207,121,206,16,0,105,193,10,0,0,game3
solved,195162,43470,195061,14338,0,29132,49157,101,101,245,game30
unsolvable,455,350,454,37,0,313,389,17,0,0,game300
solved,239,131,138,35,0,96,97,101,101,0,game301
solved,1288083,479208,1287991,103941,0,375267,393241,92,92,2155,game302
unsolvable,1,1,0,0,0,1,53,0,0,0,game303
solved,13258460,4352590,13258378,1361432,0,2991158,3145739,82,82,19915,game304
solved,4163,1776,4067,541,0,1235,1543,96,96,5,game305
unsolvable,9071479,2931292,9071478,734512,0,2196780,3145739,65,0,13717,game306
unsolvable,4732,2144,4731,456,0,1688,3079,21,0,5,game307
solved,74,73,1,26,0,47,53,73,73,0,game308
solved,13003,5355,12916,2822,0,2533,3079,87,87,19,game309
solved,95,83,12,31,0,52,53,83,83,0,game31
solved,218,101,120,27,0,74,97,98,98,0,game310
solved,3926,1415,3841,508,0,907,1543,85,85,6,game311
unsolvable,44779,16515,44778,5805,0,10710,12289,19,0,70,game312
unsolvable,395873,147087,395872,15401,0,131686,196613,38,0,613,game313
solved,185,134,98,40,0,94,97,87,87,0,game314
solved,316263,140352,316183,32143,0,108209,196613,80,80,478,game315
solved,9897,4878,9798,2123,0,2755,3079,99,99,9,game316
solved,1780,589,1678,39,0,550,769,102,102,5,game317
solved,197,117,102,46,0,71,97,95,95,0,game318
unsolvable,10311,3878,10310,0,0,3878,6151,22,0,22,game319
unsolvable,3,3,2,0,0,3,53,1,0,0,game32
unsolvable,3456,2178,3455,45,0,2133,3079,18,0,8,game320
solved,14746,7015,14655,686,0,6329,12289,91,91,43,game321
unsolvable,1328754,538130,1328753,256367,0,281763,393241,32,0,1913,game322
solved,170,103,79,36,0,67,97,91,91,0,game323
solved,346,158,251,42,0,116,193,95,95,0,game324
solved,739361,239693,739258,63345,0,176348,196613,103,103,1117,game325
timed-out,47269291,13526545,47269245,7153904,0,6372641,12582917,74,46,60000,game326
solved,128,95,49,27,0,68,97,79,79,0,game327
solved,1015146,343129,1015057,95950,0,247179,393241,89,89,1388,game328
solved,8318,2995,8233,135,0,2860,3079,85,85,16,game329
unsolvable,12992873,5523229,12992872,3546878,0,1976351,3145739,96,0,15161,game33
unsolvable,80853,32712,80852,5726,0,26986,49157,17,0,197,game330
solved,516393,145391,516301,11303,0,134088,196613,92,92,692,game331
solved,2359,897,2264,160,0,737,769,95,95,4,game332
solved,4938,1216,4850,38,0,1178,1543,88,88,13,game333
solved,302,204,206,74,0,130,193,96,96,1,game334
solved,26739327,6517230,26739202,569503,0,5947727,6291469,125,125,41556,game335
unsolvable,17206,9828,17205,5268,0,4560,6151,19,0,27,game336
solved,90636,25953,90528,5112,0,20841,24593,108,108,125,game337
unsolvable,61,48,60,0,0,48,53,10,0,0,game338
solved,6397324,1230911,6397234,220433,0,1010478,1572869,90,90,9632,game339
solved,389,211,299,46,0,165,193,90,90,1,game34
unsolvable,91081,31797,91080,9903,0,21894,24593,24,0,120,game340
solved,12044,4222,11951,311,0,3911,6151,93,93,23,game341
unsolvable,6788011,2460801,6788010,541705,0,1919096,3145739,45,0,11880,game342
solved,21323,10082,21226,579,0,9503,12289,97,97,36,game343
solved,412765,161927,412676,40005,0,121922,196613,89,89,707,game344
solved,147,83,64,25,0,58,97,83,83,0,game345
solved,27345,7860,27251,2268,0,5592,6151,94,94,74,game346
solved,124,108,32,52,0,56,97,92,92,0,game347
solved,24582,9159,24501,1419,0,7740,12289,81,81,40,game348
solved,2432,1395,2345,33,0,1362,1543,87,87,6,game349
solved,391,243,300,30,0,213,389,91,91,0,game35
unsolvable,29834,12683,29833,3455,0,9228,12289,15,0,41,game350
timed-out,39105377,14220194,39105350,6229266,0,7990928,12582917,62,27,60000,game351
unsolvable,381,239,380,0,0,239,389,7,0,2,game352
unsolvable,878,578,877,0,0,578,769,11,0,2,game353
solved,111671,45144,111582,5185,0,39959,49157,89,89,172,game354
unsolvable,9682437,3195760,9682436,556080,0,2639680,3145739,38,0,17385,game355
solved,4394,1961,4306,94,0,1867,3079,88,88,11,game356
solved,217,98,119,31,0,67,97,98,98,0,game357
unsolvable,4880414,1532274,4880413,402947,0,1129327,1572869,64,0,8037,game358
solved,147906,49432,147809,11927,0,37505,49157,97,97,303,game359
unsolvable,37756951,13357768,37756950,5380696,0,7977072,12582917,41,0,55782,game36
unsolvable,191,132,190,0,0,132,193,7,0,1,game360
solved,1148006,395055,1147920,78284,0,316771,393241,86,86,1827,game361
unsolvable,1,1,0,0,0,1,53,0,0,0,game362
solved,6684,2717,6583,29,0,2688,3079,101,101,13,game363
solved,4735817,1351818,4735729,156245,0,1195573,1572869,88,88,7456,game364
unsolvable,187516,68630,187515,8052,0,60578,98317,20,0,299,game365
unsolvable,31742,16723,31741,8317,0,8406,12289,55,0,54,game366
solved,195,116,112,32,0,84,97,83,83,0,game367
solved,113,86,27,35,0,51,53,86,86,0,game368
unsolvable,125316,50884,125315,10524,0,40360,49157,22,0,194,game369
solved,52511,24539,52419,3940,0,20599,24593,92,92,82,game37
solved,114,104,13,49,0,55,97,101,101,0,game370
solved,135500,43087,135413,5242,0,37845,49157,87,87,200,game371
timed-out,42046617,13902332,42046590,6491819,0,7410513,12582917,74,27,60000,game372
solved,109,87,22,30,0,57,97,87,87,0,game373
unsolvable,9864154,3289851,9864153,1186615,0,2103236,3145739,56,0,15389,game374
unsolvable,15281,7606,15280,2486,0,5120,6151,29,0,30,game375
unsolvable,119,91,118,0,0,91,97,10,0,0,game376
solved,21766217,6327465,21766119,2351519,0,3975946,6291469,98,98,30594,game377
solved,94105,41135,93999,10659,0,30476,49157,106,106,155,game378
unsolvable,1657986,672107,1657985,303728,0,368379,393241,47,0,1952,game379
timed-out,42398590,8118299,42398557,1553320,0,6564979,12582917,66,33,60000,game38
unsolvable,17,15,16,0,0,15,53,5,0,0,game380
unsolvable,13421289,4890477,13421288,1747888,0,3142589,3145739,27,0,19557,game381
solved,22837434,6929747,22837350,1508268,0,5421479,6291469,84,84,35236,game382
solved,14698,4555,14603,30,0,4525,6151,95,95,22,game383
unsolvable,2339,1275,2338,50,0,1225,1543,13,0,11,game384
solved,310,220,222,43,0,177,193,88,88,0,game385
solved,2306457,869080,2306318,180512,0,688568,786433,139,139,3663,game386
unsolvable,10123425,3086902,10123424,417326,0,2669576,3145739,33,0,16267,game387
unsolvable,14598,7115,14597,1239,0,5876,6151,21,0,48,game388
solved,1764856,444845,1764761,93106,0,351739,393241,95,95,2288,game389
solved,26834,10234,26753,2133,0,8101,12289,81,81,36,game39
solved,131,103,41,42,0,61,97,90,90,0,game390
solved,164,105,80,33,0,72,97,84,84,0,game391
unsolvable,8,8,7,0,0,8,53,2,0,0,game392
solved,1649,345,1563,23,0,322,389,86,86,3,game393
unsolvable,2947,1559,2946,0,0,1559,3079,13,0,4,game394
solved,972,644,872,137,0,507,769,100,100,1,game395
solved,1294,672,1201,180,0,492,769,93,93,4,game396
solved,7764,4092,7677,971,0,3121,6151,87,87,15,game397
solved,28357,10032,28272,680,0,9352,12289,85,85,55,game398
solved,172,122,82,40,0,82,97,90,90,0,game399
solved,38781,8988,38695,2476,0,6512,12289,86,86,79,game4
unsolvable,41807606,13853972,41807605,7244640,0,6609332,12582917,117,0,52315,game40
solved,2534,848,2434,26,0,822,1543,100,100,7,game400
unsolvable,37571,17662,37570,3161,0,14501,24593,22,0,156,game401
unsolvable,458,259,457,13,0,246,389,14,0,1,game402
solved,5463,1030,5364,30,0,1000,1543,99,99,6,game403
solved,154,99,60,24,0,75,97,94,94,0,game404
unsolvable,1830,1071,1829,122,0,949,1543,10,0,9,game405
unsolvable,193,117,192,0,0,117,193,7,0,0,game406
solved,353065,95988,352957,24021,0,71967,98317,108,108,535,game407
solved,3043,1160,2951,44,0,1116,1543,92,92,4,game408
solved,130495,60936,130403,24424,0,36512,49157,92,92,233,game409
solved,61058,19726,60971,3130,0,16596,24593,87,87,86,game41
solved,729574,261390,729478,23679,0,237711,393241,96,96,1306,game410
solved,208980,69708,208867,16933,0,52775,98317,113,113,266,game411
unsolvable,5044796,1757188,5044795,516250,0,1240938,1572869,41,0,7249,game412
solved,487,233,396,36,0,197,389,91,91,1,game413
unsolvable,1394,880,1393,133,0,747,769,14,0,2,game414
unsolvable,730,422,729,14,0,408,769,17,0,1,game415
solved,226,105,121,34,0,71,97,105,105,0,game416
unsolvable,6,6,5,0,0,6,53,4,0,0,game417
solved,23509,5838,23401,102,0,5736,6151,108,108,38,game418
solved,92,83,12,29,0,54,97,80,80,0,game419
solved,112,99,21,45,0,54,97,91,91,0,game42
unsolvable,10766,5781,10765,539,0,5242,6151,24,0,26,game420
solved,282555,102362,282480,20904,0,81458,98317,75,75,422,game421
unsolvable,3177458,1158928,3177457,65438,0,1093490,1572869,34,0,6393,game422
solved,272,136,187,35,0,101,193,85,85,0,game423
unsolvable,369,269,368,38,0,231,389,11,0,0,game424
solved,1196,426,1111,44,0,382,389,85,85,1,game425
unsolvable,21717203,6529221,21717202,1225155,0,5304066,6291469,40,0,35496,game426
solved,64857,30322,64760,8704,0,21618,24593,97,97,122,game427
unsolvable,296,244,295,25,0,219,389,16,0,0,game428
unsolvable,1917,1185,1916,594,0,591,769,13,0,2,game429
unsolvable,30736894,11948449,30736893,6128242,0,5820207,6291469,57,0,40959,game43
unsolvable,20,14,19,0,0,14,53,5,0,0,game430
solved,53129,10859,53043,355,0,10504,12289,86,86,95,game431
solved,1039,502,954,29,0,473,769,85,85,1,game432
unsolvable,2696651,950135,2696650,84060,0,866075,1572869,58,0,5006,game433
solved,1092,384,1004,44,0,340,389,88,88,2,game434
solved,4919,2207,4833,577,0,1630,3079,86,86,6,game435
solved,320,173,238,29,0,144,193,82,82,1,game436
solved,535,238,402,58,0,180,193,133,133,1,game437
unsolvable,424,202,423,1,0,201,389,8,0,2,game438
unsolvable,2,2,1,1,0,1,53,1,0,0,game439
unsolvable,52473,22444,52472,6329,0,16115,24593,21,0,71,game44
solved,29254,9307,29164,784,0,8523,12289,90,90,46,game440
unsolvable,1327,701,1326,1,0,700,769,15,0,5,game441
solved,160,107,70,27,0,80,97,90,90,0,game442
solved,2069,1022,1988,83,0,939,1543,81,81,5,game443
solved,96,89,9,43,0,46,53,87,87,0,game444
solved,4500,1424,4408,27,0,1397,1543,92,92,11,game445
timed-out,33770027,7545565,33769993,2,0,7545563,12582917,52,34,60000,game446
unsolvable,263713,110096,263712,26039,0,84057,98317,28,0,349,game447
solved,12313,5412,12219,581,0,4831,6151,94,94,19,game448
solved,299,196,209,39,0,157,193,90,90,0,game449
solved,972562,255766,972481,10096,0,245670,393241,81,81,1453,game45
solved,49453,24526,49364,7567,0,16959,24593,89,89,78,game450
unsolvable,14,14,13,0,0,14,53,3,0,0,game451
timed-out,34314531,9602300,34314512,1466371,0,8135929,12582917,48,19,60000,game452
solved,10604,2723,10524,33,0,2690,3079,80,80,14,game453
solved,727,357,649,35,0,322,389,78,78,2,game454
solved,117,91,26,40,0,51,53,91,91,0,game455
unsolvable,40710,14681,40709,2004,0,12677,24593,14,0,67,game456
solved,457,170,363,36,0,134,193,94,94,1,game457
unsolvable,43,27,42,0,0,27,53,4,0,0,game458
solved,151258,36297,151155,2288,0,34009,49157,103,103,270,game459
solved,274,178,188,43,0,135,193,86,86,0,game46
solved,1726,775,1621,42,0,733,769,105,105,3,game460
unsolvable,2739,1055,2738,366,0,689,769,10,0,5,game461
solved,191,149,99,39,0,110,193,92,92,0,game462
solved,50224,15693,50131,2232,0,13461,24593,93,93,86,game463
unsolvable,147,95,146,21,0,74,97,8,0,0,game464
unsolvable,6,6,5,1,0,5,53,3,0,0,game465
unsolvable,8227,3677,8226,229,0,3448,6151,17,0,18,game466
unsolvable,8165511,2238228,8165510,880562,0,1357666,1572869,109,0,10382,game467
solved,1181,658,1075,126,0,532,769,106,106,1,game468
timed-out,46389650,13528836,46389612,6460132,0,7068704,12582917,66,38,60000,game469
unsolvable,15622419,4823069,15622418,1045648,0,3777421,6291469,49,0,26907,game47
unsolvable,4460,2161,4459,1,0,2160,3079,11,0,9,game470
solved,1462,777,1363,34,0,743,769,99,99,2,game471
solved,80463,26574,80350,584,0,25990,49157,113,113,140,game472
solved,804,335,721,31,0,304,389,83,83,1,game473
solved,157,96,62,25,0,71,97,95,95,0,game474
solved,183860,39034,183767,226,0,38808,49157,93,93,240,game475
solved,4236,1942,4139,218,0,1724,3079,97,97,14,game476
solved,99279,38881,99203,23003,0,15878,24593,76,76,114,game477
solved,174,137,87,32,0,105,193,87,87,0,game478
unsolvable,143198,56089,143197,532,0,55557,98317,26,0,314,game479
solved,15548,4972,15458,80,0,4892,6151,90,90,42,game48
timed-out,35303061,9153111,35303045,465865,0,8687246,12582917,40,16,60000,game480
unsolvable,1,1,0,0,0,1,53,0,0,0,game481
unsolvable,26,18,25,0,0,18,53,3,0,0,game482
solved,653,395,562,40,0,355,389,91,91,1,game483
unsolvable,34985,14441,34984,40,0,14401,24593,16,0,87,game484
unsolvable,384138,143228,384137,49155,0,94073,98317,63,0,634,game485
unsolvable,1229905,608560,1229904,165195,0,443365,786433,38,0,3323,game486
unsolvable,121,73,120,30,0,43,53,6,0,0,game487
unsolvable,1036436,349391,1036435,63017,0,286374,393241,22,0,1773,game488
