Solution Type,States Searched,Unique States Searched,Backtracks,Dominance Moves,States Removed From Cache,Final States In Cache,Final Buckets In Cache,Maximum Search Depth,Final Search Depth,Time Taken (milliseconds),ID
solved,15778,5442,15688,44,0,5398,6151,90,90,21,game177
solved,130,70,60,22,0,48,53,70,70,0,game178
solved,949,279,839,30,0,249,389,110,110,1,game179
unsolvable,1,1,0,0,0,1,53,0,0,0,game18
solved,265,168,175,30,0,138,193,90,90,0,game180
unsolvable,126539,44663,126538,7306,0,37357,49157,50,0,179,game181
solved,227,85,147,32,0,53,53,80,80,0,game182
solved,47084164,14863410,47084083,7948324,0,6915086,12582917,81,81,55494,game183
solved,35438,9738,35291,311,0,9427,12289,147,147,37,game184
solved,249,106,147,36,0,70,97,102,102,0,game185
unsolvable,2,2,1,0,0,2,53,1,0,0,game186
solved,117,82,35,33,0,49,53,82,82,0,game187
solved,184,95,93,41,0,54,97,91,91,0,game188
solved,567,151,478,33,0,118,193,89,89,0,game189
solved,4463,589,4372,26,0,563,769,109,91,5,game19
unsolvable,1,1,0,0,0,1,53,0,0,0,game190
solved,127,94,40,44,0,50,53,87,87,0,game191
solved,171,90,81,33,0,57,97,90,90,0,game192
solved,117,91,33,29,0,62,97,84,84,0,game193
solved,6363,2662,6274,48,0,2614,3079,89,89,9,game194
solved,672680,302466,672585,191078,0,111388,196613,95,95,668,game195
solved,132,80,53,31,0,49,53,79,79,0,game196
unsolvable,1,1,0,0,0,1,53,0,0,0,game197
solved,91,70,21,24,0,46,53,70,70,0,game198
unsolvable,3,3,2,2,0,1,53,2,0,0,game199
unsolvable,1,1,0,0,0,1,53,0,0,0,game2
solved,203,114,117,27,0,87,97,86,86,0,game20
solved,149,88,61,31,0,57,97,88,88,0,game200
unsolvable,426,261,425,37,0,224,389,12,0,0,game201
solved,389,252,300,39,0,213,389,89,89,0,game202
unsolvable,1,1,0,0,0,1,53,0,0,0,game203
solved,263564,75419,263484,30924,0,44495,49157,80,80,328,game204
solved,14465,5801,14386,2181,0,3620,6151,79,79,18,game205
unsolvable,648,333,647,68,0,265,389,13,0,1,game206
solved,463034,94081,462946,17371,0,76710,98317,88,88,512,game207
solved,371,232,282,73,0,159,193,89,89,0,game208
unsolvable,96287,45843,96286,25363,0,20480,24593,27,0,110,game209
solved,3460161,1290394,3460062,731067,0,559327,786433,99,99,3429,game21
solved,1645,284,1575,33,0,251,389,70,70,2,game210
solved,129,80,49,24,0,56,97,80,80,0,game211
unsolvable,2526,1343,2525,490,0,853,1543,25,0,3,game212
solved,6389,2889,6298,41,0,2848,3079,91,91,10,game213
solved,103627,33004,103540,4400,0,28604,49157,87,87,142,game214
solved,35508,15576,35435,7721,0,7855,12289,73,73,33,game215
solved,120,83,37,34,0,49,53,83,83,0,game216
unsolvable,58178,14698,58177,233,0,14465,24593,39,0,76,game217
solved,928,165,850,25,0,140,193,78,78,0,game218
unsolvable,411,260,410,80,0,180,193,22,0,1,game219
unsolvable,1,1,0,0,0,1,53,0,0,0,game22
unsolvable,1,1,0,0,0,1,53,0,0,0,game220
unsolvable,9,7,8,5,0,2,53,3,0,0,game221
solved,8630,3856,8541,687,0,3169,6151,89,89,13,game222
unsolvable,1,1,0,0,0,1,53,0,0,0,game223
solved,364,138,283,32,0,106,193,81,81,1,game224
solved,10165,5244,10078,498,0,4746,6151,87,87,18,game225
solved,258,174,168,43,0,131,193,90,90,0,game226
solved,255,103,159,27,0,76,97,96,96,0,game227
solved,23843,8089,23743,2142,0,5947,6151,100,100,32,game228
unsolvable,28,22,27,11,0,11,53,9,0,0,game229
solved,151,92,60,32,0,60,97,91,91,0,game23
solved,138,92,49,38,0,54,97,89,89,0,game230
solved,443,207,358,28,0,179,193,85,85,0,game231
solved,542,196,457,34,0,162,193,85,85,0,game232
solved,109,78,31,20,0,58,97,78,78,0,game233
solved,83,79,4,31,0,48,53,79,79,0,game234
unsolvable,7522,4486,7521,2663,0,1823,3079,26,0,8,game235
solved,197,92,105,34,0,58,97,92,92,0,game236
solved,325320,85083,325220,914,0,84169,98317,100,100,524,game237
solved,321,117,227,35,0,82,97,94,94,0,game238
solved,73031,15351,72937,6439,0,8912,12289,94,94,75,game239
solved,2638,437,2544,159,0,278,389,94,94,2,game24
solved,664,374,583,30,0,344,389,81,81,1,game240
solved,106,79,27,33,0,46,53,79,79,0,game241
unsolvable,240,140,239,40,0,100,193,12,0,0,game242
solved,1165310,328021,1165221,7729,0,320292,393241,89,89,1817,game243
unsolvable,6,6,5,2,0,4,53,4,0,0,game244
unsolvable,2261,1394,2260,10,0,1384,1543,28,0,4,game245
solved,2084,665,1988,42,0,623,769,96,96,3,game246
solved,105,82,29,32,0,50,53,76,76,0,game247
unsolvable,75,65,74,15,0,50,53,12,0,0,game248
solved,3279,1157,3189,160,0,997,1543,90,90,4,game249
solved,149,92,64,25,0,67,97,85,85,0,game25
unsolvable,5,4,4,0,0,4,53,2,0,0,game250
unsolvable,2327,1424,2326,10,0,1414,1543,13,0,4,game251
unsolvable,9,7,8,5,0,2,53,3,0,0,game252
solved,305,200,224,30,0,170,193,81,81,0,game253
unsolvable,282,194,281,6,0,188,193,21,0,1,game254
unsolvable,1,1,0,0,0,1,53,0,0,0,game255
unsolvable,2,2,1,0,0,2,53,1,0,0,game256
solved,253950,127190,253875,70273,0,56917,98317,75,75,272,game257
solved,4241,1617,4133,576,0,1041,1543,108,108,5,game258
solved,115,87,33,35,0,52,53,82,82,0,game259
solved,301,87,225,25,0,62,97,76,76,0,game26
solved,60774,20241,60673,7167,0,13074,24593,101,101,78,game260
unsolvable,7,7,6,0,0,7,53,5,0,0,game261
unsolvable,682,403,681,191,0,212,389,22,0,1,game262
solved,123,91,32,30,0,61,97,91,91,0,game263
solved,288,119,193,45,0,74,97,95,95,0,game264
solved,1183,303,1087,72,0,231,389,96,96,1,game265
solved,230,97,137,34,0,63,97,93,93,0,game266
solved,168,81,88,26,0,55,97,80,80,0,game267
solved,620,262,536,35,0,227,389,84,84,2,game268
solved,218,124,117,34,0,90,97,101,101,0,game269
solved,800,412,716,28,0,384,389,84,84,2,game27
solved,3647879,1033987,3647788,326879,0,707108,786433,91,91,4289,game270
solved,1637,900,1550,38,0,862,1543,87,87,3,game271
solved,16095,2876,16007,37,0,2839,3079,88,88,17,game272
unsolvable,2180,1151,2179,45,0,1106,1543,20,0,4,game273
unsolvable,18684,10799,18683,3037,0,7762,12289,30,0,30,game274
solved,2203,796,2116,31,0,765,769,87,87,3,game275
unsolvable,6,6,5,2,0,4,53,3,0,0,game276
unsolvable,13760815,5754109,13760814,3066095,0,2688014,3145739,56,0,16829,game277
unsolvable,6,6,5,4,0,2,53,5,0,0,game278
solved,299,117,212,40,0,77,97,87,87,0,game279
solved,5228,1621,5143,290,0,1331,1543,85,85,6,game28
unsolvable,2864737,894717,2864736,129646,0,765071,786433,47,0,3550,game280
solved,93,85,10,31,0,54,97,83,83,0,game281
solved,301,156,217,37,0,119,193,84,84,0,game282
unsolvable,33,23,32,15,0,8,53,5,0,0,game283
solved,1016,394,932,137,0,257,389,84,84,1,game284
solved,122,74,48,30,0,44,53,74,74,0,game285
solved,138,95,43,34,0,61,97,95,95,0,game286
unsolvable,1,1,0,0,0,1,53,0,0,0,game287
solved,180,91,89,30,0,61,97,91,91,0,game288
solved,4656,1197,4570,31,0,1166,1543,86,86,5,game289
solved,28985,8879,28909,34,0,8845,12289,76,76,36,game29
unsolvable,586,382,585,260,0,122,193,11,0,0,game290
solved,863,281,783,85,0,196,389,80,80,0,game291
unsolvable,14,14,13,0,0,14,53,8,0,0,game292
solved,9488,4133,9391,485,0,3648,6151,97,97,14,game293
solved,831,288,743,36,0,252,389,88,88,1,game294
solved,214,101,120,37,0,64,97,94,94,0,game295
solved,107,79,30,24,0,55,97,77,77,0,game296
solved,847,174,767,29,0,145,193,80,80,1,game297
solved,539,232,464,30,0,202,389,75,75,0,game298
unsolvable,2,2,1,0,0,2,53,1,0,0,game299
unsolvable,115,84,114,30,0,54,97,11,0,0,game3
solved,447,345,355,30,0,315,389,92,92,1,game30
solved,107,92,19,37,0,55,97,88,88,0,game300
solved,38945,17773,38845,39,0,17734,24593,100,100,59,game301
unsolvable,2228,1069,2227,412,0,657,769,15,0,3,game302
solved,117,86,33,26,0,60,97,84,84,0,game303
solved,815,205,734,31,0,174,193,81,81,1,game304
solved,14550,5639,14468,2709,0,2930,3079,82,82,13,game305
unsolvable,28,20,27,15,0,5,53,4,0,0,game306
solved,146,92,54,42,0,50,53,92,92,0,game307
unsolvable,2,2,1,0,0,2,53,1,0,0,game308
solved,2861,1149,2773,343,0,806,1543,88,88,4,game309
solved,155,89,70,39,0,50,53,85,85,0,game31
unsolvable,3,3,2,0,0,3,53,2,0,0,game310
unsolvable,543,330,542,158,0,172,193,19,0,0,game311
solved,204,93,125,31,0,62,97,79,79,0,game312
unsolvable,15359,4967,15358,1719,0,3248,6151,27,0,15,game313
solved,123,73,50,27,0,46,53,73,73,0,game314
solved,291,112,200,35,0,77,97,91,91,0,game315
solved,151,102,59,38,0,64,97,92,92,0,game316
solved,151,97,55,34,0,63,97,96,96,0,game317
solved,68230,15673,68143,3457,0,12216,12289,87,87,67,game318
solved,1994,669,1902,44,0,625,769,92,92,2,game319
solved,89,87,7,35,0,52,53,82,82,0,game32
solved,3171,1798,3078,810,0,988,1543,93,93,5,game320
solved,192,97,103,30,0,67,97,89,89,0,game321
solved,540,279,440,92,0,187,193,100,100,1,game322
unsolvable,8,8,7,0,0,8,53,5,0,0,game323
unsolvable,691,397,690,100,0,297,389,13,0,2,game324
solved,86389,32217,86312,2968,0,29249,49157,77,77,132,game325
solved,136,86,54,35,0,51,53,82,82,0,game326
unsolvable,12781555,4249778,12781554,368593,0,3881185,6291469,57,0,21725,game327
solved,132,83,56,35,0,48,53,76,76,0,game328
solved,337561,96866,337480,1948,0,94918,98317,81,81,445,game329
solved,37324,8405,37228,132,0,8273,12289,96,96,40,game33
solved,167,119,84,33,0,86,97,83,83,0,game330
solved,288,120,195,33,0,87,97,93,93,0,game331
unsolvable,37,30,36,15,0,15,53,10,0,0,game332
unsolvable,49,36,48,7,0,29,53,16,0,0,game333
unsolvable,4,4,3,2,0,2,53,3,0,0,game334
solved,113,99,24,38,0,61,97,89,89,0,game335
solved,105,85,22,36,0,49,53,83,83,0,game336
solved,181,90,91,35,0,55,97,90,90,0,game337
unsolvable,32,25,31,0,0,25,53,5,0,0,game338
unsolvable,16,14,15,7,0,7,53,7,0,0,game339
solved,375,272,286,39,0,233,389,89,89,0,game34
solved,368,248,280,31,0,217,389,88,88,1,game340
solved,804,378,717,37,0,341,389,87,87,1,game341
solved,2082769,464262,2082682,39,0,464223,786433,87,87,2643,game342
unsolvable,2,2,1,0,0,2,53,1,0,0,game343
unsolvable,1897832,787479,1897831,236860,0,550619,786433,40,0,2492,game344
unsolvable,1264,766,1263,165,0,601,769,16,0,3,game345
solved,122,101,27,44,0,57,97,95,95,0,game346
solved,116,87,41,32,0,55,97,75,75,0,game347
solved,199329,91352,199222,61442,0,29910,49157,133,107,170,game348
solved,10754268,4203957,10754171,1920142,0,2283815,3145739,139,97,11900,game349
unsolvable,2,2,1,0,0,2,53,1,0,0,game35
unsolvable,19,15,18,5,0,10,53,6,0,0,game350
solved,170,110,90,31,0,79,97,80,80,0,game351
solved,296253,66587,296169,34761,0,31826,49157,278,84,232,game352
solved,192,79,114,29,0,50,53,78,78,0,game353
unsolvable,991886,344075,991885,52107,0,291968,393241,38,0,1332,game354
solved,6361,2601,6260,732,0,1869,3079,101,101,8,game355
solved,137,93,56,34,0,59,97,81,81,0,game356
unsolvable,1285,753,1284,380,0,373,389,16,0,1,game357
unsolvable,6,5,5,0,0,5,53,2,0,0,game358
solved,153,108,71,34,0,74,97,82,82,0,game359
unsolvable,1,1,0,0,0,1,53,0,0,0,game36
unsolvable,30,22,29,15,0,7,53,5,0,0,game360
solved,182,93,89,30,0,63,97,93,93,0,game361
solved,3843901,1470814,3843808,789562,0,681252,786433,96,93,3788,game362
solved,7337,2418,7239,320,0,2098,3079,98,98,10,game363
solved,5181,2393,5086,127,0,2266,3079,95,95,7,game364
solved,207479,45200,207394,35,0,45165,49157,85,85,243,game365
unsolvable,2652,1471,2651,15,0,1456,1543,22,0,4,game366
solved,2939,1708,2860,560,0,1148,1543,79,79,3,game367
solved,283,151,191,40,0,111,193,92,92,0,game368
unsolvable,1,1,0,0,0,1,53,0,0,0,game369
unsolvable,1,1,0,0,0,1,53,0,0,0,game37
unsolvable,2,2,1,0,0,2,53,1,0,0,game370
solved,2457,952,2369,52,0,900,1543,88,88,3,game371
solved,272,170,175,39,0,131,193,97,97,0,game372
solved,187,143,95,47,0,96,97,92,92,0,game373
unsolvable,2,2,1,0,0,2,53,1,0,0,game374
unsolvable,159308,79125,159307,17725,0,61400,98317,26,0,247,game375
unsolvable,65541,29162,65540,2669,0,26493,49157,28,0,99,game376
unsolvable,206,143,205,45,0,98,193,12,0,0,game377
solved,197,114,127,39,0,75,97,70,70,0,game378
solved,120,78,42,29,0,49,53,78,78,0,game379
solved,91417,20726,91326,40,0,20686,24593,91,91,107,game38
unsolvable,88268,39028,88267,346,0,38682,49157,41,0,146,game380
solved,151,87,64,31,0,56,97,87,87,0,game381
unsolvable,2,2,1,0,0,2,53,1,0,0,game382
solved,1312,779,1217,52,0,727,769,138,95,2,game383
solved,83,75,8,34,0,41,53,75,75,0,game384
solved,54284,21455,54187,2333,0,19122,24593,97,97,74,game385
unsolvable,1,1,0,0,0,1,53,0,0,0,game386
solved,136,76,61,24,0,52,53,75,75,0,game387
solved,358,170,287,33,0,137,193,71,71,0,game388
solved,90,76,14,36,0,40,53,76,76,0,game389
unsolvable,119,90,118,22,0,68,97,10,0,0,game39
solved,2464,1154,2382,165,0,989,1543,82,82,3,game390
solved,1192459,405408,1192366,239107,0,166301,196613,93,93,1195,game391
solved,2069,827,1970,41,0,786,1543,99,99,2,game392
solved,118,79,39,34,0,45,53,79,79,0,game393
solved,235,146,129,29,0,117,193,106,106,0,game394
solved,108,90,28,35,0,55,97,80,80,0,game395
solved,157548,27106,157457,546,0,26560,49157,91,91,180,game396
solved,717248,235628,717164,123171,0,112457,196613,84,84,694,game397
solved,239,88,151,25,0,63,97,88,88,0,game398
solved,73,71,2,31,0,40,53,71,71,0,game399
solved,131,77,55,25,0,52,53,76,76,0,game4
solved,98,82,22,33,0,49,53,76,76,0,game40
solved,7970,2003,7891,908,0,1095,1543,79,79,6,game400
solved,8178,4202,8090,360,0,3842,6151,88,88,13,game401
unsolvable,1212,641,1211,356,0,285,389,14,0,1,game402
unsolvable,139,98,138,0,0,98,193,10,0,0,game403
unsolvable,6,6,5,0,0,6,53,3,0,0,game404
solved,424,193,335,37,0,156,193,89,89,1,game405
solved,150,87,65,26,0,61,97,85,85,0,game406
timed-out,52645184,12242258,52645142,4437637,0,7804621,12582917,230,42,60000,game407
timed-out,51645009,11940171,51644953,4102069,0,7838102,12582917,132,56,60000,game408
solved,139,99,40,35,0,64,97,99,99,0,game409
solved,211,138,108,32,0,106,193,103,103,0,game41
unsolvable,1,1,0,0,0,1,53,0,0,0,game410
solved,454,143,366,35,0,108,193,88,88,0,game411
solved,77,69,8,22,0,47,53,69,69,0,game412
solved,130,81,52,28,0,53,53,78,78,0,game413
solved,485,259,401,42,0,217,389,84,84,0,game414
solved,127,90,37,34,0,56,97,90,90,0,game415
solved,1753,482,1633,41,0,441,769,120,120,1,game416
solved,461,125,343,40,0,85,97,118,118,0,game417
unsolvable,5625,2881,5624,1443,0,1438,1543,20,0,5,game418
unsolvable,3,3,2,2,0,1,53,2,0,0,game419
solved,124,79,45,38,0,41,53,79,79,0,game42
unsolvable,1,1,0,0,0,1,53,0,0,0,game420
solved,137,86,57,29,0,57,97,80,80,0,game421
solved,947845,258008,947755,33134,0,224874,393241,90,90,1181,game422
unsolvable,1036,629,1035,390,0,239,389,13,0,3,game423
solved,3417,1234,3316,319,0,915,1543,101,101,4,game424
solved,64329,16765,64247,1501,0,15264,24593,82,82,86,game425
unsolvable,35508066,16791093,35508065,11489348,0,5301745,6291469,51,0,35265,game426
solved,89046,14584,88963,2970,0,11614,12289,83,83,78,game427
solved,101,73,29,28,0,45,53,72,72,0,game428
solved,380,158,293,34,0,124,193,87,87,0,game429
solved,157,86,72,37,0,49,53,85,85,0,game43
solved,166,87,81,28,0,59,97,85,85,0,game430
unsolvable,1,1,0,0,0,1,53,0,0,0,game431
solved,127,91,38,37,0,54,97,89,89,0,game432
solved,442196,181657,442111,82086,0,99571,196613,85,85,507,game433
solved,155,87,78,29,0,58,97,77,77,0,game434
solved,43179,14427,43090,5373,0,9054,12289,89,89,51,game435
unsolvable,171,123,170,65,0,58,97,10,0,0,game436
unsolvable,47,33,46,15,0,18,53,5,0,0,game437
solved,169,127,85,34,0,93,97,84,84,0,game438
solved,2308,910,2225,48,0,862,1543,83,83,3,game439
solved,48037671,8149447,48037583,1505786,0,6643661,12582917,329,88,52196,game44
solved,203,112,113,39,0,73,97,90,90,0,game440
unsolvable,3,3,2,0,0,3,53,2,0,0,game441
unsolvable,797,501,796,320,0,181,193,12,0,1,game442
solved,9067463,3690486,9067374,2012839,0,1677647,3145739,89,89,10522,game443
unsolvable,2,2,1,0,0,2,53,1,0,0,game444
unsolvable,19,17,18,2,0,15,53,8,0,0,game445
solved,36762855,7464598,36762775,2647580,0,4817018,6291469,80,80,38653,game446
solved,204,111,110,33,0,78,97,94,94,0,game447
unsolvable,45,22,44,2,0,20,53,8,0,0,game448
solved,2546201,503914,2546126,26,0,503888,786433,75,75,2865,game449
solved,84,69,15,22,0,47,53,69,69,0,game45
solved,6469,2470,6377,44,0,2426,3079,92,92,9,game450
unsolvable,933533,389927,933532,195537,0,194390,196613,45,0,951,game451
solved,11968,2982,11880,36,0,2946,3079,88,88,13,game452
solved,279,162,200,24,0,138,193,79,79,0,game453
solved,133,90,43,27,0,63,97,90,90,0,game454
solved,2027,847,1904,28,0,819,1543,123,123,4,game455
unsolvable,249,149,248,40,0,109,193,11,0,0,game456
unsolvable,1,1,0,0,0,1,53,0,0,0,game457
solved,140,82,58,32,0,50,53,82,82,0,game458
unsolvable,8107,3697,8106,331,0,3366,6151,36,0,14,game459
solved,1388,722,1298,257,0,465,769,90,90,1,game46
unsolvable,3,3,2,0,0,3,53,2,0,0,game460
solved,468,297,380,33,0,264,389,88,88,0,game461
solved,19198,9544,19099,103,0,9441,12289,99,99,34,game462
timed-out,56995932,17781982,56995895,9173850,0,8608132,12582917,67,37,60000,game463
solved,133,78,58,28,0,50,53,75,75,0,game464
solved,324,215,237,76,0,139,193,87,87,1,game465
solved,148,87,65,38,0,49,53,83,83,0,game466
solved,4027,707,3924,31,0,676,769,103,103,3,game467
solved,1835,627,1734,37,0,590,769,101,101,2,game468
solved,788,357,688,117,0,240,389,100,100,1,game469
solved,590,156,503,35,0,121,193,87,87,0,game47
solved,694,213,609,33,0,180,193,85,85,0,game470
solved,307,106,206,25,0,81,97,101,101,0,game471
solved,215,127,130,42,0,85,97,85,85,0,game472
solved,20300,8437,20210,523,0,7914,12289,90,90,30,game473
solved,1944296,488786,1944194,180184,0,308602,393241,102,102,1964,game474
unsolvable,6831,3596,6830,1261,0,2335,3079,33,0,9,game475
solved,3327,1655,3231,572,0,1083,1543,96,96,4,game476
solved,110,75,37,33,0,42,53,73,73,0,game477
solved,225,183,133,58,0,125,193,92,92,0,game478
unsolvable,1,1,0,0,0,1,53,0,0,0,game479
timed-out,40791132,9981415,40791093,1022645,0,8958770,12582917,71,39,60000,game48
solved,520,270,415,64,0,206,389,105,105,0,game480
unsolvable,1762735,624777,1762734,159939,0,464838,786433,64,0,2202,game481
solved,146,79,67,28,0,51,53,79,79,0,game482
unsolvable,323441,99615,323440,9281,0,90334,98317,50,0,436,game483
unsolvable,31,24,30,10,0,14,53,5,0,0,game484
solved,101,79,22,31,0,48,53,79,79,0,game485
unsolvable,11,9,10,5,0,4,53,4,0,0,game486
solved,336,140,248,68,0,72,97,88,88,0,game487
solved,99,74,25,29,0,45,53,74,74,0,game488
solved,3099,935,3010,34,0,901,1543,89,89,3,game489
unsolvable,1,1,0,0,0,1,53,0,0,0,game49
solved,290,104,188,27,0,77,97,102,102,0,game490
unsolvable,57,46,56,20,0,26,53,6,0,0,game491
unsolvable,17,13,16,10,0,3,53,5,0,0,game492
solved,4290,2369,4216,1552,0,817,1543,74,74,4,game493
solved,145,98,48,33,0,65,97,97,97,0,game494
solved,522,191,434,58,0,133,193,88,88,1,game495
timed-out,44156309,12071902,44156268,3025921,0,9045981,12582917,117,41,60000,game496
unsolvable,4169747,1544606,4169746,808419,0,736187,786433,59,0,4197,game497
solved,178,108,85,35,0,73,97,93,93,0,game498
solved,232,96,136,30,0,66,97,96,96,0,game499
unsolvable,10,8,9,5,0,3,53,3,0,0,game5
solved,183295,82738,183186,21272,0,61466,98317,109,109,268,game50
unsolvable,295,211,294,15,0,196,389,15,0,0,game500
solved,31913,11089,31823,6171,0,4918,6151,90,90,27,game501
solved,315,175,230,75,0,100,193,85,85,0,game502
unsolvable,33,23,32,15,0,8,53,5,0,0,game503
solved,323,142,242,51,0,91,97,81,81,0,game504
solved,141,84,58,38,0,46,53,83,83,0,game505
solved,192,91,113,26,0,65,97,79,79,0,game506
solved,115,98,21,31,0,67,97,94,94,0,game507
unsolvable,6136,3494,6135,84,0,3410,6151,25,0,12,game508
unsolvable,69,46,68,20,0,26,53,9,0,0,game509
unsolvable,1,1,0,0,0,1,53,0,0,0,game51
solved,194,102,94,30,0,72,97,100,100,0,game510
solved,120,103,37,36,0,67,97,83,83,0,game511
solved,307,150,220,38,0,112,193,87,87,0,game512
solved,341,200,244,49,0,151,193,97,97,0,game513
solved,13624,5389,13533,1279,0,4110,6151,91,91,17,game514
solved,327,224,231,37,0,187,193,96,96,0,game515
unsolvable,1,1,0,0,0,1,53,0,0,0,game516
solved,147,113,58,39,0,74,97,89,89,0,game517
unsolvable,7,7,6,2,0,5,53,4,0,0,game518
solved,157084,64198,157007,16155,0,48043,49157,77,77,219,game519
solved,96,85,17,37,0,48,53,79,79,0,game52
solved,2188,621,2096,129,0,492,769,92,92,2,game520
unsolvable,39,30,38,10,0,20,53,6,0,0,game521
unsolvable,9,7,8,5,0,2,53,3,0,0,game522
unsolvable,1,1,0,0,0,1,53,0,0,0,game523
solved,1186,201,1081,27,0,174,193,105,105,1,game524
solved,237,103,136,35,0,68,97,101,101,0,game525
