Solution Type,States Searched,Unique States Searched,Backtracks,Dominance Moves,States Removed From Cache,Final States In Cache,Final Buckets In Cache,Maximum Search Depth,Final Search Depth,Time Taken (milliseconds),ID
solved,94838,34586,94748,5010,0,29576,49157,90,90,114,game482
unsolvable,21,15,20,0,0,15,53,4,0,0,game483
unsolvable,4,3,3,1,0,2,53,2,0,0,game484
unsolvable,579965,205052,579964,18288,0,186764,196613,30,0,730,game485
solved,119747,55725,119661,8097,0,47628,49157,86,86,164,game486
unsolvable,416574,173927,416573,46744,0,127183,196613,27,0,526,game487
solved,842,238,750,28,0,210,389,92,92,1,game488
unsolvable,85964,37908,85963,9017,0,28891,49157,20,0,111,game489
solved,2045700,468606,2045567,53224,0,415382,786433,133,133,2491,game49
unsolvable,517397,211035,517396,3858,0,207177,393241,41,0,920,game490
solved,157,93,65,24,0,69,97,92,92,0,game491
solved,351,238,249,41,0,197,389,102,102,0,game492
solved,741,421,650,89,0,332,389,91,91,1,game493
unsolvable,79374,36542,79373,11737,0,24805,49157,38,0,103,game494
solved,622294,198512,622194,45,0,198467,393241,100,100,901,game495
unsolvable,45835,14132,45834,620,0,13512,24593,13,0,66,game496
solved,3581,1963,3478,286,0,1677,3079,103,103,6,game497
unsolvable,6754629,2260762,6754628,758214,0,1502548,1572869,35,0,9978,game498
solved,10781,5211,10690,2074,0,3137,6151,91,91,14,game499
unsolvable,54635,22104,54634,1044,0,21060,24593,16,0,87,game5
solved,1970,701,1882,211,0,490,769,88,88,2,game50
unsolvable,8100567,2683517,8100566,925790,0,1757727,3145739,36,0,11457,game500
unsolvable,2,2,1,1,0,1,53,1,0,0,game501
solved,72675,22648,72586,2608,0,20040,24593,89,89,101,game502
solved,2974,1318,2885,211,0,1107,1543,89,89,5,game503
solved,7163,1375,7079,60,0,1315,1543,120,84,7,game504
solved,647669,141000,647589,41482,0,99518,196613,80,80,756,game505
solved,119,84,35,30,0,54,97,84,84,0,game506
solved,5098362,1398028,5098263,183727,0,1214301,1572869,99,99,8779,game507
solved,562,366,460,57,0,309,389,102,102,1,game508
solved,984,450,892,62,0,388,389,92,92,1,game509
unsolvable,852035,262681,852034,66318,0,196363,196613,44,0,1066,game51
solved,4659,1511,4568,284,0,1227,1543,140,91,5,game510
solved,340,177,243,41,0,136,193,97,97,0,game511
unsolvable,7992,3895,7991,1147,0,2748,3079,17,0,10,game512
unsolvable,1,1,0,0,0,1,53,0,0,0,game513
timed-out,48422202,13137420,48422153,6079495,0,7057925,12582917,75,49,60000,game514
solved,753,378,660,44,0,334,389,93,93,2,game515
unsolvable,1,1,0,0,0,1,53,0,0,0,game516
solved,1295,808,1206,47,0,761,769,89,89,2,game517
solved,140,124,47,42,0,82,97,93,93,0,game518
unsolvable,14,12,13,3,0,9,53,6,0,0,game519
unsolvable,98429,51358,98428,21376,0,29982,49157,25,0,133,game52
solved,14926,4930,14837,1811,0,3119,6151,89,89,18,game520
solved,404,273,315,36,0,237,389,89,89,0,game521
unsolvable,89,65,88,18,0,47,53,9,0,0,game522
unsolvable,1411617,416387,1411616,63573,0,352814,393241,42,0,1701,game523
unsolvable,655622,239082,655621,44530,0,194552,196613,38,0,971,game524
solved,26010,12406,25917,1890,0,10516,12289,93,93,36,game525
solved,339,169,250,79,0,90,97,89,89,0,game526
solved,1620,704,1532,35,0,669,769,88,88,2,game527
solved,1737,499,1659,44,0,455,769,78,78,2,game528
solved,178,93,85,31,0,62,97,93,93,0,game529
solved,249,122,153,32,0,90,97,96,96,0,game53
unsolvable,103111,54515,103110,0,0,54515,98317,22,0,179,game530
solved,9305,3558,9211,69,0,3489,6151,94,94,11,game531
solved,15086466,4959953,15086369,1695500,0,3264453,6291469,97,97,22314,game532
solved,10091,4298,10002,1590,0,2708,3079,89,89,13,game533
solved,144,106,43,43,0,63,97,101,101,0,game534
unsolvable,1564026,496101,1564025,88865,0,407236,786433,67,0,2303,game535
solved,13821,5269,13736,782,0,4487,6151,85,85,19,game536
solved,218,165,119,44,0,121,193,99,99,0,game537
solved,5047164,1585079,5047086,811707,0,773372,786433,78,78,5326,game538
solved,27299,7670,27183,957,0,6713,12289,116,116,35,game539
unsolvable,259564,106285,259563,33523,0,72762,98317,20,0,366,game54
unsolvable,443,292,442,54,0,238,389,11,0,0,game540
unsolvable,2204,1185,2203,228,0,957,1543,12,0,3,game541
solved,365822,112592,365720,29323,0,83269,98317,102,102,501,game542
unsolvable,3931421,1601937,3931420,362432,0,1239505,1572869,36,0,5878,game543
solved,210,124,115,28,0,96,97,95,95,0,game544
solved,173,133,83,36,0,97,97,90,90,0,game545
solved,467,169,337,28,0,141,193,130,130,0,game546
solved,1074,301,987,26,0,275,389,87,87,1,game547
timed-out,43946051,13738962,43946017,4951942,0,8787020,12582917,64,34,60000,game548
solved,222,98,130,33,0,65,97,92,92,0,game549
solved,149,94,63,31,0,63,97,86,86,0,game55
timed-out,45177857,10038129,45177815,2351307,0,7686822,12582917,56,42,60000,game550
solved,349,131,253,48,0,83,97,96,96,0,game551
unsolvable,24938832,9684102,24938831,2931074,0,6753028,12582917,93,0,40806,game552
unsolvable,2514,1348,2513,425,0,923,1543,16,0,3,game553
unsolvable,302555,92667,302554,11166,0,81501,98317,24,0,389,game554
solved,195,104,100,27,0,77,97,95,95,0,game555
solved,525596,120876,525503,40430,0,80446,98317,116,93,537,game556
solved,7048,1755,6957,40,0,1715,3079,91,91,8,game557
solved,1254,521,1151,118,0,403,769,103,103,1,game558
solved,20912010,8920561,20911926,2473662,0,6446899,12582917,84,84,36724,game559
unsolvable,99016,47445,99015,12072,0,35373,49157,25,0,149,game56
solved,765,431,679,158,0,273,389,86,86,1,game560
solved,95413,35105,95323,14075,0,21030,24593,90,90,119,game561
solved,136981,41752,136834,13083,0,28669,49157,147,147,161,game562
unsolvable,1052,503,1051,19,0,484,769,12,0,1,game563
solved,1371,262,1247,56,0,206,389,124,124,1,game564
unsolvable,3,3,2,1,0,2,53,2,0,0,game565
unsolvable,247587,116303,247586,62721,0,53582,98317,26,0,243,game566
solved,127,96,36,31,0,65,97,91,91,0,game567
solved,439584,171214,439496,30355,0,140859,196613,88,88,537,game568
solved,21317,9462,21197,3175,0,6287,12289,120,120,24,game569
unsolvable,251,157,250,12,0,145,193,8,0,0,game57
solved,34840,13440,34742,3835,0,9605,12289,98,98,41,game570
unsolvable,3853550,1469262,3853549,665299,0,803963,1572869,28,0,5717,game571
unsolvable,184443,69113,184442,2158,0,66955,98317,26,0,284,game572
solved,286,128,171,30,0,98,193,115,115,0,game573
unsolvable,283043,110502,283042,2834,0,107668,196613,17,0,504,game574
unsolvable,11308,5809,11307,1437,0,4372,6151,12,0,16,game575
unsolvable,879,508,878,177,0,331,389,9,0,2,game576
unsolvable,2,2,1,1,0,1,53,1,0,0,game577
solved,118,88,30,33,0,55,97,88,88,0,game578
solved,159072,44590,158975,20787,0,23803,24593,97,97,163,game579
solved,90,83,7,30,0,53,53,83,83,0,game58
unsolvable,4716,2283,4715,368,0,1915,3079,21,0,7,game580
solved,38299,9085,38202,2229,0,6856,12289,97,97,41,game581
solved,2126071,770219,2125985,479931,0,290288,393241,86,86,1882,game582
unsolvable,2,2,1,0,0,2,53,1,0,0,game583
solved,6333,2292,6246,731,0,1561,3079,87,87,8,game584
solved,472,276,383,64,0,212,389,89,89,0,game585
solved,123,91,34,28,0,63,97,89,89,0,game586
unsolvable,569,343,568,0,0,343,389,8,0,1,game587
unsolvable,150814,63911,150813,15048,0,48863,49157,20,0,190,game588
unsolvable,6491303,2562603,6491302,1231604,0,1330999,1572869,52,0,7641,game589
solved,606132,125383,606042,52319,0,73064,98317,131,90,603,game59
unsolvable,4555544,1679833,4555543,626204,0,1053629,1572869,31,0,5895,game590
solved,25903481,6162927,25903391,366800,0,5796127,6291469,90,90,36880,game591
solved,10860143,4068584,10860057,1563737,0,2504847,3145739,86,86,13231,game592
timed-out,43880633,12316600,43880606,4498240,0,7818360,12582917,65,27,60000,game593
solved,4425154,1862466,4425056,690531,0,1171935,1572869,98,98,6419,game594
unsolvable,26941205,9042627,26941204,2520140,0,6522487,12582917,39,0,43699,game595
solved,3385,1883,3297,847,0,1036,1543,88,88,3,game596
unsolvable,1673215,759820,1673214,224818,0,535002,786433,36,0,2530,game597
unsolvable,144976,61805,144975,904,0,60901,98317,20,0,217,game598
solved,220,102,119,33,0,69,97,101,101,0,game599
solved,221,115,114,25,0,90,97,107,107,0,game6
solved,280,124,170,34,0,90,97,110,110,0,game60
solved,551,227,456,59,0,168,193,95,95,0,game600
solved,206,123,106,45,0,78,97,100,100,0,game601
unsolvable,519718,212989,519717,26080,0,186909,196613,28,0,755,game602
solved,258,157,170,52,0,105,193,88,88,1,game603
unsolvable,44928,23189,44927,6240,0,16949,24593,21,0,60,game604
timed-out,39229293,11216951,39229263,2602502,0,8614449,12582917,55,30,60000,game605
unsolvable,10136,5198,10135,1273,0,3925,6151,20,0,13,game606
solved,879515,317780,879431,84771,0,233009,393241,84,84,1167,game607
solved,261770,58483,261679,7508,0,50975,98317,129,91,329,game608
unsolvable,388,253,387,45,0,208,389,13,0,0,game609
unsolvable,33,21,32,0,0,21,53,4,0,0,game61
solved,8061493,2004034,8061394,586848,0,1417186,1572869,99,99,9027,game610
unsolvable,13300656,4683433,13300655,1447835,0,3235598,6291469,51,0,20379,game611
solved,956,415,859,49,0,366,389,97,97,1,game612
unsolvable,1139,648,1138,18,0,630,769,14,0,2,game613
solved,138,84,59,30,0,54,97,79,79,0,game614
solved,2209,1213,2111,73,0,1140,1543,98,98,3,game615
solved,4215879,1336272,4215789,270656,0,1065616,1572869,90,90,6057,game616
solved,14525,6170,14439,1506,0,4664,6151,86,86,22,game617
solved,500,151,401,28,0,123,193,99,99,0,game618
solved,123,95,29,36,0,59,97,94,94,0,game619
solved,1617,650,1528,162,0,488,769,89,89,2,game62
unsolvable,4214,1911,4213,0,0,1911,3079,10,0,7,game620
unsolvable,578,378,577,188,0,190,193,14,0,0,game621
unsolvable,1285,504,1284,0,0,504,769,10,0,2,game622
solved,506376,169953,506293,45167,0,124786,196613,83,83,599,game623
unsolvable,1,1,0,0,0,1,53,0,0,0,game624
solved,178,107,83,33,0,74,97,95,95,0,game625
unsolvable,5308581,2018439,5308580,877834,0,1140605,1572869,44,0,6405,game626
solved,1888980,775882,1888887,221693,0,554189,786433,93,93,2853,game627
solved,94,74,20,25,0,49,53,74,74,0,game628
unsolvable,1,1,0,0,0,1,53,0,0,0,game629
solved,1572,683,1470,107,0,576,769,102,102,2,game63
unsolvable,4942969,1748881,4942968,605158,0,1143723,1572869,38,0,6284,game630
unsolvable,257106,98128,257105,23004,0,75124,98317,33,0,352,game631
unsolvable,105400,39737,105399,11614,0,28123,49157,22,0,141,game632
solved,29091,7981,29004,1428,0,6553,12289,87,87,31,game633
unsolvable,49477,21551,49476,5190,0,16361,24593,22,0,68,game634
unsolvable,1131,608,1130,42,0,566,769,9,0,2,game635
unsolvable,626,324,625,1,0,323,389,11,0,1,game636
unsolvable,465496,216752,465495,57088,0,159664,196613,45,0,649,game637
unsolvable,285873,118347,285872,38334,0,80013,98317,26,0,379,game638
unsolvable,27530717,7884505,27530716,451800,0,7432705,12582917,65,0,47133,game639
solved,33260,13512,33159,2752,0,10760,12289,101,101,48,game64
unsolvable,24,24,23,1,0,23,53,5,0,0,game640
unsolvable,28568,14310,28567,272,0,14038,24593,20,0,52,game641
solved,118718,27635,118643,9309,0,18326,24593,75,75,117,game642
unsolvable,215555,112597,215554,38335,0,74262,98317,46,0,327,game643
unsolvable,16395,6647,16394,364,0,6283,12289,37,0,23,game644
solved,49292,19408,49193,673,0,18735,24593,99,99,79,game645
solved,17801974,6596594,17801886,2642450,0,3954144,6291469,88,88,24776,game646
unsolvable,46818,20182,46817,4264,0,15918,24593,15,0,74,game647
solved,143,102,46,34,0,68,97,97,97,0,game648
solved,2095,1217,2008,460,0,757,769,87,87,2,game649
solved,7122518,2611725,7122436,1726412,0,885313,1572869,84,82,6592,game65
solved,587,336,485,70,0,266,389,102,102,1,game650
unsolvable,2196335,829836,2196334,155628,0,674208,786433,40,0,3585,game651
solved,59015,24154,58866,1353,0,22801,24593,149,149,98,game652
solved,114957,56519,114853,7343,0,49176,98317,104,104,209,game653
solved,179,119,82,32,0,87,97,97,97,0,game654
solved,252,193,164,60,0,133,193,88,88,0,game655
unsolvable,67633,28700,67632,7257,0,21443,24593,21,0,91,game656
solved,194500,67088,194415,17995,0,49093,49157,85,85,937,game657
solved,283,137,184,30,0,107,193,99,99,0,game658
solved,3182,1586,3092,25,0,1561,3079,90,90,4,game659
unsolvable,2,2,1,0,0,2,53,1,0,0,game66
solved,1229,451,1142,33,0,418,769,117,87,1,game660
solved,257,151,157,29,0,122,193,100,100,0,game661
unsolvable,2,2,1,0,0,2,53,1,0,0,game662
unsolvable,627228,271447,627227,84878,0,186569,196613,27,0,773,game663
solved,130,105,40,41,0,64,97,90,90,0,game664
timed-out,47167863,15389386,47167821,6896893,0,8492493,12582917,74,42,60490,game665
solved,163,110,69,39,0,71,97,94,94,0,game666
unsolvable,224216,95530,224215,12768,0,82762,98317,30,0,316,game667
unsolvable,6332602,1618137,6332601,392664,0,1225473,1572869,83,0,7743,game668
timed-out,41838088,11912620,41838067,3212491,0,8700129,12582917,45,21,60000,game669
unsolvable,3819151,1269014,3819150,0,0,1269014,1572869,25,0,6390,game67
solved,268,173,169,40,0,133,193,99,99,0,game670
unsolvable,10805798,3563221,10805797,721171,0,2842050,3145739,42,0,20493,game671
solved,32381,13800,32279,7876,0,5924,6151,102,102,47,game672
unsolvable,17927,8205,17926,268,0,7937,12289,17,0,41,game673
solved,100218,41604,100132,8915,0,32689,49157,86,86,205,game674
solved,745,395,650,79,0,316,389,95,95,1,game675
solved,14020,4420,13927,1949,0,2471,3079,93,93,24,game676
unsolvable,38494,17562,38493,1942,0,15620,24593,17,0,85,game677
solved,1484,796,1394,217,0,579,769,90,90,3,game678
unsolvable,2922301,863311,2922300,141395,0,721916,786433,79,0,5596,game679
unsolvable,5,5,4,3,0,2,53,4,0,0,game68
unsolvable,26200,12459,26199,1952,0,10507,12289,20,0,100,game680
solved,7998,2479,7906,200,0,2279,3079,92,92,37,game681
timed-out,37291728,8858226,37291673,1864004,0,6994222,12582917,266,55,60000,game682
unsolvable,2193194,665637,2193193,98765,0,566872,786433,34,0,3074,game683
unsolvable,2982760,1068123,2982759,442213,0,625910,786433,44,0,4926,game684
solved,26234,10985,26142,1491,0,9494,12289,92,92,37,game685
solved,440,211,306,36,0,175,193,134,134,0,game686
unsolvable,4,4,3,1,0,3,53,3,0,0,game687
solved,5940,2433,5853,921,0,1512,1543,87,87,7,game688
solved,181,90,91,37,0,53,53,90,90,0,game689
solved,15155,6342,15047,1183,0,5159,6151,108,108,22,game69
unsolvable,1414,749,1413,90,0,659,769,15,0,2,game690
solved,111,86,25,32,0,54,97,86,86,0,game691
solved,12246,3722,12150,34,0,3688,6151,96,96,19,game692
unsolvable,18121,8235,18120,2648,0,5587,6151,16,0,28,game693
unsolvable,2889,1659,2888,480,0,1179,1543,14,0,4,game694
solved,201,99,103,35,0,64,97,98,98,0,game695
solved,157357,77065,157259,32205,0,44860,49157,98,98,209,game696
solved,28711453,7304660,28711351,1078535,0,6226125,6291469,102,102,42869,game697
solved,11211,2906,11127,38,0,2868,3079,84,84,16,game698
unsolvable,22181005,6643349,22181004,1625512,0,5017837,6291469,37,0,31062,game699
unsolvable,4603,2626,4602,746,0,1880,3079,32,0,6,game7
solved,116405,37685,116263,5555,0,32130,49157,142,142,159,game70
unsolvable,132,90,131,0,0,90,97,8,0,0,game700
solved,797,559,722,388,0,171,193,75,75,0,game701
unsolvable,3880,2030,3879,96,0,1934,3079,13,0,6,game702
unsolvable,75,59,74,12,0,47,53,7,0,0,game703
solved,223,125,128,52,0,73,97,95,95,0,game704
solved,47075,15161,46986,2483,0,12678,24593,89,89,60,game705
solved,54741,23250,54644,7719,0,15531,24593,97,97,62,game706
solved,17513810,4065284,17513725,818418,0,3246866,6291469,85,85,23207,game707
solved,135,98,44,39,0,59,97,91,91,0,game708
solved,4393,893,4304,88,0,805,1543,89,89,5,game709
unsolvable,5883,3171,5882,216,0,2955,3079,16,0,10,game71
solved,273,129,192,56,0,73,97,81,81,0,game710
solved,262,195,178,25,0,170,193,84,84,0,game711
solved,122553,47708,122463,24968,0,22740,24593,90,90,125,game712
solved,180,101,79,42,0,59,97,101,101,0,game713
solved,341211,97160,341119,28700,0,68460,98317,134,92,365,game714
unsolvable,10783,5106,10782,0,0,5106,6151,13,0,15,game715
solved,5009,796,4914,31,0,765,769,95,95,4,game716
unsolvable,1929,799,1928,0,0,799,1543,10,0,3,game717
solved,8445,4035,8341,1893,0,2142,3079,104,104,8,game718
solved,27483098,5912158,27483006,644014,0,5268144,6291469,92,92,37865,game719
solved,21184,8162,21093,915,0,7247,12289,91,91,33,game72
solved,2121,1049,2025,32,0,1017,1543,96,96,3,game720
unsolvable,1,1,0,0,0,1,53,0,0,0,game721
solved,54860,22141,54769,204,0,21937,24593,91,91,92,game722
solved,36589,13615,36494,5223,0,8392,12289,95,95,41,game723
timed-out,39548796,10174680,39548769,1637340,0,8537340,12582917,52,27,60000,game724
timed-out,51166320,14252471,51166279,5851997,0,8400474,12582917,79,41,60000,game725
solved,144,109,54,44,0,65,97,90,90,0,game726
solved,1554,878,1457,60,0,818,1543,97,97,3,game727
solved,110907,19449,110819,3542,0,15907,24593,145,88,124,game728
solved,177,99,103,27,0,72,97,74,74,0,game729
unsolvable,1189702,496101,1189701,151695,0,344406,393241,33,0,2772,game73
solved,5997,2380,5913,76,0,2304,3079,84,84,8,game730
unsolvable,1686399,671317,1686398,141506,0,529811,786433,49,0,2337,game731
solved,116,88,34,36,0,52,53,82,82,0,game732
solved,77602,24364,77504,5916,0,18448,24593,98,98,81,game733
unsolvable,289367,107687,289366,33992,0,73695,98317,23,0,318,game734
solved,7400,3532,7294,728,0,2804,3079,106,106,8,game735
solved,652644,209558,652546,49708,0,159850,196613,98,98,698,game736
solved,1251,599,1141,93,0,506,769,110,110,1,game737
solved,635,348,525,41,0,307,389,110,110,1,game738
solved,16795024,5740728,16794934,1693894,0,4046834,6291469,90,90,23722,game739
solved,18954249,4470483,18954151,1540170,0,2930313,3145739,98,98,22096,game74
solved,25202,10050,25119,5665,0,4385,6151,83,83,24,game740
solved,1982063,686134,1981960,96449,0,589685,786433,103,103,2990,game741
unsolvable,46299,16678,46298,3404,0,13274,24593,23,0,55,game742
solved,2499,1105,2396,49,0,1056,1543,103,103,4,game743
timed-out,39733430,10088059,39733411,826861,0,9261198,12582917,42,19,60000,game744
unsolvable,218,142,217,34,0,108,193,12,0,0,game745
unsolvable,78571,37961,78570,10015,0,27946,49157,36,0,115,game746
unsolvable,662,302,661,1,0,301,389,9,0,1,game747
unsolvable,29859,12258,29858,2876,0,9382,12289,22,0,34,game748
solved,283,112,200,33,0,79,97,83,83,0,game749
solved,1931362,679631,1931262,96566,0,583065,786433,100,100,2730,game75
unsolvable,14,11,13,5,0,6,53,5,0,0,game750
timed-out,34441617,11945349,34441596,1394913,0,10550436,12582917,46,21,60000,game751
unsolvable,744728,325087,744727,145957,0,179130,196613,30,0,778,game752
solved,13138,3237,13032,293,0,2944,3079,106,106,14,game753
unsolvable,368,254,367,29,0,225,389,14,0,0,game754
unsolvable,1826754,564066,1826753,52899,0,511167,786433,60,0,2616,game755
solved,45001,10783,44919,23,0,10760,12289,82,82,56,game756
solved,628176,202615,628088,32181,0,170434,196613,88,88,814,game757
solved,2431648,623189,2431550,107856,0,515333,786433,98,98,3088,game758
solved,2385,1349,2291,356,0,993,1543,94,94,5,game759
solved,407,167,310,45,0,122,193,97,97,0,game76
solved,970,540,886,62,0,478,769,84,84,1,game760
solved,174,105,84,31,0,74,97,90,90,0,game761
solved,2196,497,2107,50,0,447,769,89,89,2,game762
solved,150512,44054,150422,8275,0,35779,49157,90,90,181,game763
timed-out,38139931,10059586,38139904,1878100,0,8181486,12582917,42,27,60000,game764
solved,9606,4360,9519,1219,0,3141,6151,87,87,14,game765
solved,600680,234642,600603,86892,0,147750,196613,77,77,781,game766
solved,33135198,9187963,33135113,1017445,0,8170518,12582917,85,85,55576,game767
solved,2388,690,2292,23,0,667,769,96,96,4,game768
unsolvable,31637136,9919219,31637135,2270699,0,7648520,12582917,46,0,49235,game769
solved,236,111,126,27,0,84,97,110,110,0,game77
solved,417,229,322,33,0,196,389,95,95,1,game770
solved,172,144,80,36,0,108,193,92,92,0,game771
unsolvable,117841,40659,117840,700,0,39959,49157,26,0,184,game772
unsolvable,3,3,2,2,0,1,53,2,0,0,game773
solved,453276,206231,453204,69686,0,136545,196613,72,72,664,game774
solved,1420,476,1327,71,0,405,769,93,93,1,game775
unsolvable,2183,1263,2182,176,0,1087,1543,14,0,3,game776
unsolvable,13065,4620,13064,0,0,4620,6151,14,0,19,game777
unsolvable,228854,98617,228853,25001,0,73616,98317,21,0,342,game778
timed-out,34422156,13109775,34422118,7501999,0,5607776,6291469,75,38,60000,game779
solved,300841,94846,300758,17180,0,77666,98317,83,83,480,game78
solved,121,88,33,30,0,58,97,88,88,0,game780
solved,505,236,401,44,0,192,193,104,104,0,game781
solved,1732186,626213,1732097,368191,0,258022,393241,108,89,2320,game782
solved,235,175,143,52,0,123,193,92,92,0,game783
solved,2092,732,1984,317,0,415,769,108,108,2,game784
solved,30847,11726,30759,1643,0,10083,12289,88,88,44,game785
unsolvable,2,2,1,1,0,1,53,1,0,0,game786
solved,6402048,1902010,6401970,825060,0,1076950,1572869,83,78,8599,game787
solved,9396,3452,9299,615,0,2837,3079,97,97,11,game788
unsolvable,75,57,74,0,0,57,97,8,0,0,game789
unsolvable,3113,1564,3112,11,0,1553,3079,29,0,5,game79
unsolvable,4891,2585,4890,759,0,1826,3079,19,0,6,game790
solved,3746,1434,3655,351,0,1083,1543,91,91,4,game791
unsolvable,13,11,12,2,0,9,53,5,0,0,game792
solved,23825479,7093489,23825396,1826646,0,5266843,6291469,83,83,39178,game793
solved,10718,3106,10623,29,0,3077,3079,95,95,13,game794
solved,1561,704,1477,92,0,612,769,84,84,2,game795
timed-out,43788067,12819615,43788043,4875907,0,7943708,12582917,52,24,60000,game796
solved,401989,185266,401899,106674,0,78592,98317,90,90,384,game797
unsolvable,661,451,660,6,0,445,769,14,0,1,game798
solved,212,150,123,38,0,112,193,89,89,0,game799
unsolvable,220,144,219,18,0,126,193,6,0,0,game8
solved,101,87,21,39,0,48,53,80,80,0,game80
timed-out,42647106,11442038,42647082,3518123,0,7923915,12582917,120,24,60000,game800
solved,266,127,171,31,0,96,97,95,95,0,game801
solved,631835,238865,631734,108228,0,130637,196613,103,101,696,game802
unsolvable,16132,7361,16131,465,0,6896,12289,17,0,30,game803
unsolvable,135464,54083,135463,11514,0,42569,49157,44,0,248,game804
solved,26966,8667,26871,1269,0,7398,12289,95,95,42,game805
unsolvable,172225,46163,172224,9812,0,36351,49157,46,0,254,game806
unsolvable,2,2,1,0,0,2,53,1,0,0,game807
solved,192,119,106,36,0,83,97,86,86,0,game808
solved,21664,7051,21575,1064,0,5987,6151,89,89,33,game809
solved,1463,270,1375,56,0,214,389,88,88,2,game81
unsolvable,514346,246934,514345,92153,0,154781,196613,45,0,835,game810
unsolvable,220670,69396,220669,5606,0,63790,98317,31,0,375,game811
unsolvable,2238476,748752,2238475,72691,0,676061,786433,45,0,5340,game812
solved,4036857,1080594,4036750,170904,0,909690,1572869,107,107,6397,game813
solved,3242,1930,3150,68,0,1862,3079,92,92,5,game814
solved,133,95,38,31,0,64,97,95,95,0,game815
unsolvable,1710,1038,1709,256,0,782,1543,12,0,2,game816
solved,729,151,638,36,0,115,193,91,91,0,game817
unsolvable,32,22,31,4,0,18,53,5,0,0,game818
solved,11246931,4150528,11246837,2088473,0,2062055,3145739,94,94,17012,game819
unsolvable,4287,2201,4286,399,0,1802,3079,13,0,7,game82
solved,27801,11936,27707,3331,0,8605,12289,94,94,41,game820
solved,100,85,15,29,0,56,97,85,85,0,game821
solved,1375,710,1281,32,0,678,769,94,94,2,game822
solved,1542116,373301,1542023,72528,0,300773,393241,93,93,1826,game823
solved,77422,25253,77326,2496,0,22757,24593,96,96,110,game824
solved,168046,68305,167957,23041,0,45264,49157,89,89,252,game825
solved,1229071,436251,1228991,155994,0,280257,393241,80,80,1795,game826
unsolvable,366739,153098,366738,33975,0,119123,196613,27,0,725,game827
unsolvable,88779,36025,88778,12302,0,23723,24593,23,0,119,game828
solved,4819,815,4722,44,0,771,1543,97,97,5,game829
solved,12779,3699,12683,1121,0,2578,3079,96,96,15,game83
solved,3224,1405,3132,98,0,1307,1543,92,92,7,game830
solved,3920,1611,3825,29,0,1582,3079,95,95,8,game831
solved,120,95,38,30,0,65,97,82,82,0,game832
solved,527,237,433,49,0,188,193,94,94,0,game833
unsolvable,7232277,2695056,7232276,648476,0,2046580,3145739,38,0,12921,game834
solved,135,86,49,33,0,53,97,86,86,0,game835
solved,471,161,374,39,0,122,193,97,97,0,game836
solved,4578,1205,4481,46,0,1159,1543,97,97,6,game837
solved,211,110,125,37,0,73,97,86,86,0,game838
solved,2568,643,2485,172,0,471,769,83,83,2,game839
solved,139,96,57,39,0,57,97,82,82,0,game84
unsolvable,2756,1648,2755,146,0,1502,1543,13,0,4,game840
solved,417,272,330,44,0,228,389,87,87,0,game841
unsolvable,467496,216766,467495,53207,0,163559,196613,27,0,1264,game842
solved,84083,31524,83995,4066,0,27458,49157,88,88,150,game843
solved,135901,29842,135813,2419,0,27423,49157,88,88,240,game844
solved,931727,328858,931642,10480,0,318378,393241,85,85,1946,game845
timed-out,37403131,9746290,37403100,2235468,0,7510822,12582917,48,31,60000,game846
solved,3623427,1518265,3623326,480513,0,1037752,1572869,101,101,6324,game847
unsolvable,10389037,3704443,10389036,1500348,0,2204095,3145739,74,0,14487,game848
unsolvable,7927,3915,7926,222,0,3693,6151,29,0,16,game849
solved,68751,15216,68650,2318,0,12898,24593,101,101,90,game85
unsolvable,2568733,964858,2568732,237829,0,727029,786433,32,0,3767,game850
timed-out,36952025,11640489,36951993,1682183,0,9958306,12582917,47,32,60000,game851
solved,2930,679,2840,43,0,636,769,90,90,4,game852
solved,279583,106653,279496,23540,0,83113,98317,87,87,363,game853
solved,598,363,514,114,0,249,389,84,84,0,game854
unsolvable,2,2,1,0,0,2,53,1,0,0,game855
solved,819,427,732,174,0,253,389,87,87,1,game856
solved,98154,29019,98065,8639,0,20380,24593,89,89,109,game857
solved,1017,666,926,92,0,574,769,91,91,1,game858
solved,387,141,304,47,0,94,97,83,83,0,game859
solved,781,365,694,33,0,332,389,87,87,1,game86
solved,37366,14783,37278,6376,0,8407,12289,105,88,36,game860
timed-out,47320474,11697963,47320443,4206379,0,7491584,12582917,98,31,60000,game861
unsolvable,866,542,865,10,0,532,769,13,0,2,game862
solved,1154,376,1063,28,0,348,389,91,91,1,game863
solved,285,191,194,42,0,149,193,91,91,0,game864
solved,171,95,76,27,0,68,97,95,95,0,game865
solved,283,149,193,38,0,111,193,90,90,0,game866
unsolvable,1168,804,1167,76,0,728,769,17,0,2,game867
unsolvable,14,11,13,3,0,8,53,3,0,0,game868
solved,619875,210075,619794,61820,0,148255,196613,81,81,704,game869
unsolvable,4621150,1443464,4621149,444816,0,998648,1572869,44,0,5616,game87
solved,2614777,763941,2614674,106142,0,657799,786433,103,103,3732,game870
solved,132,111,52,37,0,74,97,80,80,0,game871
solved,234,179,147,58,0,121,193,87,87,0,game872
unsolvable,4815035,2066372,4815034,1226420,0,839952,1572869,96,0,5256,game873
solved,134,102,41,42,0,60,97,93,93,0,game874
solved,3323039,851882,3322954,26197,0,825685,1572869,85,85,4793,game875
