Solution Type,States Searched,Unique States Searched,Backtracks,Dominance Moves,States Removed From Cache,Final States In Cache,Final Buckets In Cache,Maximum Search Depth,Final Search Depth,Time Taken (milliseconds),ID
unsolvable,7,7,6,0,0,7,53,3,0,0,game197
solved,119470,44287,119379,6083,0,38204,49157,91,91,206,game198
unsolvable,102948,36339,102947,7856,0,28483,49157,14,0,174,game199
solved,268,101,168,27,0,74,97,100,100,0,game2
unsolvable,64546,23873,64545,2442,0,21431,24593,23,0,111,game20
solved,223,157,135,40,0,117,193,88,88,0,game200
solved,560,278,448,37,0,241,389,112,112,0,game201
unsolvable,202516,84497,202515,34807,0,49690,98317,41,0,274,game202
unsolvable,3,3,2,0,0,3,53,2,0,0,game203
solved,3137,1251,3042,32,0,1219,1543,95,95,8,game204
solved,214,87,130,27,0,60,97,84,84,0,game205
solved,37286,12897,37195,2951,0,9946,12289,91,91,51,game206
solved,6757,3558,6658,1219,0,2339,3079,99,99,10,game207
solved,629,311,533,34,0,277,389,96,96,1,game208
solved,96,81,16,37,0,44,53,80,80,0,game209
unsolvable,70570,30391,70569,12058,0,18333,24593,20,0,103,game21
solved,138,104,34,47,0,57,97,104,104,0,game210
solved,255,139,170,46,0,93,97,85,85,0,game211
solved,336,117,244,35,0,82,97,92,92,0,game212
unsolvable,36,27,35,6,0,21,53,7,0,0,game213
unsolvable,21710642,6377002,21710641,780208,0,5596794,6291469,39,0,59142,game214
unsolvable,734,429,733,103,0,326,389,20,0,3,game215
solved,3095,745,2982,32,0,713,769,113,113,6,game216
timed-out,34535200,10812445,34535163,4947714,0,5864731,6291469,235,37,60000,game217
solved,161,92,70,38,0,54,97,91,91,0,game218
solved,164,93,74,33,0,60,97,90,90,0,game219
solved,9968,4631,9856,1625,0,3006,3079,112,112,19,game22
solved,3752,2043,3664,32,0,2011,3079,88,88,7,game220
solved,11609,4073,11519,199,0,3874,6151,90,90,21,game221
solved,11638,5361,11548,457,0,4904,6151,90,90,34,game222
solved,1057251,332010,1057160,28289,0,303721,393241,91,91,2404,game223
solved,234,141,140,36,0,105,193,94,94,0,game224
solved,634,421,544,37,0,384,389,90,90,1,game225
unsolvable,10722,6764,10721,2435,0,4329,6151,28,0,21,game226
solved,8704,2131,8608,945,0,1186,1543,96,96,10,game227
unsolvable,1881,1207,1880,438,0,769,1543,14,0,3,game228
unsolvable,205398,92981,205397,35530,0,57451,98317,34,0,334,game229
unsolvable,19757,11285,19756,4670,0,6615,12289,20,0,33,game23
solved,301,118,202,37,0,81,97,99,99,0,game230
unsolvable,51,37,50,0,0,37,53,5,0,0,game231
solved,10638,3978,10549,986,0,2992,3079,89,89,16,game232
solved,18481,7676,18395,584,0,7092,12289,86,86,47,game233
unsolvable,21504,9370,21503,613,0,8757,12289,32,0,39,game234
unsolvable,7280,4001,7279,528,0,3473,6151,12,0,17,game235
unsolvable,3,3,2,0,0,3,53,1,0,0,game236
solved,382456,138083,382376,13987,0,124096,196613,80,80,837,game237
solved,11983,3870,11898,706,0,3164,6151,85,85,28,game238
unsolvable,1426,796,1425,268,0,528,769,8,0,3,game239
solved,15314,5135,15234,335,0,4800,6151,80,80,38,game24
solved,1066,348,974,42,0,306,389,92,92,2,game240
unsolvable,1018864,329459,1018863,44725,0,284734,393241,53,0,2022,game241
unsolvable,286519,85034,286518,9295,0,75739,98317,38,0,566,game242
solved,56122,19078,56027,3498,0,15580,24593,95,95,94,game243
solved,4803,1133,4718,25,0,1108,1543,85,85,7,game244
unsolvable,2902725,1182517,2902724,495586,0,686931,786433,40,0,7283,game245
solved,151,126,65,40,0,86,97,86,86,0,game246
solved,105,75,30,27,0,48,53,75,75,0,game247
unsolvable,33847,16634,33846,1005,0,15629,24593,32,0,115,game248
unsolvable,227423,80735,227422,18091,0,62644,98317,36,0,569,game249
unsolvable,23,15,22,0,0,15,53,4,0,0,game25
solved,496,168,401,29,0,139,193,95,95,0,game250
solved,24727,10765,24645,2299,0,8466,12289,82,82,42,game251
solved,46260,16326,46162,129,0,16197,24593,98,98,91,game252
unsolvable,1110,719,1109,20,0,699,769,10,0,4,game253
unsolvable,22,18,21,0,0,18,53,5,0,0,game254
solved,21325,3095,21228,34,0,3061,3079,97,97,28,game255
solved,54183,20652,54087,2091,0,18561,24593,96,96,89,game256
unsolvable,1217610,478559,1217609,130780,0,347779,393241,66,0,2377,game257
unsolvable,629,353,628,0,0,353,389,8,0,1,game258
solved,5454,2561,5365,32,0,2529,3079,89,89,19,game259
unsolvable,1563445,681047,1563444,383043,0,298004,393241,66,0,2769,game26
solved,537,283,457,43,0,240,389,80,80,2,game260
solved,287394,185491,287300,155766,0,29725,49157,94,94,306,game261
solved,234,89,147,25,0,64,97,87,87,0,game262
solved,460,269,366,57,0,212,389,94,94,3,game263
solved,129,90,39,36,0,54,97,90,90,0,game264
solved,3739,1799,3658,55,0,1744,3079,81,81,16,game265
solved,15384177,3829393,15384083,968394,0,2860999,3145739,94,94,36220,game266
solved,149,95,59,41,0,54,97,90,90,0,game267
unsolvable,611,305,610,87,0,218,389,8,0,0,game268
unsolvable,3036,1538,3035,410,0,1128,1543,12,0,6,game269
unsolvable,28673,12942,28672,3621,0,9321,12289,26,0,50,game27
solved,265,158,174,37,0,121,193,91,91,0,game270
solved,1045,339,959,145,0,194,389,86,86,1,game271
solved,721,383,631,50,0,333,389,90,90,1,game272
unsolvable,97370,49306,97369,21766,0,27540,49157,26,0,153,game273
solved,1235,641,1143,130,0,511,769,92,92,3,game274
solved,24184,9942,24098,463,0,9479,12289,86,86,40,game275
solved,3006,1857,2914,471,0,1386,1543,92,92,6,game276
solved,8789,4229,8672,130,0,4099,6151,117,117,21,game277
unsolvable,96,56,95,0,0,56,97,5,0,0,game278
solved,950,245,862,69,0,176,193,88,88,1,game279
solved,323,208,241,70,0,138,193,82,82,0,game28
unsolvable,3665488,994357,3665487,227434,0,766923,786433,78,0,7855,game280
solved,12185,6219,12080,840,0,5379,6151,105,105,40,game281
solved,114,101,14,40,0,61,97,100,100,0,game282
solved,134,94,53,34,0,60,97,81,81,0,game283
unsolvable,17968,8657,17967,2652,0,6005,6151,14,0,47,game284
unsolvable,2,2,1,0,0,2,53,1,0,0,game285
unsolvable,33083,15865,33082,6057,0,9808,12289,17,0,76,game286
unsolvable,34279,12887,34278,2332,0,10555,12289,23,0,83,game287
unsolvable,3,3,2,0,0,3,53,1,0,0,game288
solved,3149,1426,3062,25,0,1401,1543,87,87,7,game289
solved,5897,3118,5805,34,0,3084,6151,92,92,24,game29
solved,361,232,283,42,0,190,193,78,78,1,game290
unsolvable,16111,8155,16110,112,0,8043,12289,19,0,29,game291
solved,5284134,1702657,5284026,594859,0,1107798,1572869,119,108,10915,game292
solved,685,440,609,140,0,300,389,76,76,3,game293
unsolvable,134,78,133,18,0,60,97,8,0,0,game294
solved,12166,5947,12083,631,0,5316,6151,83,83,23,game295
solved,778,526,683,93,0,433,769,95,95,2,game296
solved,250,164,166,51,0,113,193,84,84,1,game297
solved,783,376,681,45,0,331,389,102,102,3,game298
unsolvable,122,81,121,8,0,73,97,9,0,0,game299
solved,511,253,424,35,0,218,389,87,87,1,game3
solved,197,86,111,23,0,63,97,86,86,0,game30
unsolvable,4,3,3,1,0,2,53,2,0,0,game300
unsolvable,800,430,799,45,0,385,389,9,0,2,game301
unsolvable,777,573,776,0,0,573,769,13,0,3,game302
solved,169,126,68,35,0,91,97,101,101,0,game303
solved,350,149,261,35,0,114,193,89,89,0,game304
solved,154,77,77,31,0,46,53,77,77,0,game305
solved,6733,2780,6648,37,0,2743,3079,85,85,17,game306
solved,191,117,88,34,0,83,97,103,103,0,game307
solved,214,151,112,35,0,116,193,102,102,0,game308
solved,252,147,171,39,0,108,193,81,81,0,game309
unsolvable,31574,15720,31573,6742,0,8978,12289,27,0,56,game31
solved,476,151,341,37,0,114,193,135,135,0,game310
solved,820,463,740,191,0,272,389,80,80,2,game311
solved,587,138,489,26,0,112,193,98,98,1,game312
unsolvable,3,3,2,0,0,3,53,1,0,0,game313
solved,2491,674,2390,56,0,618,769,101,101,4,game314
solved,1538,884,1444,192,0,692,769,94,94,4,game315
unsolvable,19,15,18,5,0,10,53,4,0,0,game316
solved,199,136,107,49,0,87,97,92,92,0,game317
solved,306,127,223,29,0,98,193,83,83,0,game318
unsolvable,123,66,122,18,0,48,53,7,0,0,game319
solved,45903,21984,45805,8139,0,13845,24593,98,98,66,game32
solved,106547,38565,106456,4511,0,34054,49157,91,91,205,game320
solved,83877,24062,83781,5699,0,18363,24593,96,96,133,game321
solved,87688,29307,87573,9927,0,19380,24593,115,115,117,game322
unsolvable,6347,2560,6346,0,0,2560,3079,11,0,11,game323
unsolvable,11925,5988,11924,594,0,5394,6151,21,0,20,game324
solved,3782,1621,3697,429,0,1192,1543,85,85,5,game325
unsolvable,314,225,313,0,0,225,389,13,0,1,game326
unsolvable,40742,18780,40741,6291,0,12489,24593,21,0,61,game327
solved,780,569,697,77,0,492,769,83,83,1,game328
unsolvable,93294,36688,93293,9688,0,27000,49157,25,0,160,game329
solved,8282838,4175457,8282745,3298468,0,876989,1572869,118,93,9475,game33
solved,324,173,219,32,0,141,193,105,105,1,game330
solved,329,147,246,40,0,107,193,83,83,1,game331
unsolvable,22000,8736,21999,1,0,8735,12289,11,0,44,game332
solved,116,79,37,27,0,52,53,79,79,0,game333
solved,1058,298,980,156,0,142,193,78,78,1,game334
solved,172,121,81,27,0,94,97,91,91,0,game335
solved,363880,99157,363803,11473,0,87684,98317,77,77,536,game336
unsolvable,1095974,462148,1095973,130396,0,331752,393241,52,0,2393,game337
solved,3555,1700,3464,69,0,1631,3079,91,91,12,game338
solved,18870,5746,18783,783,0,4963,6151,87,87,36,game339
solved,132,70,62,20,0,50,53,70,70,0,game34
solved,218,181,134,52,0,129,193,84,84,1,game340
solved,399,155,301,67,0,88,97,98,98,1,game341
unsolvable,78535,29505,78534,7046,0,22459,24593,54,0,125,game342
unsolvable,11,11,10,0,0,11,53,5,0,0,game343
unsolvable,2200030,802761,2200029,246870,0,555891,786433,38,0,5472,game344
unsolvable,4397,2318,4396,491,0,1827,3079,20,0,11,game345
solved,161,125,65,33,0,92,97,96,96,0,game346
solved,322626,88131,322540,23542,0,64589,98317,92,86,670,game347
solved,2610,960,2511,29,0,931,1543,99,99,4,game348
solved,209,99,132,23,0,76,97,77,77,0,game349
solved,111253,36897,111160,6269,0,30628,49157,93,93,203,game35
unsolvable,1606,811,1605,6,0,805,1543,22,0,3,game350
solved,4172,960,4054,111,0,849,1543,118,118,7,game351
unsolvable,16903,8924,16902,1656,0,7268,12289,29,0,30,game352
solved,279,138,188,32,0,106,193,91,91,0,game353
solved,11070,4883,10979,1797,0,3086,6151,91,91,15,game354
solved,132,89,44,25,0,64,97,88,88,0,game355
unsolvable,271,150,270,0,0,150,193,6,0,1,game356
solved,17890,2997,17816,127,0,2870,3079,74,74,34,game357
unsolvable,192973,69486,192972,14280,0,55206,98317,22,0,497,game358
unsolvable,279945,123569,279944,37348,0,86221,98317,23,0,630,game359
unsolvable,151766,64816,151765,0,0,64816,98317,22,0,502,game36
solved,174,125,86,37,0,88,97,88,88,0,game360
unsolvable,890,526,889,61,0,465,769,10,0,3,game361
solved,57055,20559,56956,4739,0,15820,24593,99,99,108,game362
solved,86,85,1,30,0,55,97,85,85,0,game363
solved,5047,2044,4956,57,0,1987,3079,91,91,20,game364
solved,16564,4100,16477,30,0,4070,6151,87,87,21,game365
unsolvable,2,2,1,0,0,2,53,1,0,0,game366
solved,239,160,161,38,0,122,193,78,78,0,game367
unsolvable,2,2,1,0,0,2,53,1,0,0,game368
unsolvable,7,7,6,0,0,7,53,3,0,0,game369
solved,5560057,1470136,5559956,60411,0,1409725,1572869,109,101,14810,game37
unsolvable,2366510,838244,2366509,339851,0,498393,786433,48,0,4874,game370
solved,189,108,103,34,0,74,97,86,86,0,game371
solved,219,117,128,33,0,84,97,91,91,0,game372
solved,125,92,34,33,0,59,97,91,91,0,game373
solved,290889,88734,290804,34686,0,54048,98317,85,85,472,game374
solved,19354,5260,19261,335,0,4925,6151,93,93,43,game375
solved,455,119,378,25,0,94,97,77,77,1,game376
solved,2805,875,2721,139,0,736,769,84,84,8,game377
unsolvable,6069,2998,6068,798,0,2200,3079,11,0,16,game378
solved,315,233,228,104,0,129,193,87,87,1,game379
unsolvable,15,12,14,4,0,8,53,4,0,0,game38
unsolvable,14450429,3357661,14450428,829985,0,2527676,3145739,93,0,31664,game380
unsolvable,996601,331388,996600,68713,0,262675,393241,44,0,2172,game381
unsolvable,1,1,0,0,0,1,53,0,0,0,game382
solved,116824,46272,116724,16288,0,29984,49157,100,100,205,game383
unsolvable,18385489,5873192,18385488,1616510,0,4256682,6291469,62,0,52021,game384
solved,5967,3036,5880,328,0,2708,3079,87,87,25,game385
solved,244,177,155,33,0,144,193,89,89,0,game386
unsolvable,1129960,428709,1129959,40426,0,388283,393241,26,0,2671,game387
solved,1520,864,1427,104,0,760,769,93,93,3,game388
solved,2578,1241,2492,260,0,981,1543,86,86,5,game389
unsolvable,455091,186586,455090,76069,0,110517,196613,26,0,704,game39
solved,9588,3733,9491,1140,0,2593,3079,97,97,16,game390
unsolvable,1424,786,1423,159,0,627,769,15,0,3,game391
solved,185,100,87,25,0,75,97,98,98,0,game392
solved,171,95,77,31,0,64,97,94,94,0,game393
solved,359,230,281,76,0,154,193,78,78,0,game394
solved,3758,1448,3665,265,0,1183,1543,93,93,6,game395
solved,605,355,509,59,0,296,389,96,96,1,game396
unsolvable,1262879,417077,1262878,117418,0,299659,393241,67,0,2080,game397
unsolvable,97974,39895,97973,2,0,39893,49157,15,0,202,game398
unsolvable,3460,1936,3459,364,0,1572,3079,15,0,11,game399
solved,225,172,138,44,0,128,193,87,87,1,game4
solved,277,151,181,54,0,97,97,96,96,0,game40
solved,294,116,181,35,0,81,97,113,113,0,game400
solved,741,168,645,27,0,141,193,96,96,2,game401
solved,3617067,1234971,3616968,286849,0,948122,1572869,99,99,9463,game402
solved,8070,2804,7977,263,0,2541,3079,93,93,10,game403
solved,205,103,103,27,0,76,97,102,102,0,game404
solved,2714,1364,2629,324,0,1040,1543,85,85,3,game405
solved,11786,3660,11691,39,0,3621,6151,95,95,16,game406
solved,387,250,308,100,0,150,193,79,79,0,game407
unsolvable,14153,7549,14152,3042,0,4507,6151,17,0,19,game408
solved,5971,2996,5878,1186,0,1810,3079,93,93,7,game409
solved,6034,2447,5941,26,0,2421,3079,93,93,9,game41
solved,350,249,262,42,0,207,389,88,88,0,game410
solved,3098,869,2997,364,0,505,769,101,101,2,game411
solved,674,405,588,290,0,115,193,86,86,0,game412
solved,600,317,497,46,0,271,389,103,103,1,game413
solved,992,644,898,297,0,347,389,94,94,1,game414
unsolvable,303324,131898,303323,61020,0,70878,98317,39,0,571,game415
unsolvable,6,5,5,1,0,4,53,3,0,0,game416
solved,234,132,151,35,0,97,97,83,83,0,game417
solved,365,240,274,32,0,208,389,91,91,2,game418
unsolvable,180591,79107,180590,25540,0,53567,98317,22,0,347,game419
unsolvable,25526,13482,25525,5716,0,7766,12289,16,0,36,game42
unsolvable,2,2,1,1,0,1,53,1,0,0,game420
solved,1393,800,1303,147,0,653,769,90,90,4,game421
solved,12337,6228,12234,612,0,5616,6151,103,103,39,game422
unsolvable,3,3,2,0,0,3,53,2,0,0,game423
solved,452225,115293,452138,55289,0,60004,98317,87,87,762,game424
solved,91,88,5,45,0,43,53,86,86,0,game425
unsolvable,208,108,207,0,0,108,193,6,0,1,game426
unsolvable,21922,10201,21921,4320,0,5881,6151,13,0,37,game427
unsolvable,328,174,327,20,0,154,193,9,0,0,game428
solved,1321,738,1226,64,0,674,769,95,95,6,game429
solved,45087,16156,44989,2509,0,13647,24593,98,98,64,game43
solved,25230,8182,25141,220,0,7962,12289,89,89,39,game430
solved,378227,140297,378125,23892,0,116405,196613,102,102,908,game431
solved,142,97,47,35,0,62,97,95,95,0,game432
unsolvable,20416,8045,20415,2242,0,5803,6151,20,0,48,game433
solved,1324,205,1236,30,0,175,193,88,88,2,game434
solved,324,131,221,28,0,103,193,103,103,1,game435
solved,28717,7543,28640,354,0,7189,12289,77,77,42,game436
unsolvable,1937,995,1936,331,0,664,769,21,0,6,game437
solved,165662,38545,165565,124,0,38421,49157,97,97,274,game438
unsolvable,1709,976,1708,432,0,544,769,16,0,6,game439
solved,13830,4328,13747,190,0,4138,6151,83,83,23,game44
unsolvable,5966619,2481930,5966618,1328998,0,1152932,1572869,61,0,11735,game440
solved,6518,2622,6417,1419,0,1203,1543,101,101,6,game441
unsolvable,432666,163042,432665,22253,0,140789,196613,44,0,787,game442
solved,386,273,302,57,0,216,389,84,84,1,game443
solved,138,121,50,38,0,83,97,88,88,1,game444
unsolvable,2165616,837971,2165615,247560,0,590411,786433,62,0,6297,game445
unsolvable,64561,27264,64560,4687,0,22577,24593,29,0,105,game446
unsolvable,337365,123814,337364,22662,0,101152,196613,63,0,612,game447
solved,92,85,17,26,0,59,97,75,75,0,game448
solved,67555,28405,67462,6657,0,21748,24593,93,93,109,game449
unsolvable,91339,38694,91338,12398,0,26296,49157,32,0,132,game45
solved,131,108,39,36,0,72,97,92,92,0,game450
solved,12582,5410,12493,358,0,5052,6151,89,89,20,game451
solved,256046,92243,255945,20128,0,72115,98317,101,101,374,game452
unsolvable,20910,9512,20909,1718,0,7794,12289,17,0,45,game453
unsolvable,45139,18963,45138,5470,0,13493,24593,20,0,73,game454
solved,572,249,485,49,0,200,389,87,87,1,game455
solved,657,231,568,47,0,184,193,89,89,1,game456
solved,28462,11181,28373,1827,0,9354,12289,89,89,49,game457
unsolvable,892402,376719,892401,167180,0,209539,393241,47,0,1360,game458
solved,699,297,607,37,0,260,389,92,92,3,game459
unsolvable,37,27,36,0,0,27,53,4,0,0,game46
unsolvable,4,4,3,0,0,4,53,2,0,0,game460
solved,186693,79572,186605,8852,0,70720,98317,88,88,391,game461
solved,212,121,128,43,0,78,97,84,84,1,game462
unsolvable,13839,5033,13838,1486,0,3547,6151,15,0,23,game463
unsolvable,224,148,223,27,0,121,193,9,0,1,game464
solved,26082,13754,25984,5053,0,8701,12289,98,98,48,game465
solved,298,161,212,42,0,119,193,86,86,1,game466
unsolvable,454598,193236,454597,65052,0,128184,196613,39,0,1030,game467
unsolvable,126575,55042,126574,11066,0,43976,49157,25,0,201,game468
unsolvable,4774062,1598238,4774061,691611,0,906627,1572869,67,0,7917,game469
solved,4828,1516,4734,85,0,1431,1543,94,94,5,game47
solved,451,156,368,33,0,123,193,83,83,0,game470
solved,431503,154745,431402,29725,0,125020,196613,101,101,1065,game471
solved,152,81,71,28,0,53,53,81,81,0,game472
solved,127,80,47,28,0,52,53,80,80,0,game473
solved,140,97,48,33,0,64,97,92,92,0,game474
solved,192,96,107,28,0,68,97,85,85,0,game475
solved,5415,2464,5329,40,0,2424,3079,86,86,8,game476
unsolvable,255,155,254,43,0,112,193,10,0,0,game477
solved,48250,19102,48173,8352,0,10750,12289,77,77,54,game478
solved,3942,1090,3869,27,0,1063,1543,73,73,5,game479
solved,37088,11840,37003,62,0,11778,12289,85,85,58,game48
unsolvable,29660,14816,29659,2767,0,12049,12289,33,0,44,game480
solved,1524,426,1438,69,0,357,389,86,86,2,game481
solved,426762,148383,426680,60109,0,88274,98317,82,82,605,game482
solved,16481,5563,16400,434,0,5129,6151,81,81,35,game483
unsolvable,171123,72133,171122,25189,0,46944,49157,24,0,333,game484
solved,1283,535,1177,163,0,372,389,106,106,2,game485
unsolvable,7,7,6,0,0,7,53,2,0,0,game486
solved,5978,2997,5887,676,0,2321,3079,91,91,20,game487
solved,348,212,249,39,0,173,193,99,99,2,game488
unsolvable,5,5,4,2,0,3,53,3,0,0,game489
solved,972,539,881,68,0,471,769,91,91,4,game49
solved,122,106,36,31,0,75,97,86,86,0,game490
solved,1205,562,1112,119,0,443,769,93,93,5,game491
solved,122,87,45,36,0,51,53,77,77,0,game492
unsolvable,5,5,4,0,0,5,53,3,0,0,game493
solved,8195,3408,8104,453,0,2955,3079,91,91,23,game494
solved,6102,1799,6021,482,0,1317,1543,81,81,13,game495
solved,64149,30668,64059,7928,0,22740,24593,90,90,134,game496
solved,141429,35209,141341,4888,0,30321,49157,88,88,200,game497
solved,44558,20498,44472,92,0,20406,24593,86,86,91,game498
solved,269,101,169,28,0,73,97,100,100,0,game499
unsolvable,8107690,2518778,8107689,369109,0,2149669,3145739,50,0,22009,game5
unsolvable,12,9,11,0,0,9,53,3,0,0,game50
solved,207780,65601,207680,6172,0,59429,98317,100,100,456,game500
solved,1350,687,1264,211,0,476,769,86,86,2,game501
unsolvable,35002,13674,35001,3144,0,10530,12289,27,0,61,game502
solved,12200,6329,12106,2591,0,3738,6151,94,94,24,game503
solved,161173,63290,161082,7190,0,56100,98317,91,91,404,game504
solved,7843,3859,7739,529,0,3330,6151,104,104,22,game505
solved,328,222,239,43,0,179,193,89,89,2,game506
solved,166,98,86,32,0,66,97,80,80,0,game507
unsolvable,2,2,1,0,0,2,53,1,0,0,game508
