Solution Type,States Searched,Unique States Searched,Backtracks,Dominance Moves,States Removed From Cache,Final States In Cache,Final Buckets In Cache,Maximum Search Depth,Final Search Depth,Time Taken (milliseconds),ID
unsolvable,14384,6251,14383,0,0,6251,12289,10,0,23,game124
unsolvable,235,133,234,21,0,112,193,11,0,0,game125
solved,183,125,86,36,0,89,97,97,97,0,game126
solved,39214,14516,39122,902,0,13614,24593,92,92,60,game127
unsolvable,20882,10496,20881,1,0,10495,12289,13,0,34,game128
solved,301,145,216,48,0,97,97,85,85,0,game129
unsolvable,36,33,35,1,0,32,53,5,0,0,game13
solved,1645,852,1557,65,0,787,1543,88,88,2,game130
solved,283,152,197,29,0,123,193,86,86,0,game131
unsolvable,906,604,905,45,0,559,769,14,0,1,game132
solved,218,152,127,43,0,109,193,91,91,0,game133
unsolvable,17383721,5249613,17383720,620320,0,4629293,6291469,41,0,29940,game134
solved,2425,1242,2335,23,0,1219,1543,90,90,3,game135
unsolvable,545370,209252,545369,78774,0,130478,196613,27,0,637,game136
solved,159,85,74,35,0,50,53,85,85,0,game137
timed-out,35781180,12241621,35781163,3641210,0,8600411,12582917,47,17,60000,game138
solved,1836,731,1743,275,0,456,769,93,93,2,game139
solved,3993771,1161438,3993674,45596,0,1115842,1572869,97,97,8110,game14
solved,18046,8930,17948,3414,0,5516,6151,98,98,24,game140
unsolvable,987691,405709,987690,92179,0,313530,393241,36,0,1492,game141
unsolvable,7300,3596,7299,0,0,3596,6151,11,0,11,game142
solved,259,145,169,31,0,114,193,90,90,0,game143
solved,239,150,143,35,0,115,193,96,96,0,game144
solved,98,85,15,29,0,56,97,83,83,0,game145
solved,1595847,505869,1595747,3627,0,502242,786433,100,100,2642,game146
solved,107664,29582,107583,889,0,28693,49157,81,81,148,game147
solved,1737,900,1639,48,0,852,1543,98,98,6,game148
unsolvable,67831,26199,67830,6022,0,20177,24593,18,0,114,game149
timed-out,35130185,8216764,35130160,1555430,0,6661334,12582917,60,25,60000,game15
solved,159,120,66,32,0,88,97,93,93,0,game150
solved,565,241,442,36,0,205,389,123,123,1,game151
solved,96385,26993,96305,3023,0,23970,24593,80,80,162,game152
unsolvable,43109,20363,43108,7770,0,12593,24593,31,0,56,game153
solved,2705992,672974,2705900,107109,0,565865,786433,98,92,4363,game154
solved,180,125,81,38,0,87,97,99,99,0,game155
solved,575,358,483,108,0,250,389,92,92,1,game156
unsolvable,3,3,2,0,0,3,53,2,0,0,game157
solved,39209,15206,39119,821,0,14385,24593,90,90,71,game158
solved,1233,552,1142,71,0,481,769,91,91,5,game159
unsolvable,583276,213062,583275,61988,0,151074,196613,26,0,973,game16
solved,19513,9698,19416,2767,0,6931,12289,97,97,41,game160
unsolvable,16890431,6420269,16890430,2673660,0,3746609,6291469,91,0,27600,game161
unsolvable,1835633,696347,1835632,280900,0,415447,786433,37,0,3889,game162
unsolvable,45044,20308,45043,1322,0,18986,24593,47,0,80,game163
solved,94507,40976,94424,15000,0,25976,49157,83,83,129,game164
solved,8105,2474,8014,383,0,2091,3079,91,91,11,game165
solved,116842,35982,116765,3148,0,32834,49157,77,77,149,game166
solved,140,102,45,37,0,65,97,95,95,0,game167
unsolvable,6266,3596,6265,426,0,3170,6151,12,0,11,game168
solved,299,135,197,28,0,107,193,102,102,0,game169
solved,190,109,93,32,0,77,97,97,97,0,game17
solved,1784,925,1685,34,0,891,1543,99,99,2,game170
solved,2576,1341,2484,289,0,1052,1543,92,92,3,game171
unsolvable,249017,94781,249016,43326,0,51455,98317,22,0,304,game172
unsolvable,691566,320420,691565,124856,0,195564,196613,40,0,850,game173
unsolvable,44,39,43,1,0,38,53,6,0,0,game174
solved,1645606,507292,1645515,127610,0,379682,393241,91,91,1994,game175
unsolvable,8036772,2839558,8036771,505416,0,2334142,3145739,47,0,11839,game176
solved,112778,42301,112693,4767,0,37534,49157,85,85,160,game177
unsolvable,19499349,6469434,19499348,1789492,0,4679942,6291469,50,0,28343,game178
unsolvable,62072,23363,62071,5649,0,17714,24593,18,0,82,game179
unsolvable,4656,2337,4655,684,0,1653,3079,18,0,5,game18
solved,515041,195783,514937,61390,0,134393,196613,104,104,623,game180
solved,15933,3704,15850,120,0,3584,6151,83,83,16,game181
unsolvable,1,1,0,0,0,1,53,0,0,0,game182
unsolvable,7862725,3140651,7862724,512952,0,2627699,3145739,56,0,14081,game183
solved,3322984,1084901,3322879,201320,0,883581,1572869,105,105,4724,game184
solved,97,83,14,33,0,50,53,83,83,0,game185
solved,3617414,826522,3617320,199688,0,626834,786433,130,94,3892,game186
solved,10405,3890,10318,329,0,3561,6151,87,87,14,game187
solved,20291,7876,20206,1057,0,6819,12289,85,85,28,game188
solved,157,93,64,27,0,66,97,93,93,0,game189
solved,657,467,565,104,0,363,389,92,92,1,game19
solved,27530,12137,27440,2827,0,9310,12289,90,90,36,game190
solved,10288,2617,10194,531,0,2086,3079,94,94,11,game191
solved,1544328,679590,1544240,311039,0,368551,393241,88,88,1778,game192
unsolvable,1073,550,1072,0,0,550,769,14,0,1,game193
solved,392,175,307,57,0,118,193,85,85,0,game194
unsolvable,44,24,43,0,0,24,53,4,0,0,game195
unsolvable,10301067,4209663,10301066,2464041,0,1745622,3145739,94,0,12205,game196
solved,708,370,626,80,0,290,389,82,82,1,game197
solved,7436,3929,7340,258,0,3671,6151,96,96,12,game198
unsolvable,13239,6755,13238,879,0,5876,6151,17,0,23,game199
solved,5221,3023,5122,392,0,2631,3079,99,99,8,game2
solved,30964,8223,30891,1940,0,6283,12289,73,73,27,game20
solved,13778,7008,13686,1055,0,5953,6151,92,92,19,game200
unsolvable,3,3,2,0,0,3,53,1,0,0,game201
unsolvable,6987,3953,6986,1806,0,2147,3079,17,0,10,game202
solved,59435,23352,59346,38,0,23314,24593,89,89,105,game203
unsolvable,331637,120563,331636,44000,0,76563,98317,24,0,403,game204
solved,2300,1334,2219,195,0,1139,1543,81,81,3,game205
unsolvable,3866,2381,3865,31,0,2350,3079,17,0,7,game206
solved,172,102,83,31,0,71,97,89,89,0,game207
unsolvable,1771117,613809,1771116,146257,0,467552,786433,32,0,2271,game208
solved,4099373,1479047,4099274,366119,0,1112928,1572869,99,99,5894,game209
solved,1010,683,915,29,0,654,769,95,95,1,game21
unsolvable,9,8,8,0,0,8,53,3,0,0,game210
solved,153185,62550,153104,6062,0,56488,98317,81,81,213,game211
solved,231,94,144,30,0,64,97,87,87,0,game212
solved,159695,61602,159601,24040,0,37562,49157,94,94,166,game213
solved,2936,1223,2841,274,0,949,1543,95,95,3,game214
solved,82,80,3,29,0,51,53,79,79,0,game215
solved,19893,6621,19799,682,0,5939,6151,94,94,24,game216
solved,128,104,44,31,0,73,97,84,84,0,game217
solved,345,169,250,30,0,139,193,95,95,0,game218
unsolvable,94756,43573,94755,15460,0,28113,49157,21,0,112,game219
unsolvable,2,2,1,0,0,2,53,1,0,0,game22
solved,18002,4612,17900,248,0,4364,6151,102,102,22,game220
solved,121,90,31,39,0,51,53,90,90,0,game221
solved,159448,102776,159347,86400,0,16376,24593,149,101,85,game222
unsolvable,9756,4920,9755,258,0,4662,6151,19,0,15,game223
solved,1989,1161,1903,392,0,769,769,86,86,3,game224
solved,105,87,21,32,0,55,97,84,84,0,game225
unsolvable,2582,1392,2581,1,0,1391,1543,9,0,5,game226
unsolvable,2887,1673,2886,524,0,1149,1543,17,0,5,game227
solved,443,174,346,41,0,133,193,97,97,0,game228
solved,166,91,77,29,0,62,97,89,89,0,game229
unsolvable,3,3,2,0,0,3,53,2,0,0,game23
solved,682248,280467,682152,87028,0,193439,196613,96,96,1020,game230
unsolvable,548,361,547,119,0,242,389,11,0,0,game231
unsolvable,27098,8580,27097,2,0,8578,12289,14,0,37,game232
solved,11176,4838,11088,1607,0,3231,6151,88,88,16,game233
solved,146,94,56,36,0,58,97,90,90,0,game234
unsolvable,1,1,0,0,0,1,53,0,0,0,game235
unsolvable,2,2,1,1,0,1,53,1,0,0,game236
solved,551350,93709,551252,10468,0,83241,98317,98,98,560,game237
solved,165,89,77,33,0,56,97,88,88,0,game238
solved,451,279,366,50,0,229,389,85,85,0,game239
solved,6862,3260,6775,578,0,2682,3079,87,87,10,game24
unsolvable,14178,6584,14177,330,0,6254,12289,16,0,22,game240
solved,627,393,536,37,0,356,389,91,91,1,game241
unsolvable,284701,126703,284700,51267,0,75436,98317,63,0,351,game242
solved,40225,14990,40133,1552,0,13438,24593,92,92,55,game243
unsolvable,66935,31407,66934,4744,0,26663,49157,18,0,100,game244
solved,21762,9675,21663,1778,0,7897,12289,99,99,33,game245
solved,12934751,5261472,12934663,2442282,0,2819190,3145739,88,88,17197,game246
solved,47918,16322,47822,109,0,16213,24593,96,96,60,game247
unsolvable,78,46,77,0,0,46,53,5,0,0,game248
solved,3142,1354,3049,698,0,656,769,93,93,2,game249
solved,1537,886,1459,53,0,833,1543,78,78,3,game25
unsolvable,480063,176852,480062,15447,0,161405,196613,22,0,663,game250
solved,377670,173340,377582,45195,0,128145,196613,88,88,506,game251
unsolvable,101857,43349,101856,14291,0,29058,49157,22,0,111,game252
solved,154,118,65,47,0,71,97,89,89,0,game253
unsolvable,4901,2998,4900,900,0,2098,3079,32,0,7,game254
unsolvable,4433989,1310741,4433988,164758,0,1145983,1572869,43,0,5977,game255
solved,25895,11234,25802,3640,0,7594,12289,93,93,33,game256
unsolvable,744262,311098,744261,83998,0,227100,393241,35,0,1002,game257
solved,435,288,333,34,0,254,389,102,102,0,game258
unsolvable,252249,111477,252248,27776,0,83701,98317,26,0,371,game259
timed-out,38231969,7881898,38231933,909484,0,6972414,12582917,65,36,60000,game26
unsolvable,34589,15863,34588,1,0,15862,24593,21,0,56,game260
solved,180,111,89,40,0,71,97,91,91,0,game261
unsolvable,366775,138694,366774,50190,0,88504,98317,23,0,472,game262
solved,321,264,235,33,0,231,389,86,86,0,game263
solved,96929,31675,96846,13555,0,18120,24593,83,83,99,game264
solved,424,199,335,33,0,166,193,89,89,0,game265
solved,1078,638,989,43,0,595,769,89,89,3,game266
unsolvable,7626,2778,7625,795,0,1983,3079,14,0,17,game267
solved,114,80,34,27,0,53,53,80,80,0,game268
solved,630570,140265,630466,1969,0,138296,196613,104,104,1202,game269
solved,2213,721,2091,32,0,689,769,122,122,3,game27
solved,58557,21844,58466,5584,0,16260,24593,91,91,79,game270
unsolvable,141176,59063,141175,12289,0,46774,49157,32,0,190,game271
solved,2817,1679,2726,417,0,1262,1543,91,91,4,game272
solved,3939001,1128447,3938911,296782,0,831665,1572869,90,90,7117,game273
solved,25019,8340,24935,611,0,7729,12289,84,84,51,game274
timed-out,38640795,15026411,38640757,8734942,0,6291469,12582917,52,38,62236,game275
solved,1360,650,1267,281,0,369,389,93,93,1,game276
unsolvable,368510,179982,368509,57009,0,122973,196613,32,0,512,game277
solved,23838,4194,23750,24,0,4170,6151,92,88,26,game278
solved,242,125,141,33,0,92,97,101,101,0,game279
solved,440,145,350,37,0,108,193,90,90,1,game28
solved,287051,90022,286961,6704,0,83318,98317,90,90,418,game280
solved,171,117,81,38,0,79,97,90,90,0,game281
solved,1351,578,1261,76,0,502,769,90,90,2,game282
unsolvable,16,14,15,0,0,14,53,5,0,0,game283
solved,7729,3496,7644,585,0,2911,3079,85,85,11,game284
unsolvable,28,26,27,1,0,25,53,5,0,0,game285
solved,46951,22912,46851,6268,0,16644,24593,100,100,69,game286
solved,69250,15676,69140,406,0,15270,24593,110,110,84,game287
unsolvable,9849,4439,9848,635,0,3804,6151,15,0,11,game288
solved,14014,6611,13932,1385,0,5226,6151,82,82,21,game289
unsolvable,24459,11502,24458,793,0,10709,12289,56,0,41,game29
unsolvable,14211,7659,14210,172,0,7487,12289,33,0,29,game290
solved,182,110,78,32,0,78,97,104,104,0,game291
unsolvable,189278,87012,189277,19810,0,67202,98317,30,0,306,game292
solved,331308,143714,331217,18975,0,124739,196613,91,91,1951,game293
solved,5624361,1490328,5624268,510359,0,979969,1572869,93,93,6960,game294
solved,146,96,55,38,0,58,97,91,91,0,game295
solved,519080,125654,518979,50343,0,75311,98317,206,101,530,game296
timed-out,41073456,10996761,41073410,3418917,0,7577844,12582917,86,46,60000,game297
unsolvable,4,4,3,3,0,1,53,3,0,0,game298
solved,122619,46665,122525,7355,0,39310,49157,94,94,160,game299
solved,712915,285800,712829,36505,0,249295,393241,86,86,1176,game3
unsolvable,291463,101082,291462,17612,0,83470,98317,29,0,366,game30
solved,19881081,4032040,19880989,965962,0,3066078,3145739,96,92,27158,game300
solved,716,375,617,44,0,331,389,99,99,1,game301
solved,1248,720,1161,35,0,685,769,87,87,2,game302
solved,338,207,242,45,0,162,193,96,96,1,game303
unsolvable,315926,131167,315925,20996,0,110171,196613,42,0,619,game304
solved,363,223,275,37,0,186,193,88,88,0,game305
solved,22510,9048,22405,2540,0,6508,12289,105,105,32,game306
solved,138208,28281,138116,4718,0,23563,24593,92,92,183,game307
unsolvable,1470302,535380,1470301,42811,0,492569,786433,24,0,3193,game308
solved,9371,2551,9277,880,0,1671,3079,94,94,12,game309
solved,2770,1443,2678,129,0,1314,1543,92,92,7,game31
unsolvable,1617,975,1616,126,0,849,1543,11,0,5,game310
solved,1541,827,1442,85,0,742,769,99,99,6,game311
solved,197,132,101,40,0,92,97,96,96,0,game312
unsolvable,167,84,166,0,0,84,97,6,0,0,game313
unsolvable,1865,1224,1864,112,0,1112,1543,23,0,7,game314
solved,4451,2163,4365,556,0,1607,3079,86,86,9,game315
unsolvable,59,41,58,0,0,41,53,4,0,0,game316
solved,142,111,62,31,0,80,97,80,80,0,game317
unsolvable,27,19,26,5,0,14,53,5,0,0,game318
solved,1199,690,1119,31,0,659,769,80,80,5,game319
unsolvable,3,3,2,0,0,3,53,2,0,0,game32
solved,119,91,28,22,0,69,97,91,91,0,game320
solved,333,161,257,29,0,132,193,76,76,1,game321
unsolvable,472518,174621,472517,46729,0,127892,196613,39,0,836,game322
unsolvable,263581,115771,263580,26614,0,89157,98317,23,0,523,game323
solved,423,208,326,30,0,178,193,97,97,0,game324
unsolvable,11867,5751,11866,642,0,5109,6151,25,0,46,game325
solved,158809,75652,158714,23665,0,51987,98317,95,95,290,game326
solved,207,100,112,26,0,74,97,95,95,0,game327
solved,3386,1411,3292,176,0,1235,1543,94,94,8,game328
solved,127,84,43,37,0,47,53,84,84,0,game329
solved,9267,3353,9186,159,0,3194,6151,87,81,24,game33
solved,9317,2046,9200,33,0,2013,3079,169,117,22,game330
unsolvable,6080,3501,6079,755,0,2746,3079,14,0,19,game331
solved,1153,618,1050,61,0,557,769,103,103,3,game332
solved,676,467,579,28,0,439,769,97,97,3,game333
unsolvable,159845,62873,159844,9982,0,52891,98317,41,0,306,game334
solved,872,462,783,27,0,435,769,89,89,2,game335
solved,11486971,3651661,11486886,941261,0,2710400,3145739,85,85,20291,game336
solved,99,95,6,40,0,55,97,93,93,0,game337
unsolvable,2,2,1,0,0,2,53,1,0,0,game338
solved,100,81,27,28,0,53,53,73,73,0,game339
unsolvable,4,3,3,1,0,2,53,2,0,0,game34
unsolvable,7,7,6,0,0,7,53,4,0,0,game340
solved,11843,1782,11740,200,0,1582,3079,148,103,26,game341
unsolvable,25,16,24,3,0,13,53,4,0,0,game342
solved,268,101,173,34,0,67,97,95,95,0,game343
solved,2832,1503,2735,197,0,1306,1543,97,97,8,game344
solved,1608,419,1519,33,0,386,389,89,89,5,game345
unsolvable,3460414,1220814,3460413,418676,0,802138,1572869,34,0,7074,game346
solved,214,96,129,35,0,61,97,85,85,0,game347
solved,17920,4363,17836,478,0,3885,6151,84,84,22,game348
unsolvable,15,15,14,1,0,14,53,5,0,0,game349
unsolvable,11,10,10,0,0,10,53,4,0,0,game35
solved,352,203,256,52,0,151,193,96,96,1,game350
unsolvable,96244,43405,96243,5719,0,37686,49157,23,0,224,game351
unsolvable,311321,85445,311320,4141,0,81304,98317,48,0,471,game352
unsolvable,830367,355654,830366,115168,0,240486,393241,38,0,1438,game353
solved,3880349,1315059,3880252,316128,0,998931,1572869,97,97,7070,game354
unsolvable,5227,2782,5226,197,0,2585,3079,21,0,16,game355
solved,131,87,44,31,0,56,97,87,87,0,game356
unsolvable,3051,1863,3050,336,0,1527,1543,12,0,10,game357
unsolvable,4612725,1393206,4612724,316589,0,1076617,1572869,69,0,8470,game358
solved,4289340,1677953,4289253,682356,0,995597,1572869,87,87,5889,game359
solved,2472,853,2372,144,0,709,769,100,100,4,game36
solved,114,87,33,27,0,60,97,81,81,0,game360
unsolvable,5440,3058,5439,114,0,2944,3079,20,0,21,game361
solved,52127,18142,52037,8728,0,9414,12289,90,90,92,game362
solved,7833,2236,7749,78,0,2158,3079,84,84,20,game363
unsolvable,1492422,564571,1492421,190308,0,374263,393241,46,0,2661,game364
unsolvable,2,2,1,1,0,1,53,1,0,0,game365
solved,872,403,762,37,0,366,389,110,110,3,game366
solved,408745,125311,408659,33099,0,92212,98317,133,86,665,game367
solved,30893,13650,30797,4377,0,9273,12289,96,96,72,game368
unsolvable,5035,2381,5034,231,0,2150,3079,15,0,19,game369
solved,296,196,203,35,0,161,193,93,93,1,game37
solved,106995,46929,106907,16708,0,30221,49157,88,88,198,game370
solved,374,250,281,29,0,221,389,93,93,1,game371
unsolvable,50471,26353,50470,12157,0,14196,24593,17,0,95,game372
solved,420,187,331,62,0,125,193,89,89,1,game373
solved,8497,2834,8415,103,0,2731,3079,82,82,23,game374
solved,1010417,330627,1010321,173194,0,157433,196613,96,96,1303,game375
solved,62284,9521,62198,392,0,9129,12289,169,86,98,game376
solved,198,108,90,28,0,80,97,108,108,0,game377
solved,244,123,145,33,0,90,97,99,99,0,game378
unsolvable,402564,160063,402563,53027,0,107036,196613,25,0,721,game379
solved,270,166,188,52,0,114,193,82,82,0,game38
solved,734,251,616,43,0,208,389,118,118,2,game380
unsolvable,75,41,74,0,0,41,53,6,0,0,game381
unsolvable,10690,5190,10689,949,0,4241,6151,31,0,23,game382
solved,443,305,357,91,0,214,389,86,86,1,game383
unsolvable,24199,12141,24198,2012,0,10129,12289,22,0,61,game384
solved,9011,4450,8921,108,0,4342,6151,90,90,18,game385
unsolvable,35,26,34,0,0,26,53,4,0,0,game386
solved,110,85,33,33,0,52,53,77,77,0,game387
solved,77224,32185,77132,16325,0,15860,24593,92,92,136,game388
solved,210,107,107,34,0,73,97,103,103,0,game389
unsolvable,18257,7957,18256,0,0,7957,12289,27,0,60,game39
solved,238,161,157,46,0,115,193,81,81,0,game390
solved,3419,1417,3332,103,0,1314,1543,87,87,10,game391
unsolvable,237,179,236,16,0,163,193,8,0,1,game392
solved,189286,73789,189202,19551,0,54238,98317,84,84,338,game393
timed-out,32703573,12270284,32703552,5467064,0,6803220,12582917,42,21,60000,game394
unsolvable,14,10,13,1,0,9,53,4,0,0,game395
solved,1096,545,1004,92,0,453,769,92,92,3,game396
unsolvable,1033,687,1032,52,0,635,769,17,0,5,game397
solved,6543,3030,6453,39,0,2991,3079,90,90,20,game398
solved,2607909,694322,2607812,15459,0,678863,786433,97,97,4583,game399
unsolvable,3,3,2,1,0,2,53,2,0,0,game4
solved,829,368,739,57,0,311,389,90,90,2,game40
solved,44764,16809,44676,7178,0,9631,12289,88,88,102,game400
solved,3734,1759,3649,314,0,1445,1543,85,85,13,game401
solved,2548,1512,2456,35,0,1477,1543,92,92,10,game402
unsolvable,431,323,430,12,0,311,389,9,0,1,game403
unsolvable,8629,4063,8628,0,0,4063,6151,12,0,29,game404
solved,8038,3286,7941,1049,0,2237,3079,97,97,21,game405
solved,73964,18282,73871,1891,0,16391,24593,93,93,154,game406
unsolvable,1723670,410791,1723669,75165,0,335626,393241,60,0,2648,game407
unsolvable,1,1,0,0,0,1,53,0,0,0,game408
unsolvable,56,30,55,0,0,30,53,4,0,0,game409
solved,1084,474,976,72,0,402,769,108,108,3,game41
solved,1091,369,965,51,0,318,389,126,126,3,game410
solved,10047,2707,9956,38,0,2669,3079,91,91,23,game411
unsolvable,3,3,2,2,0,1,53,2,0,0,game412
solved,16581,5573,16485,981,0,4592,6151,96,96,44,game413
solved,131,81,51,25,0,56,97,80,80,0,game414
unsolvable,865215,298032,865214,40235,0,257797,393241,33,0,1478,game415
solved,2310,977,2218,30,0,947,1543,92,92,4,game416
unsolvable,1,1,0,0,0,1,53,0,0,0,game417
unsolvable,329,262,328,1,0,261,389,13,0,0,game418
solved,82,77,5,25,0,52,53,77,77,0,game419
unsolvable,1179,638,1178,0,0,638,769,8,0,4,game42
solved,167,123,73,27,0,96,97,94,94,0,game420
timed-out,39149165,14128482,39149119,7328387,0,6800095,12582917,623,46,60000,game421
unsolvable,10,8,9,2,0,6,53,4,0,0,game422
solved,20321,8432,20235,5116,0,3316,6151,86,86,45,game423
solved,712,419,623,47,0,372,389,89,89,2,game424
unsolvable,27137453,7753759,27137452,2599928,0,5153831,6291469,187,0,43935,game425
unsolvable,3091,1609,3090,473,0,1136,1543,14,0,4,game426
solved,2321,925,2236,205,0,720,769,85,85,3,game427
unsolvable,1,1,0,0,0,1,53,0,0,0,game428
solved,11976,6697,11885,567,0,6130,6151,91,91,22,game429
solved,189052,55383,188966,55,0,55328,98317,86,86,273,game43
solved,21741,10743,21649,1583,0,9160,12289,92,92,53,game430
solved,4747,1484,4649,56,0,1428,1543,98,98,12,game431
solved,14199,6779,14086,1546,0,5233,6151,113,113,41,game432
unsolvable,521,318,520,114,0,204,389,15,0,1,game433
unsolvable,265,124,264,0,0,124,193,7,0,1,game434
solved,3886,2056,3804,511,0,1545,3079,82,82,11,game435
solved,2235,644,2138,259,0,385,389,97,97,5,game436
solved,200,131,119,38,0,93,97,81,81,0,game437
solved,4556,1092,4460,289,0,803,1543,96,96,11,game438
unsolvable,178431,74862,178430,28308,0,46554,49157,31,0,391,game439
solved,773003,280946,772923,87692,0,193254,196613,80,80,1076,game44
solved,179,90,90,28,0,62,97,89,89,0,game440
unsolvable,125178,54639,125177,11757,0,42882,49157,25,0,168,game441
timed-out,26561877,7368894,26561841,982395,0,6386499,12582917,49,36,60000,game442
unsolvable,4385,2645,4384,103,0,2542,3079,16,0,9,game443
solved,7446,2836,7351,482,0,2354,3079,95,95,11,game444
solved,127,102,30,43,0,59,97,97,97,0,game445
unsolvable,11143157,4140330,11143156,2000086,0,2140244,3145739,29,0,18632,game446
unsolvable,6475,3133,6474,264,0,2869,3079,13,0,16,game447
solved,588,229,502,77,0,152,193,86,86,1,game448
timed-out,34440714,9424981,34440692,3089122,0,6335859,12582917,48,22,60000,game449
unsolvable,589547,254721,589546,42634,0,212087,393241,47,0,948,game45
solved,1221292,496868,1221208,176403,0,320465,393241,84,84,1613,game450
unsolvable,506,278,505,5,0,273,389,11,0,1,game451
solved,1654113,468602,1654020,46040,0,422562,786433,93,93,2381,game452
solved,263,118,166,27,0,91,97,97,97,0,game453
solved,371,234,280,32,0,202,389,91,91,0,game454
solved,709,395,619,75,0,320,389,90,90,1,game455
solved,1064,634,984,36,0,598,769,80,80,1,game456
solved,1924134,666980,1924051,233465,0,433515,786433,83,83,2396,game457
solved,321296,138250,321199,19208,0,119042,196613,97,97,537,game458
unsolvable,16993,6949,16992,2298,0,4651,6151,14,0,20,game459
unsolvable,666458,243330,666457,23891,0,219439,393241,41,0,1694,game46
unsolvable,1375,708,1374,271,0,437,769,10,0,2,game460
solved,498448,148656,498364,43664,0,104992,196613,84,84,753,game461
unsolvable,6473,3316,6472,1,0,3315,6151,13,0,12,game462
unsolvable,269,179,268,1,0,178,193,12,0,0,game463
solved,13967,2863,13875,26,0,2837,3079,92,92,28,game464
timed-out,35632807,13848351,35632776,6051681,0,7796670,12582917,63,31,60449,game465
solved,492,163,401,41,0,122,193,91,91,1,game466
unsolvable,50,32,49,0,0,32,53,4,0,0,game467
unsolvable,218797,93165,218796,48084,0,45081,49157,27,0,359,game468
unsolvable,8,6,7,0,0,6,53,2,0,0,game469
unsolvable,121587,50304,121586,718,0,49586,98317,37,0,243,game47
solved,156,99,67,36,0,63,97,89,89,0,game470
solved,85454,36814,85356,10000,0,26814,49157,98,98,154,game471
solved,1786,879,1700,79,0,800,1543,86,86,6,game472
unsolvable,10755,4287,10754,468,0,3819,6151,14,0,28,game473
solved,341,155,254,51,0,104,193,87,87,1,game474
solved,66288,18773,66197,3370,0,15403,24593,91,91,123,game475
solved,163,99,70,35,0,64,97,93,93,0,game476
solved,149,113,50,27,0,86,97,99,99,0,game477
solved,2707,1025,2615,136,0,889,1543,92,92,8,game478
solved,128,104,38,43,0,61,97,90,90,0,game479
solved,3514089,1303902,3514017,616140,0,687762,786433,72,72,4967,game48
solved,50239,25382,50160,11124,0,14258,24593,79,79,80,game480
solved,121,81,40,26,0,55,97,81,81,0,game481
solved,4385,1789,4300,226,0,1563,3079,85,85,11,game482
unsolvable,792,414,791,64,0,350,389,9,0,2,game483
unsolvable,5709598,1646515,5709597,399004,0,1247511,1572869,48,0,10653,game484
unsolvable,518005,205045,518004,65675,0,139370,196613,25,0,776,game485
solved,88391,27779,88281,30,0,27749,49157,110,110,158,game486
unsolvable,139758,64255,139757,24791,0,39464,49157,20,0,241,game487
solved,313,144,223,37,0,107,193,90,90,1,game488
unsolvable,61,49,60,0,0,49,53,6,0,0,game489
unsolvable,548422,236144,548421,76688,0,159456,196613,34,0,936,game49
solved,381,214,287,46,0,168,193,94,94,0,game490
unsolvable,5507707,1897721,5507706,494965,0,1402756,1572869,58,0,10008,game491
unsolvable,358,245,357,15,0,230,389,8,0,1,game492
unsolvable,145708,66426,145707,5780,0,60646,98317,21,0,332,game493
solved,751,488,666,75,0,413,769,85,85,1,game494
unsolvable,155,135,154,0,0,135,193,10,0,0,game495
unsolvable,1701397,625874,1701396,3069,0,622805,786433,34,0,3982,game496
solved,371007,111377,370904,20908,0,90469,98317,103,103,631,game497
