Solution Type,States Searched,Unique States Searched,Backtracks,Dominance Moves,States Removed From Cache,Final States In Cache,Final Buckets In Cache,Maximum Search Depth,Final Search Depth,Time Taken (milliseconds),ID
timed-out,35085715,8465531,35085672,39,0,8465492,12582917,83,43,60000,game481
solved,665,212,567,27,0,185,193,98,98,1,game482
solved,282888,71705,282792,745,0,70960,98317,96,96,1910,game483
solved,271,105,173,32,0,73,97,98,98,0,game484
timed-out,39421452,6745812,39421423,454343,0,6291469,12582917,500,29,60000,game485
solved,11925725,4054788,11925634,1551251,0,2503537,3145739,91,91,18022,game486
solved,432766,157051,432651,44241,0,112810,196613,115,115,750,game487
unsolvable,14,10,13,1,0,9,53,4,0,0,game488
unsolvable,740,367,739,22,0,345,389,11,0,1,game489
solved,139,98,41,36,0,62,97,98,98,0,game49
unsolvable,724374,273520,724373,26540,0,246980,393241,40,0,1377,game490
solved,352,247,272,55,0,192,193,80,80,0,game491
solved,171,135,81,43,0,92,97,90,90,0,game492
solved,2964,1616,2869,312,0,1304,1543,95,95,5,game493
unsolvable,140873,73129,140872,21016,0,52113,98317,27,0,262,game494
unsolvable,20920014,5710020,20920013,1210076,0,4499944,6291469,63,0,34829,game495
solved,187,144,105,28,0,116,193,82,82,0,game496
unsolvable,16,14,15,0,0,14,53,3,0,0,game497
solved,25345,6917,25257,30,0,6887,12289,88,88,36,game498
solved,317792,125991,317708,40387,0,85604,98317,84,84,470,game499
solved,144,94,58,26,0,68,97,86,86,0,game5
unsolvable,10,10,9,1,0,9,53,3,0,0,game50
unsolvable,24981,11327,24980,2363,0,8964,12289,17,0,42,game500
solved,196956,68617,196872,5853,0,62764,98317,84,84,341,game501
solved,2753,1546,2668,29,0,1517,1543,85,85,5,game502
timed-out,40488209,11094545,40488174,4095865,0,6998680,12582917,72,35,60000,game503
unsolvable,1813144,810033,1813143,346963,0,463070,786433,62,0,3869,game504
solved,275,114,182,43,0,71,97,93,93,0,game505
solved,671,357,579,29,0,328,389,92,92,1,game506
unsolvable,51,33,50,0,0,33,53,4,0,0,game507
solved,898989,268156,898892,2721,0,265435,393241,97,97,1709,game508
solved,2069,1373,1980,273,0,1100,1543,89,89,4,game509
solved,97,87,20,29,0,58,97,77,77,0,game51
unsolvable,1080373,432607,1080372,207622,0,224985,393241,49,0,1582,game510
unsolvable,2,2,1,0,0,2,53,1,0,0,game511
solved,39559,17970,39441,4098,0,13872,24593,118,118,69,game512
solved,210,149,119,36,0,113,193,91,91,0,game513
solved,869525,343509,869444,115611,0,227898,393241,81,81,1471,game514
solved,2599,517,2521,24,0,493,769,78,78,4,game515
solved,398930,78527,398850,10158,0,68369,98317,120,80,588,game516
unsolvable,955645,372606,955644,142562,0,230044,393241,21,0,1452,game517
solved,40512,14570,40426,480,0,14090,24593,86,86,80,game518
solved,3743,828,3654,26,0,802,1543,89,89,5,game519
unsolvable,8885379,2334478,8885378,47265,0,2287213,3145739,27,0,14838,game52
unsolvable,11179,5277,11178,1176,0,4101,6151,17,0,19,game520
solved,79468,28210,79357,35,0,28175,49157,111,111,146,game521
unsolvable,3680668,1398131,3680667,558276,0,839855,1572869,52,0,6418,game522
solved,447,255,365,35,0,220,389,82,82,0,game523
solved,100244,40515,100154,3576,0,36939,49157,90,90,166,game524
unsolvable,63348,28461,63347,10033,0,18428,24593,36,0,94,game525
unsolvable,10594093,2964649,10594092,706667,0,2257982,3145739,44,0,16294,game526
solved,115,88,35,30,0,58,97,80,80,0,game527
unsolvable,132,95,131,0,0,95,97,9,0,0,game528
unsolvable,2,2,1,0,0,2,53,1,0,0,game529
solved,3278,1456,3195,221,0,1235,1543,83,83,5,game53
unsolvable,4187,2187,4186,213,0,1974,3079,20,0,9,game530
unsolvable,8,8,7,1,0,7,53,3,0,0,game531
solved,108,91,17,39,0,52,53,91,91,0,game532
solved,171,105,73,26,0,79,97,98,98,0,game533
solved,943,379,856,60,0,319,389,87,87,1,game534
solved,1302,719,1209,44,0,675,769,93,93,2,game535
unsolvable,993757,410288,993756,53657,0,356631,393241,30,0,1799,game536
solved,470,221,383,35,0,186,193,87,87,0,game537
unsolvable,4,3,3,1,0,2,53,2,0,0,game538
unsolvable,27816611,9011737,27816610,3028007,0,5983730,6291469,55,0,39876,game539
solved,9619,1976,9516,305,0,1671,3079,173,103,13,game54
solved,6388,3293,6280,300,0,2993,3079,108,108,13,game540
solved,18126,10540,18043,507,0,10033,12289,83,83,85,game541
solved,510,204,420,48,0,156,193,90,90,1,game542
solved,249898,92177,249812,11152,0,81025,98317,86,86,760,game543
solved,9345,3685,9254,665,0,3020,3079,91,91,19,game544
solved,426,219,340,40,0,179,193,86,86,1,game545
unsolvable,729,459,728,18,0,441,769,13,0,2,game546
unsolvable,1713,878,1712,61,0,817,1543,15,0,4,game547
solved,3590,1653,3508,54,0,1599,3079,82,82,8,game548
unsolvable,2372,1329,2371,443,0,886,1543,16,0,5,game549
unsolvable,4,4,3,1,0,3,53,2,0,0,game55
solved,2214003,804561,2213910,51594,0,752967,786433,93,93,4871,game550
unsolvable,108583,41832,108582,13691,0,28141,49157,22,0,165,game551
unsolvable,35,31,34,2,0,29,53,7,0,0,game552
solved,13247,4157,13164,567,0,3590,6151,83,83,24,game553
unsolvable,2220532,882935,2220531,149538,0,733397,786433,49,0,4128,game554
solved,133,108,47,33,0,75,97,86,86,0,game555
unsolvable,621,343,620,2,0,341,389,12,0,1,game556
unsolvable,120392,44259,120391,7247,0,37012,49157,60,0,180,game557
solved,2009885,761441,2009792,205263,0,556178,786433,93,93,3300,game558
unsolvable,537,290,536,0,0,290,389,8,0,1,game559
solved,182204,91329,182111,49789,0,41540,49157,93,93,1360,game56
unsolvable,23284,8626,23283,95,0,8531,12289,18,0,42,game560
unsolvable,14637,5654,14636,0,0,5654,6151,15,0,30,game561
solved,868,521,788,134,0,387,389,80,80,1,game562
unsolvable,1282027,502830,1282026,93987,0,408843,786433,37,0,2330,game563
solved,99,85,17,40,0,45,53,82,82,0,game564
unsolvable,590293,243037,590292,83387,0,159650,196613,42,0,970,game565
solved,25664,12386,25577,2743,0,9643,12289,87,87,38,game566
solved,19487,5255,19402,1235,0,4020,6151,85,85,25,game567
solved,144,93,51,28,0,65,97,93,93,0,game568
solved,177,99,86,30,0,69,97,91,91,0,game569
unsolvable,1399755,292043,1399754,18762,0,273281,393241,60,0,2216,game57
solved,194,98,106,25,0,73,97,88,88,0,game570
timed-out,37190844,12504964,37190819,5036909,0,7468055,12582917,66,25,60000,game571
solved,1811,1048,1721,90,0,958,1543,90,90,4,game572
solved,164,100,76,31,0,69,97,88,88,0,game573
unsolvable,435,294,434,19,0,275,389,19,0,1,game574
unsolvable,1193,643,1192,4,0,639,769,10,0,3,game575
solved,129175,55374,129072,11600,0,43774,49157,103,103,244,game576
unsolvable,4,4,3,1,0,3,53,2,0,0,game577
unsolvable,2478614,1154161,2478613,647354,0,506807,786433,35,0,3356,game578
solved,278,158,183,35,0,123,193,95,95,0,game579
unsolvable,2626188,947642,2626187,157703,0,789939,1572869,41,0,5470,game58
solved,367,200,274,35,0,165,193,93,93,0,game580
solved,2907,1207,2802,27,0,1180,1543,105,105,5,game581
solved,10131,2357,10046,1011,0,1346,1543,85,85,11,game582
solved,1063632,197728,1063537,41384,0,156344,196613,95,95,2460,game583
solved,671,372,581,29,0,343,389,90,90,1,game584
solved,56292,17971,56203,212,0,17759,24593,89,89,105,game585
timed-out,33533486,7528586,33533450,1028523,0,6500063,12582917,67,36,60000,game586
solved,2538131,861626,2538048,79129,0,782497,786433,83,83,3862,game587
solved,5539,2230,5441,361,0,1869,3079,98,98,9,game588
solved,183,132,90,37,0,95,97,93,93,0,game589
solved,221,100,122,41,0,59,97,99,99,0,game59
solved,200,142,108,30,0,112,193,92,92,0,game590
solved,7782,4730,7697,1224,0,3506,6151,85,85,16,game591
solved,41151962,11756048,41151872,4602850,0,7153198,12582917,100,90,54712,game592
solved,136,88,48,43,0,45,53,88,88,0,game593
solved,63076,23609,62986,43,0,23566,24593,90,90,100,game594
unsolvable,223126,93638,223125,25312,0,68326,98317,31,0,329,game595
solved,1037069,282890,1036969,19840,0,263050,393241,100,100,1579,game596
solved,18443,6851,18361,2193,0,4658,6151,82,82,22,game597
unsolvable,4087160,1586072,4087159,529802,0,1056270,1572869,41,0,6207,game598
unsolvable,69,55,68,8,0,47,53,6,0,0,game599
unsolvable,843,537,842,112,0,425,769,17,0,3,game6
solved,88437,41626,88341,11471,0,30155,49157,96,96,116,game60
solved,142747,51499,142635,1947,0,49552,98317,112,112,240,game600
solved,263,104,163,28,0,76,97,100,100,0,game601
unsolvable,33669,13584,33668,3534,0,10050,12289,19,0,50,game602
solved,1106,627,1006,96,0,531,769,100,100,2,game603
solved,594,417,507,90,0,327,389,87,87,1,game604
unsolvable,2372,1411,2371,305,0,1106,1543,15,0,4,game605
solved,690,382,599,64,0,318,389,91,91,1,game606
solved,24717,12029,24621,1662,0,10367,12289,96,96,45,game607
solved,17110,7155,17017,933,0,6222,12289,93,93,27,game608
solved,124,87,38,39,0,48,53,86,86,0,game609
unsolvable,48,40,47,0,0,40,53,7,0,0,game61
solved,158,107,69,42,0,65,97,89,89,0,game610
solved,296,191,209,30,0,161,193,87,87,0,game611
unsolvable,10248,3953,10247,281,0,3672,6151,11,0,23,game612
unsolvable,368,256,367,0,0,256,389,9,0,1,game613
solved,161,102,67,32,0,70,97,94,94,0,game614
solved,724869,267092,724755,30805,0,236287,393241,114,114,2476,game615
solved,204,176,117,60,0,116,193,87,87,0,game616
solved,132,87,45,32,0,55,97,87,87,0,game617
solved,94,76,18,30,0,46,53,76,76,0,game618
solved,293,183,213,34,0,149,193,80,80,0,game619
unsolvable,23316051,9475438,23316050,4101412,0,5374026,6291469,60,0,32271,game62
solved,9402,3485,9316,181,0,3304,6151,86,86,14,game620
solved,165,97,74,33,0,64,97,91,91,0,game621
unsolvable,4433,2871,4432,252,0,2619,3079,21,0,9,game622
solved,622341,198777,622255,79282,0,119495,196613,86,86,776,game623
solved,470,215,387,68,0,147,193,83,83,0,game624
unsolvable,390,239,389,108,0,131,193,10,0,0,game625
solved,201,116,112,41,0,75,97,89,89,0,game626
solved,106,86,23,33,0,53,53,83,83,0,game627
solved,404,258,309,30,0,228,389,95,95,1,game628
solved,1757,821,1665,107,0,714,769,92,92,3,game629
unsolvable,8262,3731,8261,297,0,3434,6151,13,0,15,game63
unsolvable,3,3,2,0,0,3,53,1,0,0,game630
solved,598,366,512,92,0,274,389,86,86,1,game631
solved,270,110,170,30,0,80,97,100,100,0,game632
unsolvable,1,1,0,0,0,1,53,0,0,0,game633
timed-out,36161013,11904529,36160987,2471145,0,9433384,12582917,38,26,60000,game634
unsolvable,4630,2543,4629,93,0,2450,3079,15,0,9,game635
solved,10964,4638,10867,461,0,4177,6151,97,97,18,game636
solved,6311,1710,6211,103,0,1607,3079,100,100,8,game637
solved,251077,112395,250991,24184,0,88211,98317,86,86,376,game638
solved,1330213,352967,1330116,152381,0,200586,393241,97,97,1602,game639
unsolvable,29544149,11494037,29544148,5958337,0,5535700,6291469,93,0,37417,game64
solved,343,240,248,41,0,199,389,95,95,0,game640
solved,334,221,227,40,0,181,193,107,107,0,game641
solved,131180,33847,131081,10804,0,23043,24593,99,99,129,game642
unsolvable,6,6,5,0,0,6,53,3,0,0,game643
solved,856,440,767,37,0,403,769,89,89,2,game644
unsolvable,218,148,217,17,0,131,193,10,0,0,game645
solved,108,85,23,36,0,49,53,85,85,0,game646
unsolvable,5,5,4,0,0,5,53,2,0,0,game647
unsolvable,1028600,391998,1028599,73762,0,318236,393241,25,0,1637,game648
solved,10057,2855,9945,679,0,2176,3079,112,112,14,game649
unsolvable,1,1,0,0,0,1,53,0,0,0,game65
solved,557329,122422,557235,42863,0,79559,98317,199,94,595,game650
timed-out,40809122,9516515,40809088,2848894,0,6667621,12582917,67,34,60000,game651
solved,873,353,782,151,0,202,389,91,91,1,game652
timed-out,40920087,11394959,40920056,4212508,0,7182451,12582917,50,31,60000,game653
solved,119,97,27,31,0,66,97,92,92,0,game654
solved,76373,42515,76287,30720,0,11795,12289,86,86,69,game655
solved,774655,133537,774571,18419,0,115118,196613,182,84,820,game656
solved,733,440,650,28,0,412,769,83,83,2,game657
unsolvable,10443,4858,10442,513,0,4345,6151,14,0,18,game658
unsolvable,19391,9555,19390,872,0,8683,12289,17,0,33,game659
solved,97,87,10,33,0,54,97,87,87,0,game66
solved,1284,683,1193,59,0,624,769,91,91,2,game660
solved,157120,51340,157034,12180,0,39160,49157,86,86,226,game661
solved,1229,552,1128,70,0,482,769,101,101,3,game662
unsolvable,3925912,1765604,3925911,304792,0,1460812,1572869,64,0,7133,game663
unsolvable,6618489,2359675,6618488,596826,0,1762849,3145739,68,0,9706,game664
solved,323,208,230,27,0,181,193,93,93,0,game665
timed-out,40853049,12339645,40853021,3054577,0,9285068,12582917,50,28,60000,game666
solved,119,84,41,29,0,55,97,78,78,0,game667
solved,105,82,24,33,0,49,53,81,81,0,game668
solved,15080,6788,14981,62,0,6726,12289,99,99,26,game669
solved,8299,3312,8222,169,0,3143,6151,77,77,15,game67
solved,266,155,176,32,0,123,193,90,90,0,game670
solved,154345,60425,154263,4874,0,55551,98317,82,82,245,game671
unsolvable,20202,8048,20201,1,0,8047,12289,14,0,35,game672
unsolvable,4,4,3,0,0,4,53,2,0,0,game673
unsolvable,497,350,496,61,0,289,389,12,0,1,game674
solved,17979259,4952617,17979168,2441170,0,2511447,3145739,91,91,21125,game675
solved,1761,594,1673,36,0,558,769,88,88,2,game676
unsolvable,12411,5985,12410,1502,0,4483,6151,18,0,19,game677
solved,591,190,476,72,0,118,193,115,115,0,game678
unsolvable,4420360,1581375,4420359,476283,0,1105092,1572869,53,0,6053,game679
solved,2893192,937083,2893100,357030,0,580053,786433,92,92,4067,game68
solved,1256,802,1168,205,0,597,769,88,88,1,game680
solved,123,82,41,32,0,50,53,82,82,0,game681
solved,161,107,69,28,0,79,97,92,92,0,game682
solved,193,104,99,20,0,84,97,94,94,0,game683
unsolvable,1,1,0,0,0,1,53,0,0,0,game684
solved,28784,12872,28691,3020,0,9852,12289,93,93,49,game685
unsolvable,36027,16558,36026,823,0,15735,24593,16,0,72,game686
solved,33028215,7134060,33028132,2316558,0,4817502,6291469,83,83,41496,game687
unsolvable,14081,6310,14080,639,0,5671,6151,16,0,22,game688
unsolvable,23420657,7336364,23420656,1766626,0,5569738,6291469,38,0,37345,game689
unsolvable,2,2,1,0,0,2,53,1,0,0,game69
unsolvable,619,324,618,29,0,295,389,10,0,2,game690
timed-out,42639365,11346353,42639322,3677974,0,7668379,12582917,77,43,60000,game691
unsolvable,1,1,0,0,0,1,53,0,0,0,game692
unsolvable,3145,1641,3144,351,0,1290,1543,13,0,4,game693
solved,109,87,22,39,0,48,53,87,87,0,game694
unsolvable,1,1,0,0,0,1,53,0,0,0,game695
unsolvable,353942,100072,353941,2194,0,97878,98317,24,0,471,game696
solved,242,108,155,36,0,72,97,87,87,0,game697
solved,301,185,207,39,0,146,193,94,94,1,game698
unsolvable,257871,114869,257870,12050,0,102819,196613,28,0,419,game699
solved,10363,2530,10285,1216,0,1314,1543,78,78,8,game7
unsolvable,2,2,1,0,0,2,53,1,0,0,game70
solved,142,95,51,32,0,63,97,91,91,0,game700
solved,183,137,90,40,0,97,97,93,93,0,game701
solved,1305,789,1231,258,0,531,769,74,74,1,game702
solved,1810843,528618,1810749,50319,0,478299,786433,94,94,2964,game703
unsolvable,297269,117666,297268,37685,0,79981,98317,22,0,395,game704
solved,1137,423,1044,71,0,352,389,93,93,1,game705
unsolvable,38,31,37,0,0,31,53,7,0,0,game706
solved,1183343,378620,1183250,156273,0,222347,393241,93,93,1619,game707
unsolvable,2103,1282,2102,265,0,1017,1543,22,0,5,game708
solved,171,123,86,32,0,91,97,85,85,0,game709
solved,284,142,203,36,0,106,193,81,81,0,game71
unsolvable,1323,699,1322,189,0,510,769,13,0,2,game710
unsolvable,20626,9976,20625,3380,0,6596,12289,17,0,37,game711
solved,200,114,108,32,0,82,97,92,92,0,game712
solved,138,83,55,32,0,51,53,83,83,0,game713
solved,512957,156217,512864,35968,0,120249,196613,93,93,811,game714
unsolvable,10424958,2778616,10424957,948504,0,1830112,3145739,44,0,13629,game715
unsolvable,243957,102513,243956,33376,0,69137,98317,20,0,332,game716
unsolvable,13,11,12,0,0,11,53,3,0,0,game717
solved,917,582,824,101,0,481,769,93,93,1,game718
unsolvable,38275,15730,38274,2902,0,12828,24593,24,0,55,game719
solved,14633134,3337761,14633049,1282452,0,2055309,3145739,85,85,16966,game72
unsolvable,559407,217301,559406,106284,0,111017,196613,30,0,689,game720
solved,349,231,263,31,0,200,389,86,86,0,game721
solved,3163,1166,3072,460,0,706,769,91,91,3,game722
solved,163,106,71,36,0,70,97,92,92,0,game723
timed-out,45645123,13348831,45645091,4850210,0,8498621,12582917,58,32,60000,game724
solved,122,90,34,39,0,51,53,88,88,0,game725
unsolvable,4,3,3,1,0,2,53,2,0,0,game726
solved,239384,43166,239300,5001,0,38165,49157,84,84,238,game727
timed-out,41712103,10896584,41712082,2556026,0,8340558,12582917,43,21,60000,game728
unsolvable,735,541,734,28,0,513,769,17,0,1,game729
unsolvable,599,323,598,42,0,281,389,8,0,0,game73
unsolvable,66,50,65,0,0,50,53,11,0,0,game730
solved,152,121,56,38,0,83,97,96,96,0,game731
unsolvable,79583,35787,79582,10575,0,25212,49157,19,0,112,game732
unsolvable,1243386,415268,1243385,121905,0,293363,393241,35,0,1644,game733
unsolvable,65,45,64,0,0,45,53,6,0,0,game734
unsolvable,10963,4520,10962,48,0,4472,6151,11,0,20,game735
unsolvable,28,18,27,4,0,14,53,6,0,0,game736
unsolvable,2489,1530,2488,258,0,1272,1543,13,0,4,game737
solved,111,85,27,40,0,45,53,84,84,0,game738
solved,5286,2314,5200,394,0,1920,3079,86,86,8,game739
solved,484,226,393,44,0,182,193,91,91,1,game74
unsolvable,23106992,6374860,23106991,852490,0,5522370,6291469,99,0,35116,game740
unsolvable,183,115,182,27,0,88,97,7,0,0,game741
solved,141,94,50,34,0,60,97,91,91,0,game742
unsolvable,6145556,2296573,6145555,476743,0,1819830,3145739,40,0,11084,game743
solved,206,117,103,24,0,93,97,103,103,0,game744
unsolvable,420722,172108,420721,65726,0,106382,196613,29,0,587,game745
timed-out,44097685,14674162,44097665,5627707,0,9046455,12582917,40,20,60000,game746
unsolvable,15713,6572,15712,380,0,6192,12289,15,0,22,game747
unsolvable,621143,228825,621142,44796,0,184029,196613,31,0,865,game748
solved,2542,1193,2450,31,0,1162,1543,92,92,5,game749
unsolvable,808790,269065,808789,30902,0,238163,393241,30,0,1256,game75
unsolvable,203,103,202,28,0,75,97,8,0,0,game750
unsolvable,8,7,7,2,0,5,53,4,0,0,game751
solved,117,76,41,29,0,47,53,76,76,0,game752
solved,194443,49787,194345,4726,0,45061,49157,98,98,258,game753
solved,560,187,418,37,0,150,193,142,142,1,game754
unsolvable,14,10,13,0,0,10,53,3,0,0,game755
solved,167,136,83,28,0,108,193,84,84,0,game756
solved,114,92,22,39,0,53,53,92,92,0,game757
solved,2908,1173,2823,79,0,1094,1543,85,85,6,game758
solved,135,88,47,26,0,62,97,88,88,0,game759
unsolvable,4433233,1633399,4433232,636969,0,996430,1572869,43,0,6054,game76
solved,73267,24017,73188,6993,0,17024,24593,79,79,83,game760
solved,24140,6727,24047,28,0,6699,12289,93,93,30,game761
solved,23240,7529,23152,1936,0,5593,6151,88,88,28,game762
timed-out,38791298,13291769,38791268,3768254,0,9523515,12582917,79,30,60000,game763
solved,4893,2278,4812,670,0,1608,3079,81,81,13,game764
solved,24061,5539,23935,564,0,4975,6151,126,126,60,game765
solved,171,128,78,33,0,95,97,93,93,0,game766
solved,9037,3464,8949,520,0,2944,3079,88,88,28,game767
solved,1596,433,1503,126,0,307,389,93,93,4,game768
unsolvable,1107538,264146,1107537,81488,0,182658,196613,59,0,2242,game769
solved,18121,10604,18030,5216,0,5388,6151,91,91,28,game77
unsolvable,5869,3396,5868,837,0,2559,3079,16,0,11,game770
solved,189,97,101,35,0,62,97,88,88,0,game771
solved,121849,54292,121757,7395,0,46897,49157,92,92,266,game772
unsolvable,713474,272426,713473,49988,0,222438,393241,32,0,1311,game773
solved,332,216,246,39,0,177,193,86,86,0,game774
solved,134,112,37,43,0,69,97,97,97,0,game775
solved,2306,850,2196,168,0,682,769,110,110,3,game776
unsolvable,1991,1093,1990,208,0,885,1543,11,0,7,game777
unsolvable,3333,1635,3332,40,0,1595,3079,15,0,10,game778
solved,5140621,1587720,5140531,778886,0,808834,1572869,90,90,6551,game779
solved,363227,112584,363136,20855,0,91729,98317,91,91,486,game78
solved,458,252,366,23,0,229,389,92,92,1,game780
solved,180,87,93,23,0,64,97,87,87,0,game781
unsolvable,7849750,2738823,7849749,618741,0,2120082,3145739,39,0,12767,game782
unsolvable,53904,24456,53903,1100,0,23356,24593,29,0,103,game783
solved,121,89,34,38,0,51,53,87,87,0,game784
solved,6616,3221,6518,430,0,2791,3079,98,98,11,game785
solved,210,112,108,26,0,86,97,102,102,0,game786
unsolvable,65,45,64,0,0,45,53,7,0,0,game787
solved,341,179,245,39,0,140,193,96,96,0,game788
solved,180,137,95,30,0,107,193,85,85,0,game789
unsolvable,257745,121012,257744,38930,0,82082,98317,32,0,422,game79
solved,286,134,189,34,0,100,193,97,97,0,game790
unsolvable,991144,409262,991143,125797,0,283465,393241,39,0,1379,game791
solved,165,133,74,33,0,100,193,91,91,0,game792
solved,320,214,229,42,0,172,193,91,91,1,game793
timed-out,33199089,10487187,33199057,0,0,10487187,12582917,48,32,60000,game794
unsolvable,976,628,975,58,0,570,769,10,0,3,game795
unsolvable,321928,110563,321927,0,0,110563,196613,14,0,521,game796
unsolvable,1708045,599167,1708044,102434,0,496733,786433,36,0,3870,game797
solved,3016,1746,2933,141,0,1605,3079,83,83,8,game798
unsolvable,40221,19493,40220,6964,0,12529,24593,27,0,57,game799
solved,360,259,261,37,0,222,389,99,99,0,game8
unsolvable,233506,97805,233505,30447,0,67358,98317,29,0,364,game80
solved,124,98,40,33,0,65,97,84,84,0,game800
solved,1288,859,1200,264,0,595,769,88,88,3,game801
unsolvable,1215,757,1214,50,0,707,769,11,0,3,game802
solved,134,115,49,39,0,76,97,85,85,0,game803
solved,1206,664,1098,28,0,636,769,108,108,3,game804
solved,827,377,720,34,0,343,389,107,107,1,game805
unsolvable,118,73,117,1,0,72,97,9,0,0,game806
unsolvable,932436,343148,932435,89148,0,254000,393241,37,0,1405,game807
unsolvable,11468059,3944176,11468058,1582516,0,2361660,3145739,65,0,15258,game808
unsolvable,24963902,6990687,24963901,1468144,0,5522543,6291469,58,0,35124,game809
unsolvable,93,71,92,1,0,70,97,10,0,0,game81
solved,3673,1965,3576,472,0,1493,1543,97,97,6,game810
solved,191,121,90,27,0,94,97,101,101,0,game811
solved,167,109,85,37,0,72,97,82,82,0,game812
solved,143,95,49,34,0,61,97,94,94,0,game813
unsolvable,77894,30427,77893,3215,0,27212,49157,22,0,128,game814
unsolvable,393,264,392,37,0,227,389,11,0,0,game815
unsolvable,288,181,287,21,0,160,193,11,0,0,game816
unsolvable,885,631,884,1,0,630,769,12,0,1,game817
solved,164,90,75,39,0,51,53,89,89,0,game818
solved,1807,866,1718,108,0,758,769,89,89,2,game819
unsolvable,59,47,58,9,0,38,53,6,0,0,game82
solved,217,104,123,30,0,74,97,94,94,0,game820
solved,1249,622,1148,40,0,582,769,101,101,2,game821
unsolvable,6,6,5,0,0,6,53,3,0,0,game822
solved,107,90,19,38,0,52,53,88,88,0,game823
unsolvable,15,13,14,0,0,13,53,3,0,0,game824
solved,60367,26167,60273,4477,0,21690,24593,94,94,95,game825
unsolvable,7,7,6,2,0,5,53,3,0,0,game826
solved,270,138,178,36,0,102,193,92,92,0,game827
unsolvable,21297,9432,21296,3976,0,5456,6151,18,0,30,game828
solved,95699,34196,95613,34,0,34162,49157,86,86,159,game829
solved,209,170,116,56,0,114,193,93,93,0,game83
solved,337737,149578,337656,96073,0,53505,98317,94,81,346,game830
unsolvable,2595183,855179,2595182,40577,0,814602,1572869,34,0,4303,game831
solved,369,177,275,27,0,150,193,94,94,1,game832
unsolvable,5267100,1493502,5267099,95442,0,1398060,1572869,31,0,7923,game833
solved,7131,3258,7030,910,0,2348,3079,101,101,10,game834
solved,772,492,687,59,0,433,769,85,85,1,game835
solved,166,85,81,29,0,56,97,85,85,0,game836
unsolvable,2824,1554,2823,49,0,1505,1543,18,0,5,game837
unsolvable,2,2,1,0,0,2,53,1,0,0,game838
unsolvable,127,82,126,8,0,74,97,9,0,0,game839
unsolvable,98,71,97,1,0,70,97,11,0,0,game84
unsolvable,282932,109058,282931,29046,0,80012,98317,37,0,404,game840
unsolvable,5937736,2369761,5937735,1103157,0,1266604,1572869,82,0,7599,game841
solved,177,126,85,42,0,84,97,92,92,0,game842
solved,118513,27577,118421,2161,0,25416,49157,92,92,154,game843
unsolvable,1855,944,1854,0,0,944,1543,14,0,3,game844
solved,140,95,47,42,0,53,53,93,93,0,game845
solved,177,139,84,41,0,98,193,93,93,0,game846
unsolvable,3,3,2,2,0,1,53,2,0,0,game847
unsolvable,8163382,3065513,8163381,991919,0,2073594,3145739,41,0,12482,game848
unsolvable,1100299,430281,1100298,156348,0,273933,393241,53,0,1416,game849
solved,84943,20927,84852,9612,0,11315,12289,101,91,91,game85
unsolvable,37008,17853,37007,1327,0,16526,24593,23,0,61,game850
solved,186,88,99,23,0,65,97,87,87,0,game851
unsolvable,12592952,3849636,12592951,505224,0,3344412,6291469,56,0,20856,game852
solved,3808,1630,3721,374,0,1256,1543,87,87,6,game853
solved,2336923,690580,2336838,315901,0,374679,393241,85,85,2323,game854
solved,129,96,33,42,0,54,97,96,96,0,game855
solved,181,116,105,28,0,88,97,76,76,0,game856
unsolvable,14808827,5047835,14808826,2028195,0,3019640,3145739,91,0,19286,game857
solved,207,98,109,47,0,51,53,98,98,0,game858
solved,452245,170806,452154,15455,0,155351,196613,91,91,710,game859
solved,3706,2420,3614,589,0,1831,3079,92,92,6,game86
unsolvable,21057,11531,21056,4693,0,6838,12289,25,0,28,game860
solved,1763,518,1688,82,0,436,769,75,75,2,game861
unsolvable,327,223,326,40,0,183,193,8,0,0,game862
solved,159,91,68,31,0,60,97,91,91,0,game863
unsolvable,1,1,0,0,0,1,53,0,0,0,game864
solved,112288,33498,112197,3154,0,30344,49157,108,91,160,game865
solved,124,105,36,32,0,73,97,88,88,0,game866
unsolvable,47605,22299,47604,11593,0,10706,12289,13,0,57,game867
solved,233,125,143,54,0,71,97,90,90,0,game868
solved,154,96,60,35,0,61,97,94,94,0,game869
solved,204,107,116,43,0,64,97,88,88,0,game87
solved,520,229,430,27,0,202,389,90,90,0,game870
unsolvable,20,13,19,3,0,10,53,4,0,0,game871
solved,15240,5610,15152,363,0,5247,6151,88,88,24,game872
solved,86,71,15,29,0,42,53,71,71,0,game873
solved,42953,14943,42858,529,0,14414,24593,95,95,70,game874
solved,224,156,131,37,0,119,193,93,93,0,game875
solved,194676,58738,194588,1084,0,57654,98317,88,88,313,game876
unsolvable,113,74,112,13,0,61,97,11,0,0,game877
unsolvable,91114,33554,91113,2860,0,30694,49157,23,0,140,game878
solved,114,90,24,37,0,53,53,90,90,0,game879
solved,23885,10624,23799,172,0,10452,12289,86,86,45,game88
solved,197,113,99,34,0,79,97,98,98,0,game880
solved,5204,1643,5125,547,0,1096,1543,79,79,6,game881
solved,8182,1578,8096,719,0,859,1543,86,86,10,game882
solved,143,96,51,37,0,59,97,92,92,0,game883
solved,4844,2327,4759,46,0,2281,3079,85,85,8,game884
